,space_male,space_female,tuple,average_male,average_female,female-male
63,-0.23785494,-0.1332362,"('unperceptive', 'insightful')",-0.2378549,-0.1332362,0.1046187
64,-7.2516894,-7.2133985,"('shy', 'confident')",-7.2516894,-7.2133985,0.0382909
65,-0.5879347,-0.44808164,"('insecure', 'secure')",-0.5879347,-0.4480816,0.1398531
66,-0.17650948,-0.26838878,"('inactive', 'active')",-0.1765095,-0.2683888,-0.0918793
67,-0.22004399,-0.14663671,"('doubtful', 'determined')",-0.220044,-0.1466367,0.0734073
68,-0.9699018,-1.014488,"('dependent', 'independent')",-0.9699018,-1.014488,-0.0445862
69,-1.505592,-1.6441859,"('lazy', 'industrious')",-1.505592,-1.6441859,-0.1385939
70,0.06575744,0.17313954,"('lethargic', 'energetic')",0.0657574,0.1731395,0.1073821
71,1.0694232,1.0709276,"('diffident', 'self-confident')",1.0694232,1.0709276,0.0015044
72,0.572472,0.67926186,"('unambitious', 'ambitious')",0.572472,0.6792619,0.1067899
73,-3.067442,-3.0347059,"('helpless', 'self-reliant')",-3.0674419,-3.0347059,0.032736
74,-0.019214042,-0.053034805,"('undedicated', 'dedicated')",-0.019214,-0.0530348,-0.0338208
75,-0.91079396,-0.8975628,"('meek', 'impulsive')",-0.910794,-0.8975628,0.0132312
76,0.04391408,0.17515951,"('anxious', 'daring')",0.0439141,0.1751595,0.1312454
77,-1.5387948,-1.3772271,"('unmotivated', 'motivated')",-1.5387948,-1.3772271,0.1615677
78,-0.4721497,-0.4678136,"('nonresilient', 'resilient')",-0.4721497,-0.4678136,0.0043361
79,0.33951345,0.256813,"('wavering', 'unwavering')",0.3395135,0.256813,-0.0827005
80,-0.8482263,-0.8259018,"('dominated', 'dominating')",-0.8482263,-0.8259018,0.0223245
81,-0.93890435,-0.7556585,"('submissive', 'aggressive')",-0.9389043,-0.7556585,0.1832458
82,6.089184,6.1862774,"('poor', 'rich')",6.0891838,6.1862774,0.0970936
83,-0.33498138,-0.2923519,"('powerless', 'powerful')",-0.3349814,-0.2923519,0.0426295
84,0.6040378,0.57292706,"('inferior', 'superior')",0.6040378,0.5729271,-0.0311107
85,0.66703576,0.48094758,"('insignificant', 'prestigious')",0.6670358,0.4809476,-0.1860882
86,0.027882848,-0.03472805,"('uninfluential', 'influential')",0.0278828,-0.0347281,-0.0626109
87,-0.29617444,-0.26768687,"('unsuccessful', 'successful')",-0.2961744,-0.2676869,0.0284875
88,-0.0021896427,0.012204198,"('low', 'eminent')",-0.0021896,0.0122042,0.0143938
