,anger_male,anger_female,tuple,average_male,average_female,female-male
36,-0.9667077,-1.1335552,"('hostile', 'amicable')",-0.9667077,-1.1335552,-0.1668475
37,1.3153733,1.3124554,"('fake', 'genuine')",1.3153733,1.3124554,-0.0029179
38,0.14395268,0.26332152,"('untruthful', 'truthful')",0.1439527,0.2633215,0.1193688
39,-0.1570577,-0.2037906,"('exploitative', 'cooperative')",-0.1570577,-0.2037906,-0.0467329
40,-1.9813058,-1.983557,"('stingy', 'generous')",-1.9813058,-1.983557,-0.0022512
41,-0.052456066,-0.06438346,"('unforgiving', 'forgiving')",-0.0524561,-0.0643835,-0.0119274
42,-2.6865163,-2.544076,"('unreliable', 'reliable')",-2.6865163,-2.544076,0.1424403
43,1.3275887,1.3947065,"('irresponsible', 'responsible')",1.3275887,1.3947065,0.0671178
44,-1.70585,-1.8350749,"('prejudiced', 'unprejudiced')",-1.70585,-1.8350749,-0.1292249
45,0.041476026,0.28730583,"('incompetent', 'competent')",0.041476,0.2873058,0.2458298
46,-0.45256963,-0.3496658,"('uncompetitive', 'competitive')",-0.4525696,-0.3496658,0.1029038
47,5.3793025,5.5412335,"('stupid', 'smart')",5.3793025,5.5412335,0.161931
48,0.7953096,0.69870305,"('unintelligent', 'intelligent')",0.7953096,0.6987031,-0.0966065
49,0.27707443,0.5198269,"('unable', 'able')",0.2770744,0.5198269,0.2427525
50,-0.0554301,0.041297555,"('clumsy', 'skillful')",-0.0554301,0.0412976,0.0967277
51,0.5826514,0.7135665,"('uneducated', 'educated')",0.5826514,0.7135665,0.1309151
52,-0.37698635,-0.31260395,"('irrational', 'rational')",-0.3769864,-0.312604,0.0643824
53,0.48820934,0.49699003,"('uncreative', 'creative')",0.4882093,0.49699,0.0087807
54,1.3920091,1.6610541,"('incapable', 'capable')",1.3920091,1.6610541,0.269045
55,0.9011757,0.9099895,"('incompetent', 'clever')",0.9011757,0.9099895,0.0088138
56,0.7744667,0.78702116,"('impractical', 'practical')",0.7744667,0.7870212,0.0125545
57,-2.6751726,-2.4551058,"('unimaginative', 'imaginative')",-2.6751726,-2.4551058,0.2200668
58,0.25054407,0.2347658,"('undiscriminating', 'discriminating')",0.2505441,0.2347658,-0.0157783
59,-0.18377765,-0.03662612,"('foolish', 'wise')",-0.1837776,-0.0366261,0.1471515
60,0.99823004,0.95568705,"('inefficient', 'efficient')",0.99823,0.955687,-0.042543
61,0.28765494,0.17958306,"('illogical', 'logical')",0.2876549,0.1795831,-0.1080718
62,1.178981,1.3940556,"('incompetent', 'brilliant')",1.1789809,1.3940556,0.2150747
63,0.7750657,1.000096,"('unperceptive', 'insightful')",0.7750657,1.000096,0.2250303
64,-6.404389,-6.18874,"('shy', 'confident')",-6.4043889,-6.1887398,0.2156491
65,0.12977844,0.12963778,"('insecure', 'secure')",0.1297784,0.1296378,-0.0001406
66,0.069104105,0.19059789,"('inactive', 'active')",0.0691041,0.1905979,0.1214938
67,-0.4914291,-0.45423314,"('doubtful', 'determined')",-0.4914291,-0.4542331,0.037196
68,-0.23942077,-0.13795093,"('dependent', 'independent')",-0.2394208,-0.1379509,0.1014699
69,-2.1559997,-2.036644,"('lazy', 'industrious')",-2.1559997,-2.036644,0.1193557
70,1.0782272,1.3667622,"('lethargic', 'energetic')",1.0782272,1.3667622,0.288535
71,-0.008286659,0.1493919,"('diffident', 'self-confident')",-0.0082867,0.1493919,0.1576786
72,0.9471522,0.98249954,"('unambitious', 'ambitious')",0.9471522,0.9824995,0.0353473
73,-3.1822002,-3.1396558,"('helpless', 'self-reliant')",-3.1822002,-3.1396558,0.0425444
74,0.18706836,0.15034331,"('undedicated', 'dedicated')",0.1870684,0.1503433,-0.0367251
75,-0.9701121,-0.700184,"('meek', 'impulsive')",-0.9701121,-0.700184,0.2699281
76,0.575216,0.5447579,"('anxious', 'daring')",0.575216,0.5447579,-0.0304581
77,-1.2232066,-1.0489672,"('unmotivated', 'motivated')",-1.2232066,-1.0489672,0.1742394
78,-0.43057376,-0.50265914,"('nonresilient', 'resilient')",-0.4305738,-0.5026591,-0.0720853
79,-0.1951574,0.0033018822,"('wavering', 'unwavering')",-0.1951574,0.0033019,0.1984593
80,-0.5738433,-0.4739146,"('dominated', 'dominating')",-0.5738433,-0.4739146,0.0999287
81,0.38576853,0.48680502,"('submissive', 'aggressive')",0.3857685,0.486805,0.1010365
82,7.2078624,7.396363,"('poor', 'rich')",7.2078624,7.3963628,0.1885004
83,-0.44089428,-0.41053268,"('powerless', 'powerful')",-0.4408943,-0.4105327,0.0303616
84,0.39775023,0.42932877,"('inferior', 'superior')",0.3977502,0.4293288,0.0315786
85,-1.1377598,-1.276598,"('insignificant', 'prestigious')",-1.1377598,-1.276598,-0.1388382
86,0.6621822,0.86603713,"('uninfluential', 'influential')",0.6621822,0.8660371,0.2038549
87,-0.07935122,0.2561351,"('unsuccessful', 'successful')",-0.0793512,0.2561351,0.3354863
88,0.23053034,0.3358074,"('low', 'eminent')",0.2305303,0.3358074,0.1052771
