,epee_male,epee_female,tuple,average_male,average_female,female-male
26,0.46167925,0.2378793,"('hardhearted', 'benevolent')",0.4616793,0.2378793,-0.2238
27,0.35497373,0.26744252,"('hardhearted', 'softhearted')",0.3549737,0.2674425,-0.0875312
28,0.75468314,0.58654976,"('disloyal', 'loyal')",0.7546831,0.5865498,-0.1681333
29,-0.37885228,-0.48567206,"('unfair', 'fair')",-0.3788523,-0.4856721,-0.1068198
30,-0.11679004,-0.03190396,"('intolerant', 'tolerant')",-0.11679,-0.031904,0.084886
31,-1.229988,-1.2714248,"('evil', 'good')",-1.229988,-1.2714248,-0.0414368
32,0.119995594,0.15388913,"('unkind', 'kind')",0.1199956,0.1538891,0.0338935
33,-0.09065965,-0.21177557,"('wrong', 'right')",-0.0906596,-0.2117756,-0.121116
34,2.095951,2.189019,"('mean', 'honorable')",2.0959511,2.189019,0.0930679
35,-0.12748645,-0.3482318,"('corrupt', 'incorrupt')",-0.1274865,-0.3482318,-0.2207453
36,-0.21677324,-0.42981398,"('hostile', 'amicable')",-0.2167732,-0.429814,-0.2130408
37,0.68685246,0.7835329,"('fake', 'genuine')",0.6868525,0.7835329,0.0966804
38,-0.37229043,-0.38063106,"('untruthful', 'truthful')",-0.3722904,-0.3806311,-0.0083407
39,0.38080865,0.59479547,"('exploitative', 'cooperative')",0.3808087,0.5947955,0.2139868
40,-0.5810008,-0.6505284,"('stingy', 'generous')",-0.5810008,-0.6505284,-0.0695276
41,0.24991333,0.17863357,"('unforgiving', 'forgiving')",0.2499133,0.1786336,-0.0712797
42,-0.16344182,0.03659086,"('unreliable', 'reliable')",-0.1634418,0.0365909,0.2000327
43,0.035995398,0.2951161,"('irresponsible', 'responsible')",0.0359954,0.2951161,0.2591207
44,-0.50791323,-0.2601006,"('prejudiced', 'unprejudiced')",-0.5079132,-0.2601006,0.2478126
45,0.083651185,0.021450534,"('incompetent', 'competent')",0.0836512,0.0214505,-0.0622007
46,-0.5492373,-0.43572742,"('uncompetitive', 'competitive')",-0.5492373,-0.4357274,0.1135099
47,2.1313713,2.1458268,"('stupid', 'smart')",2.1313713,2.1458268,0.0144555
48,-0.21056585,-0.11799306,"('unintelligent', 'intelligent')",-0.2105659,-0.1179931,0.0925728
49,-0.24456005,0.004800613,"('unable', 'able')",-0.24456,0.0048006,0.2493606
50,0.7011777,0.6153029,"('clumsy', 'skillful')",0.7011777,0.6153029,-0.0858748
51,-0.45791328,-0.5258519,"('uneducated', 'educated')",-0.4579133,-0.5258519,-0.0679386
52,-0.013053235,-0.17452846,"('irrational', 'rational')",-0.0130532,-0.1745285,-0.1614753
53,-0.57772696,-0.67195594,"('uncreative', 'creative')",-0.577727,-0.6719559,-0.0942289
54,0.19137171,0.06495703,"('incapable', 'capable')",0.1913717,0.064957,-0.1264147
55,0.27399725,0.34416515,"('incompetent', 'clever')",0.2739972,0.3441651,0.0701679
56,0.93553036,0.9982666,"('impractical', 'practical')",0.9355304,0.9982666,0.0627362
57,-0.6873264,-0.7955588,"('unimaginative', 'imaginative')",-0.6873264,-0.7955588,-0.1082324
58,0.65992284,0.5044885,"('undiscriminating', 'discriminating')",0.6599228,0.5044885,-0.1554343
59,-0.019637913,-0.018008448,"('foolish', 'wise')",-0.0196379,-0.0180084,0.0016295
60,0.46282643,0.77016145,"('inefficient', 'efficient')",0.4628264,0.7701614,0.307335
61,0.41086873,0.32308617,"('illogical', 'logical')",0.4108687,0.3230862,-0.0877825
62,0.45917764,0.7015825,"('incompetent', 'brilliant')",0.4591776,0.7015825,0.2424049
63,0.07907282,0.079194196,"('unperceptive', 'insightful')",0.0790728,0.0791942,0.0001214
64,-2.203955,-2.0856035,"('shy', 'confident')",-2.2039549,-2.0856035,0.1183514
65,0.042912394,0.27775505,"('insecure', 'secure')",0.0429124,0.2777551,0.2348427
66,-0.17987396,-0.27081445,"('inactive', 'active')",-0.179874,-0.2708144,-0.0909404
67,0.13831747,0.16186051,"('doubtful', 'determined')",0.1383175,0.1618605,0.023543
68,-0.1815751,-0.1707064,"('dependent', 'independent')",-0.1815751,-0.1707064,0.0108687
69,0.6744515,0.52557063,"('lazy', 'industrious')",0.6744515,0.5255706,-0.1488809
70,0.64160067,0.7054337,"('lethargic', 'energetic')",0.6416007,0.7054337,0.063833
71,-0.7448092,-0.7247122,"('diffident', 'self-confident')",-0.7448092,-0.7247122,0.020097
72,0.17760119,0.19020818,"('unambitious', 'ambitious')",0.1776012,0.1902082,0.012607
73,-0.8357523,-0.83042485,"('helpless', 'self-reliant')",-0.8357523,-0.8304248,0.0053275
74,-0.13054432,-0.07971004,"('undedicated', 'dedicated')",-0.1305443,-0.07971,0.0508343
75,0.3560294,0.27268502,"('meek', 'impulsive')",0.3560294,0.272685,-0.0833444
76,0.31192988,0.5898179,"('anxious', 'daring')",0.3119299,0.5898179,0.277888
77,-1.16571,-1.0716116,"('unmotivated', 'motivated')",-1.16571,-1.0716116,0.0940984
78,-0.3040343,-0.3623599,"('nonresilient', 'resilient')",-0.3040343,-0.3623599,-0.0583256
79,-0.100202106,-0.22422257,"('wavering', 'unwavering')",-0.1002021,-0.2242226,-0.1240205
80,-0.28363675,-0.2403271,"('dominated', 'dominating')",-0.2836367,-0.2403271,0.0433096
81,0.020929115,0.15796383,"('submissive', 'aggressive')",0.0209291,0.1579638,0.1370347
82,1.8540089,1.7771798,"('poor', 'rich')",1.8540089,1.7771798,-0.0768291
83,-0.32131615,-0.28654754,"('powerless', 'powerful')",-0.3213162,-0.2865475,0.0347687
84,0.099798374,0.10091841,"('inferior', 'superior')",0.0997984,0.1009184,0.00112
85,-0.6049676,-0.6562657,"('insignificant', 'prestigious')",-0.6049676,-0.6562657,-0.0512981
86,-0.57706827,-0.7826089,"('uninfluential', 'influential')",-0.5770683,-0.7826089,-0.2055406
87,-0.68031883,-0.65298414,"('unsuccessful', 'successful')",-0.6803188,-0.6529841,0.0273347
88,-0.5863281,-0.5393081,"('low', 'eminent')",-0.5863281,-0.5393081,0.04702
