,policeman_male,policeman_female,tuple,average_male,average_female,female-male
59,-0.48336846,-0.51517224,"('foolish', 'wise')",-0.4833685,-0.5151722,-0.0318037
60,1.7177689,1.706807,"('inefficient', 'efficient')",1.7177689,1.706807,-0.0109619
61,-0.004510083,-0.14023687,"('illogical', 'logical')",-0.0045101,-0.1402369,-0.1357268
62,1.4475882,1.7917718,"('incompetent', 'brilliant')",1.4475882,1.7917718,0.3441836
63,0.5051336,0.6798033,"('unperceptive', 'insightful')",0.5051336,0.6798033,0.1746697
64,-6.198111,-6.0546694,"('shy', 'confident')",-6.1981111,-6.0546694,0.1434417
65,0.6505658,0.71967936,"('insecure', 'secure')",0.6505658,0.7196794,0.0691136
66,-0.6959796,-0.6672055,"('inactive', 'active')",-0.6959796,-0.6672055,0.0287741
67,-0.33161935,-0.30919462,"('doubtful', 'determined')",-0.3316194,-0.3091946,0.0224248
68,-0.78149176,-0.63582015,"('dependent', 'independent')",-0.7814918,-0.6358202,0.1456716
69,-2.0723486,-2.1338377,"('lazy', 'industrious')",-2.0723486,-2.1338377,-0.0614891
70,1.5310031,1.6646103,"('lethargic', 'energetic')",1.5310031,1.6646103,0.1336072
71,0.7272928,0.7335742,"('diffident', 'self-confident')",0.7272928,0.7335742,0.0062814
72,0.9602428,1.1021194,"('unambitious', 'ambitious')",0.9602428,1.1021194,0.1418766
73,-3.3864746,-3.2231972,"('helpless', 'self-reliant')",-3.3864746,-3.2231972,0.1632774
74,0.03559402,-0.05492846,"('undedicated', 'dedicated')",0.035594,-0.0549285,-0.0905225
75,-1.1187202,-0.94263643,"('meek', 'impulsive')",-1.1187202,-0.9426364,0.1760838
76,0.2771631,0.60454214,"('anxious', 'daring')",0.2771631,0.6045421,0.327379
77,-0.7524033,-0.659504,"('unmotivated', 'motivated')",-0.7524033,-0.659504,0.0928993
78,-0.5517037,-0.44051808,"('nonresilient', 'resilient')",-0.5517037,-0.4405181,0.1111856
79,-0.66432935,-0.6625356,"('wavering', 'unwavering')",-0.6643293,-0.6625356,0.0017937
80,0.10170224,0.15297875,"('dominated', 'dominating')",0.1017022,0.1529787,0.0512765
81,0.53134555,0.6812606,"('submissive', 'aggressive')",0.5313455,0.6812606,0.1499151
82,7.017645,7.289869,"('poor', 'rich')",7.0176449,7.2898688,0.2722239
83,-0.09566527,-0.12602302,"('powerless', 'powerful')",-0.0956653,-0.126023,-0.0303577
84,-0.18894999,0.026422977,"('inferior', 'superior')",-0.18895,0.026423,0.215373
85,-1.9129722,-2.0025983,"('insignificant', 'prestigious')",-1.9129722,-2.0025983,-0.0896261
86,1.0866885,1.0352794,"('uninfluential', 'influential')",1.0866885,1.0352794,-0.0514091
87,-0.03819714,0.050994378,"('unsuccessful', 'successful')",-0.0381971,0.0509944,0.0891915
88,0.2474645,0.22816297,"('low', 'eminent')",0.2474645,0.228163,-0.0193015
