,csx_male,csx_female,tuple,corp_male,corp_female,average_male,average_female,female-male
54,-0.5581877,-0.7659182,"('incapable', 'capable')",0.39200112,0.2670381,-0.0830933,-0.24944,-0.1663467
55,-0.8789102,-0.67452335,"('incompetent', 'clever')",0.2255022,0.26199427,-0.326704,-0.2062645,0.1204395
56,-0.094145305,-0.11697757,"('impractical', 'practical')",-0.5124024,-0.48787025,-0.3032739,-0.3024239,0.00085
57,-1.0922354,-1.2582496,"('unimaginative', 'imaginative')",-2.8641222,-2.9408712,-1.9781787,-2.0995605,-0.1213818
58,-0.13248126,-0.30317152,"('undiscriminating', 'discriminating')",0.36679998,0.27110776,0.1171594,-0.0160319,-0.1331913
59,0.4756087,0.32679445,"('foolish', 'wise')",-0.061872266,-0.050123233,0.2068682,0.1383356,-0.0685326
60,-0.5655072,-0.31478447,"('inefficient', 'efficient')",-0.39191845,-0.19710568,-0.4787128,-0.2559451,0.2227677
61,0.4865333,0.34290946,"('illogical', 'logical')",0.6704976,0.5519717,0.5785155,0.4474406,-0.1310749
62,-0.1348793,0.06571413,"('incompetent', 'brilliant')",0.50774926,0.6539497,0.186435,0.3598319,0.1733969
63,-0.17591971,-0.14515182,"('unperceptive', 'insightful')",0.59216154,0.66516995,0.2081209,0.2600091,0.0518882
64,-0.21700001,-0.17014414,"('shy', 'confident')",-5.057268,-4.9341288,-2.6371341,-2.5521364,0.0849977
65,-0.4881579,-0.3258581,"('insecure', 'secure')",-0.36459905,-0.25505117,-0.4263785,-0.2904546,0.1359239
66,0.122238055,-0.041651487,"('inactive', 'active')",0.7591741,0.6675294,0.4407061,0.312939,-0.1277671
67,0.91550916,0.8428676,"('doubtful', 'determined')",0.0798877,0.09203865,0.4976984,0.4674531,-0.0302453
68,-0.8901405,-0.80827624,"('dependent', 'independent')",-0.5775654,-0.5121502,-0.7338529,-0.6602132,0.0736397
69,0.7279844,0.6122685,"('lazy', 'industrious')",-0.23131579,-0.20141087,0.2483343,0.2054288,-0.0429055
70,-0.9362361,-0.7404173,"('lethargic', 'energetic')",0.065154955,0.13369104,-0.4355406,-0.3033631,0.1321775
71,0.8547383,0.71792823,"('diffident', 'self-confident')",0.325898,0.2259588,0.5903181,0.4719435,-0.1183746
72,-0.3967859,-0.3661304,"('unambitious', 'ambitious')",-0.8359046,-0.82568806,-0.6163453,-0.5959092,0.0204361
73,0.036857884,0.022550642,"('helpless', 'self-reliant')",-2.7892063,-2.670092,-1.3761742,-1.3237708,0.0524034
74,0.33145365,0.33051574,"('undedicated', 'dedicated')",-0.26491046,-0.40697485,0.0332716,-0.0382296,-0.0715012
75,-0.084950924,-0.13582915,"('meek', 'impulsive')",-0.06495509,-0.00497042,-0.074953,-0.0703998,0.0045532
76,0.079972304,0.3549162,"('anxious', 'daring')",-0.12054601,0.01569363,-0.0202869,0.1853049,0.2055918
77,-0.30019927,-0.26703465,"('unmotivated', 'motivated')",-0.8526661,-0.7131759,-0.5764327,-0.4901053,0.0863274
78,0.062481426,0.13114083,"('nonresilient', 'resilient')",-0.077875845,-0.026131803,-0.0076972,0.0525045,0.0602017
79,-0.34777907,-0.5968384,"('wavering', 'unwavering')",-0.3238232,-0.44559735,-0.3358011,-0.5212179,-0.1854168
80,0.59368026,0.7509059,"('dominated', 'dominating')",-0.18820763,0.04260021,0.2027363,0.396753,0.1940167
81,-0.33191597,-0.22848913,"('submissive', 'aggressive')",-0.4482681,-0.22420639,-0.390092,-0.2263478,0.1637442
82,-0.64535946,-0.61831063,"('poor', 'rich')",5.214822,5.122947,2.2847311,2.2523184,-0.0324127
83,0.44684216,0.23767571,"('powerless', 'powerful')",-0.79323524,-0.8155566,-0.1731965,-0.2889404,-0.1157439
84,0.9897324,0.88547826,"('inferior', 'superior')",1.1498481,1.1664993,1.0697902,1.0259888,-0.0438014
85,0.5271845,0.19328697,"('insignificant', 'prestigious')",0.15327395,-0.037014354,0.3402292,0.0781363,-0.2620929
86,-0.7248253,-0.952542,"('uninfluential', 'influential')",-0.31248346,-0.46165964,-0.5186544,-0.7071008,-0.1884464
87,0.61424017,0.5546086,"('unsuccessful', 'successful')",1.3728195,1.4709361,0.9935299,1.0127723,0.0192424
88,-0.053155057,-0.28525972,"('low', 'eminent')",-0.43691787,-0.59819025,-0.2450365,-0.441725,-0.1966885
