,type_male,type_female,tuple,average_male,average_female,female-male
30,0.8638438,1.0969903,"('intolerant', 'tolerant')",0.8638438,1.0969903,0.2331465
31,-1.2591461,-1.5926664,"('evil', 'good')",-1.2591461,-1.5926664,-0.3335203
32,1.5260613,1.4801292,"('unkind', 'kind')",1.5260613,1.4801292,-0.0459321
33,-0.24960825,-0.42289212,"('wrong', 'right')",-0.2496082,-0.4228921,-0.1732839
34,4.344094,4.609138,"('mean', 'honorable')",4.3440938,4.609138,0.2650442
35,-0.45585394,-1.0832179,"('corrupt', 'incorrupt')",-0.4558539,-1.0832179,-0.627364
36,-0.6587472,-1.053326,"('hostile', 'amicable')",-0.6587472,-1.053326,-0.3945788
37,1.044099,1.0524509,"('fake', 'genuine')",1.044099,1.0524509,0.0083519
38,-0.75639874,-0.64489925,"('untruthful', 'truthful')",-0.7563987,-0.6448992,0.1114995
39,0.37868053,0.4232043,"('exploitative', 'cooperative')",0.3786805,0.4232043,0.0445238
40,-1.1240807,-1.2041193,"('stingy', 'generous')",-1.1240807,-1.2041193,-0.0800386
41,0.43425435,0.35192555,"('unforgiving', 'forgiving')",0.4342543,0.3519256,-0.0823287
42,-2.22819,-2.10749,"('unreliable', 'reliable')",-2.2281899,-2.1074901,0.1206998
43,0.9530445,1.2552651,"('irresponsible', 'responsible')",0.9530445,1.2552651,0.3022206
44,-1.3265599,-1.326245,"('prejudiced', 'unprejudiced')",-1.3265599,-1.326245,0.0003149
45,0.62751925,0.48338583,"('incompetent', 'competent')",0.6275192,0.4833858,-0.1441334
46,-0.69030195,-0.46421796,"('uncompetitive', 'competitive')",-0.690302,-0.464218,0.226084
47,4.9106746,5.141109,"('stupid', 'smart')",4.9106746,5.141109,0.2304344
48,0.3371506,0.50715333,"('unintelligent', 'intelligent')",0.3371506,0.5071533,0.1700027
49,-0.3124966,-0.19120027,"('unable', 'able')",-0.3124966,-0.1912003,0.1212963
50,-0.37312338,-0.37580988,"('clumsy', 'skillful')",-0.3731234,-0.3758099,-0.0026865
51,0.6025831,0.7410005,"('uneducated', 'educated')",0.6025831,0.7410005,0.1384174
52,-0.12156302,-0.46387535,"('irrational', 'rational')",-0.121563,-0.4638754,-0.3423124
53,0.2883529,0.21041593,"('uncreative', 'creative')",0.2883529,0.2104159,-0.077937
54,0.93694866,1.0150124,"('incapable', 'capable')",0.9369487,1.0150124,0.0780637
55,0.8533939,1.1543838,"('incompetent', 'clever')",0.8533939,1.1543838,0.3009899
56,0.2137752,0.31767595,"('impractical', 'practical')",0.2137752,0.3176759,0.1039007
57,-1.7162434,-1.7425841,"('unimaginative', 'imaginative')",-1.7162434,-1.7425841,-0.0263407
58,0.56003743,0.59959555,"('undiscriminating', 'discriminating')",0.5600374,0.5995955,0.0395581
59,-0.24766564,-0.31768838,"('foolish', 'wise')",-0.2476656,-0.3176884,-0.0700228
60,-0.21371773,0.24053347,"('inefficient', 'efficient')",-0.2137177,0.2405335,0.4542512
61,0.4485137,0.31407592,"('illogical', 'logical')",0.4485137,0.3140759,-0.1344378
62,0.43159267,0.74949455,"('incompetent', 'brilliant')",0.4315927,0.7494946,0.3179019
63,0.07999922,0.3363987,"('unperceptive', 'insightful')",0.0799992,0.3363987,0.2563995
64,-6.9325304,-6.7343736,"('shy', 'confident')",-6.9325304,-6.7343736,0.1981568
65,-0.06331417,0.2880248,"('insecure', 'secure')",-0.0633142,0.2880248,0.351339
66,0.042007785,-0.19351237,"('inactive', 'active')",0.0420078,-0.1935124,-0.2355202
67,-0.72299826,-0.6222912,"('doubtful', 'determined')",-0.7229983,-0.6222912,0.1007071
68,-1.0381885,-0.89463025,"('dependent', 'independent')",-1.0381885,-0.8946303,0.1435582
69,-1.7609624,-2.0969026,"('lazy', 'industrious')",-1.7609624,-2.0969026,-0.3359402
70,1.4597341,1.625297,"('lethargic', 'energetic')",1.4597341,1.625297,0.1655629
71,0.27771068,0.104978755,"('diffident', 'self-confident')",0.2777107,0.1049788,-0.1727319
72,0.825956,1.0711687,"('unambitious', 'ambitious')",0.825956,1.0711687,0.2452127
73,-2.7096767,-2.6864944,"('helpless', 'self-reliant')",-2.7096767,-2.6864944,0.0231823
74,0.62180275,0.58698523,"('undedicated', 'dedicated')",0.6218027,0.5869852,-0.0348175
75,-0.8016404,-0.8329283,"('meek', 'impulsive')",-0.8016404,-0.8329283,-0.0312879
76,0.6108058,0.93068594,"('anxious', 'daring')",0.6108058,0.9306859,0.3198801
77,-1.5942309,-1.4838251,"('unmotivated', 'motivated')",-1.5942309,-1.4838251,0.1104058
78,-0.8721537,-0.9170633,"('nonresilient', 'resilient')",-0.8721537,-0.9170633,-0.0449096
79,-0.19331303,-0.35276073,"('wavering', 'unwavering')",-0.193313,-0.3527607,-0.1594477
80,0.3566522,0.30841327,"('dominated', 'dominating')",0.3566522,0.3084133,-0.0482389
81,-0.050893478,0.21024854,"('submissive', 'aggressive')",-0.0508935,0.2102485,0.261142
82,6.399832,6.460614,"('poor', 'rich')",6.3998318,6.4606142,0.0607824
83,-0.61011195,-0.52577394,"('powerless', 'powerful')",-0.610112,-0.5257739,0.0843381
84,0.40427598,0.33345586,"('inferior', 'superior')",0.404276,0.3334559,-0.0708201
85,-1.169355,-1.4542191,"('insignificant', 'prestigious')",-1.169355,-1.4542191,-0.2848641
86,1.0330588,1.0249234,"('uninfluential', 'influential')",1.0330588,1.0249234,-0.0081354
87,0.17600203,0.056926858,"('unsuccessful', 'successful')",0.176002,0.0569269,-0.1190751
88,-0.04287364,-0.088897556,"('low', 'eminent')",-0.0428736,-0.0888976,-0.046024
