,questar_male,questar_female,tuple,corp_male,corp_female,average_male,average_female,female-male
25,-0.2784464,-0.2720057,"('egoistic', 'altruistic')",1.5361753,1.5227426,0.6288644,0.6253685,-0.0034959
26,-0.38545835,-0.4153946,"('hardhearted', 'benevolent')",1.8266972,1.7811539,0.7206194,0.6828797,-0.0377397
27,-1.0183003,-1.0126266,"('hardhearted', 'softhearted')",1.0804222,1.0021287,0.0310609,-0.005249,-0.0363099
28,-0.18682642,-0.28845698,"('disloyal', 'loyal')",1.0608317,0.9350211,0.4370026,0.3232821,-0.1137205
29,-0.3988138,-0.44844282,"('unfair', 'fair')",-0.25319356,-0.37427855,-0.3260037,-0.4113607,-0.085357
30,1.2950917,1.2100956,"('intolerant', 'tolerant')",1.219197,1.118561,1.2571445,1.1643283,-0.0928162
31,-2.0869982,-1.891138,"('evil', 'good')",-0.4292324,-0.46300015,-1.2581153,-1.1770691,0.0810462
32,0.04839752,-0.076887324,"('unkind', 'kind')",0.5244443,0.3240598,0.2864209,0.1235862,-0.1628347
33,-0.2428171,-0.28492588,"('wrong', 'right')",-0.7324438,-0.72451246,-0.4876305,-0.5047191,-0.0170886
34,0.04594306,0.121404946,"('mean', 'honorable')",5.2849917,5.3803916,2.6654675,2.7508984,0.0854309
35,-0.79888976,-0.8285381,"('corrupt', 'incorrupt')",-0.13938935,-0.11824838,-0.4691395,-0.4733933,-0.0042538
36,-1.7679912,-1.7572967,"('hostile', 'amicable')",0.17172003,0.0624374,-0.7981356,-0.8474296,-0.049294
37,0.011642689,-0.012428895,"('fake', 'genuine')",-0.2828727,-0.2929933,-0.135615,-0.1527111,-0.0170961
38,-1.013406,-1.0140501,"('untruthful', 'truthful')",-0.49244222,-0.47719365,-0.7529241,-0.7456219,0.0073022
39,1.2106563,1.2242842,"('exploitative', 'cooperative')",0.12095061,0.17081945,0.6658034,0.6975518,0.0317484
40,-0.03952288,-0.034461737,"('stingy', 'generous')",-1.6121198,-1.7065583,-0.8258213,-0.87051,-0.0446887
41,0.0866145,0.062536255,"('unforgiving', 'forgiving')",0.070739746,-0.084114335,0.0786771,-0.010789,-0.0894661
42,0.5301048,0.52594167,"('unreliable', 'reliable')",-3.3449097,-3.3940828,-1.4074024,-1.4340706,-0.0266682
43,-0.07371079,-0.029943652,"('irresponsible', 'responsible')",-0.1062416,-0.10798521,-0.0899762,-0.0689644,0.0210118
44,-0.36037463,-0.30087602,"('prejudiced', 'unprejudiced')",-1.4867916,-1.4310498,-0.9235831,-0.8659629,0.0576202
45,-0.30370572,-0.29495582,"('incompetent', 'competent')",-0.13877854,-0.22447829,-0.2212421,-0.259717,-0.0384749
46,0.5376282,0.54329777,"('uncompetitive', 'competitive')",-1.0250802,-1.0321993,-0.243726,-0.2444507,-0.0007247
47,0.24355385,0.34893647,"('stupid', 'smart')",4.8550663,4.9562106,2.54931,2.6525736,0.1032636
48,0.68550503,0.5989194,"('unintelligent', 'intelligent')",0.9633678,0.9283223,0.8244364,0.7636209,-0.0608155
49,0.16723767,0.2181706,"('unable', 'able')",-0.06329982,0.0032602083,0.0519689,0.1107154,0.0587465
50,-0.11004504,-0.13615224,"('clumsy', 'skillful')",-0.065278456,-0.15340132,-0.0876617,-0.1447768,-0.0571151
51,0.028333822,-0.14663704,"('uneducated', 'educated')",0.19402486,0.061771818,0.1111793,-0.0424326,-0.1536119
52,-0.6181258,-0.6981845,"('irrational', 'rational')",0.514048,0.4550973,-0.0520389,-0.1215436,-0.0695047
53,-0.69099885,-0.7425692,"('uncreative', 'creative')",0.3208046,0.22446978,-0.1850971,-0.2590497,-0.0739526
54,-1.0187488,-1.0809305,"('incapable', 'capable')",0.52987814,0.58941406,-0.2444353,-0.2457582,-0.0013229
55,1.1841569,1.1228994,"('incompetent', 'clever')",0.2222625,0.15869923,0.7032097,0.6407993,-0.0624104
56,0.97063804,0.87666494,"('impractical', 'practical')",-0.4320208,-0.5071042,0.2693086,0.1847804,-0.0845282
57,-0.13002226,-0.19662103,"('unimaginative', 'imaginative')",-2.9267988,-2.9570775,-1.5284106,-1.5768492,-0.0484386
58,0.2944835,0.28818524,"('undiscriminating', 'discriminating')",0.4093106,0.36559704,0.3518971,0.3268911,-0.025006
59,0.1024243,0.12999453,"('foolish', 'wise')",0.28224018,0.34073815,0.1923322,0.2353663,0.0430341
60,1.3517957,1.3104266,"('inefficient', 'efficient')",-0.33258763,-0.3220474,0.509604,0.4941896,-0.0154144
61,-0.23705168,-0.38487685,"('illogical', 'logical')",0.562656,0.3910654,0.1628022,0.0030943,-0.1597079
62,1.0750254,1.0811862,"('incompetent', 'brilliant')",0.1449726,0.19903086,0.609999,0.6401085,0.0301095
63,0.28407478,0.31376544,"('unperceptive', 'insightful')",0.14313751,0.14089331,0.2136061,0.2273294,0.0137233
64,0.30799398,0.26170513,"('shy', 'confident')",-6.1634603,-6.215824,-2.9277332,-2.9770596,-0.0493264
65,1.0583491,0.92682886,"('insecure', 'secure')",-0.45562717,-0.47280157,0.301361,0.2270136,-0.0743474
66,-1.1479107,-1.1188583,"('inactive', 'active')",0.048696026,0.09964576,-0.5496073,-0.5096063,0.040001
67,1.00972,0.97670764,"('doubtful', 'determined')",-0.31125563,-0.3230088,0.3492322,0.3268494,-0.0223828
68,0.18299754,0.12601529,"('dependent', 'independent')",-0.67254597,-0.696353,-0.2447742,-0.2851689,-0.0403947
69,-0.5179498,-0.39201364,"('lazy', 'industrious')",-0.32808945,-0.24653238,-0.4230196,-0.319273,0.1037466
70,0.12372345,0.13476054,"('lethargic', 'energetic')",-0.300672,-0.29928797,-0.0884743,-0.0822637,0.0062106
71,-0.4738013,-0.43302503,"('diffident', 'self-confident')",0.27473438,0.2931999,-0.0995335,-0.0699126,0.0296209
72,0.14838375,0.11245635,"('unambitious', 'ambitious')",-0.84327096,-0.84312713,-0.3474436,-0.3653354,-0.0178918
73,0.19999094,0.17640936,"('helpless', 'self-reliant')",-2.7748682,-2.7567964,-1.2874386,-1.2901936,-0.002755
74,0.27290803,0.2467149,"('undedicated', 'dedicated')",-0.32602143,-0.42699566,-0.0265567,-0.0901404,-0.0635837
75,-0.99725246,-0.9236447,"('meek', 'impulsive')",-0.771424,-0.6527473,-0.8843383,-0.788196,0.0961423
76,0.92016786,0.9005907,"('anxious', 'daring')",-0.62275,-0.5638824,0.1487089,0.1683542,0.0196453
77,0.3351198,0.32662842,"('unmotivated', 'motivated')",-1.2469068,-1.1618464,-0.4558935,-0.417609,0.0382845
78,-0.6989649,-0.62067765,"('nonresilient', 'resilient')",-0.010026446,-0.0031328183,-0.3544957,-0.3119052,0.0425905
79,-1.5082436,-1.501911,"('wavering', 'unwavering')",-0.4846413,-0.4515723,-0.9964424,-0.9767417,0.0197007
80,0.72995675,0.6387384,"('dominated', 'dominating')",-1.0849661,-0.98950994,-0.1775047,-0.1753858,0.0021189
81,1.1993428,1.0726713,"('submissive', 'aggressive')",-0.7716311,-0.72678614,0.2138559,0.1729426,-0.0409133
82,-0.14017825,-0.1380489,"('poor', 'rich')",5.774189,5.697468,2.8170054,2.7797093,-0.0372961
83,0.3593043,0.34071445,"('powerless', 'powerful')",-0.820218,-0.802872,-0.2304569,-0.2310788,-0.0006219
84,0.9415418,0.81244236,"('inferior', 'superior')",1.0658048,1.029483,1.0036733,0.9209627,-0.0827106
85,-0.8821542,-0.8464687,"('insignificant', 'prestigious')",0.5390565,0.5337326,-0.1715489,-0.156368,0.0151809
86,-0.6073656,-0.74320674,"('uninfluential', 'influential')",-0.5362002,-0.6811843,-0.5717829,-0.7121955,-0.1404126
87,-0.03419143,-0.10355437,"('unsuccessful', 'successful')",0.87742174,0.95085967,0.4216152,0.4236526,0.0020374
88,0.19100997,0.03433988,"('low', 'eminent')",0.0061432403,-0.077055514,0.0985766,-0.0213578,-0.1199344
