,amphenol_male,amphenol_female,tuple,corp_male,corp_female,average_male,average_female,female-male
33,-0.2848576,-0.32548723,"('wrong', 'right')",-1.1601909,-1.2001436,-0.7225243,-0.7628154,-0.0402911
34,0.031978216,0.09934352,"('mean', 'honorable')",5.6891117,5.9226823,2.8605449,3.0110128,0.1504679
35,-0.052793674,-0.06270863,"('corrupt', 'incorrupt')",-0.9675818,-0.9101591,-0.5101877,-0.4864339,0.0237538
36,-0.9633484,-1.1079432,"('hostile', 'amicable')",-0.59265167,-0.72944206,-0.778,-0.9186926,-0.1406926
37,-0.23177078,-0.25063878,"('fake', 'genuine')",-0.16472538,-0.10904158,-0.1982481,-0.1798402,0.0184079
38,-0.35174245,-0.39322147,"('untruthful', 'truthful')",-0.039022338,0.08316672,-0.1953824,-0.1550274,0.040355
39,0.11965714,0.09081782,"('exploitative', 'cooperative')",0.06910172,0.13474908,0.0943794,0.1127834,0.018404
40,0.19987166,0.22071917,"('stingy', 'generous')",-2.1609058,-2.2339358,-0.9805171,-1.0066084,-0.0260913
41,-0.33379257,-0.40692943,"('unforgiving', 'forgiving')",0.0783524,-0.07096302,-0.1277201,-0.2389462,-0.1112261
42,0.32949117,0.34119084,"('unreliable', 'reliable')",-3.2167895,-3.1686704,-1.4436492,-1.4137398,0.0299094
43,-0.78821766,-0.8046312,"('irresponsible', 'responsible')",0.52324504,0.49891245,-0.1324863,-0.1528594,-0.0203731
44,0.46187115,0.52518344,"('prejudiced', 'unprejudiced')",-1.4827096,-1.4824197,-0.5104192,-0.4786181,0.0318011
45,-0.9665144,-1.0706663,"('incompetent', 'competent')",0.49186325,0.34918714,-0.2373256,-0.3607396,-0.123414
46,-0.108355395,-0.11362845,"('uncompetitive', 'competitive')",-0.29166213,-0.30905557,-0.2000088,-0.211342,-0.0113332
47,0.004612606,-0.009305976,"('stupid', 'smart')",5.3820186,5.5091834,2.6933155,2.7499387,0.0566232
48,0.20944294,0.20617217,"('unintelligent', 'intelligent')",1.0777944,1.106727,0.6436187,0.6564496,0.0128309
49,0.42210203,0.5880544,"('unable', 'able')",0.100952566,0.20350671,0.2615273,0.3957806,0.1342533
50,0.3971866,0.32708356,"('clumsy', 'skillful')",0.11714171,0.05605933,0.2571642,0.1915714,-0.0655928
51,-0.35732007,-0.47126463,"('uneducated', 'educated')",0.7900137,0.7513605,0.2163468,0.1400479,-0.0762989
52,-0.5870418,-0.72367436,"('irrational', 'rational')",-0.19004382,-0.3300383,-0.3885428,-0.5268563,-0.1383135
53,-1.2985876,-1.3738972,"('uncreative', 'creative')",0.5020876,0.41000193,-0.39825,-0.4819476,-0.0836976
54,-0.9035347,-0.9949717,"('incapable', 'capable')",0.7212583,0.75783825,-0.0911382,-0.1185667,-0.0274285
55,-0.3046676,-0.31569466,"('incompetent', 'clever')",0.892579,0.816638,0.2939557,0.2504717,-0.043484
56,0.58035994,0.44283554,"('impractical', 'practical')",0.10836877,0.07356836,0.3443643,0.258202,-0.0861623
57,-0.6419663,-0.77067226,"('unimaginative', 'imaginative')",-2.7814846,-2.875697,-1.7117255,-1.8231846,-0.1114591
58,0.2296363,0.16564369,"('undiscriminating', 'discriminating')",0.2634219,0.22476785,0.2465291,0.1952058,-0.0513233
59,-0.026731499,-0.026913207,"('foolish', 'wise')",-0.25303695,-0.20850538,-0.1398842,-0.1177093,0.0221749
60,0.2871168,0.3319002,"('inefficient', 'efficient')",0.4179344,0.5777023,0.3525256,0.4548013,0.1022757
61,-0.60327,-0.66233706,"('illogical', 'logical')",0.7092043,0.49592653,0.0529672,-0.0832053,-0.1361725
62,0.039932184,0.1274296,"('incompetent', 'brilliant')",0.80202794,0.9699715,0.4209801,0.5487006,0.1277205
63,-0.31019855,-0.34431577,"('unperceptive', 'insightful')",0.6040636,0.641959,0.1469325,0.1488216,0.0018891
64,0.22374074,0.24700624,"('shy', 'confident')",-6.074477,-6.087841,-2.9253683,-2.9204173,0.004951
65,-0.2522283,-0.3439604,"('insecure', 'secure')",0.09850687,0.098625526,-0.0768607,-0.1226674,-0.0458067
66,-0.59086627,-0.64737904,"('inactive', 'active')",0.09694165,0.12509957,-0.2469623,-0.2611398,-0.0141775
67,0.099514484,0.041278623,"('doubtful', 'determined')",-0.30908573,-0.43227845,-0.1047856,-0.1954999,-0.0907143
68,0.41143736,0.4652187,"('dependent', 'independent')",-0.44703978,-0.38040462,-0.0178012,0.042407,0.0602082
69,0.6348158,0.66628164,"('lazy', 'industrious')",-1.1323391,-0.98644954,-0.2487617,-0.1600839,0.0886778
70,-0.98351514,-0.99158096,"('lethargic', 'energetic')",0.047957942,0.099721804,-0.4677786,-0.4459296,0.021849
71,-0.017736811,-0.015107129,"('diffident', 'self-confident')",0.23154572,0.1945783,0.1069045,0.0897356,-0.0171689
72,-0.19499908,-0.22766685,"('unambitious', 'ambitious')",-0.17107235,-0.1914741,-0.1830357,-0.2095705,-0.0265348
73,1.0791665,1.0114443,"('helpless', 'self-reliant')",-3.4618778,-3.3855774,-1.1913557,-1.1870666,0.0042891
74,-0.30610326,-0.36318955,"('undedicated', 'dedicated')",-0.17257296,-0.35249892,-0.2393381,-0.3578442,-0.1185061
75,0.63033444,0.63077456,"('meek', 'impulsive')",-0.68364424,-0.5400279,-0.0266549,0.0453733,0.0720282
76,0.21552934,0.2861352,"('anxious', 'daring')",0.031916987,0.11964975,0.1237232,0.2028925,0.0791693
77,-0.34585485,-0.26798922,"('unmotivated', 'motivated')",-0.87573993,-0.77261835,-0.6107974,-0.5203038,0.0904936
78,0.0023024827,0.09675811,"('nonresilient', 'resilient')",0.12925106,0.15039282,0.0657768,0.1235755,0.0577987
79,-0.31403196,-0.37524125,"('wavering', 'unwavering')",-0.7597945,-0.69176155,-0.5369132,-0.5335014,0.0034118
80,0.12701207,0.13839817,"('dominated', 'dominating')",-0.48585576,-0.45564088,-0.1794218,-0.1586214,0.0208004
81,0.57147723,0.55195695,"('submissive', 'aggressive')",-0.03024605,0.05158399,0.2706156,0.3017705,0.0311549
82,-0.4892081,-0.5568115,"('poor', 'rich')",6.721837,6.709256,3.1163144,3.0762224,-0.040092
83,0.31523636,0.2503022,"('powerless', 'powerful')",-0.7556898,-0.78382075,-0.2202267,-0.2667593,-0.0465326
84,0.031294618,0.020870985,"('inferior', 'superior')",0.85995567,0.87987643,0.4456252,0.4503737,0.0047485
85,0.33257505,0.27368158,"('insignificant', 'prestigious')",-0.3374429,-0.4188562,-0.0024339,-0.0725873,-0.0701534
86,-1.0583873,-1.2058935,"('uninfluential', 'influential')",-0.08715367,-0.21198033,-0.5727705,-0.7089369,-0.1361664
87,0.0703929,-0.06675633,"('unsuccessful', 'successful')",0.9653924,0.961495,0.5178927,0.4473693,-0.0705234
88,0.11062383,-0.01687355,"('low', 'eminent')",0.1368507,-0.0053168815,0.1237373,-0.0110952,-0.1348325
