,broom_male,broom_female,tuple,average_male,average_female,female-male
76,0.6637774,0.5539561,"('anxious', 'daring')",0.6637774,0.5539561,-0.1098213
77,-0.9920771,-0.8494378,"('unmotivated', 'motivated')",-0.9920771,-0.8494378,0.1426393
78,-0.3740896,-0.46493825,"('nonresilient', 'resilient')",-0.3740896,-0.4649383,-0.0908487
79,-0.72763956,-0.479859,"('wavering', 'unwavering')",-0.7276396,-0.479859,0.2477806
80,0.19133967,-0.23198602,"('dominated', 'dominating')",0.1913397,-0.231986,-0.4233257
81,0.739463,0.6673884,"('submissive', 'aggressive')",0.739463,0.6673884,-0.0720746
82,6.4561787,6.9162903,"('poor', 'rich')",6.4561787,6.9162903,0.4601116
83,-0.14239596,-0.26143906,"('powerless', 'powerful')",-0.142396,-0.2614391,-0.1190431
84,0.47145265,0.43160567,"('inferior', 'superior')",0.4714527,0.4316057,-0.039847
85,-1.910338,-1.8299866,"('insignificant', 'prestigious')",-1.910338,-1.8299866,0.0803514
86,0.6879726,0.5398773,"('uninfluential', 'influential')",0.6879726,0.5398773,-0.1480953
87,-0.031729795,-0.06948442,"('unsuccessful', 'successful')",-0.0317298,-0.0694844,-0.0377546
88,-0.122269854,-0.0089256605,"('low', 'eminent')",-0.1222699,-0.0089257,0.1133442
