,climb_male,climb_female,tuple,average_male,average_female,female-male
52,-0.7274871,-0.6511093,"('irrational', 'rational')",-0.7274871,-0.6511093,0.0763778
53,-0.16120982,-0.07766752,"('uncreative', 'creative')",-0.1612098,-0.0776675,0.0835423
54,1.159615,1.4493865,"('incapable', 'capable')",1.159615,1.4493865,0.2897715
55,0.9510655,0.8644939,"('incompetent', 'clever')",0.9510655,0.8644939,-0.0865716
56,0.9439549,0.8798,"('impractical', 'practical')",0.9439549,0.8798,-0.0641549
57,-2.2901595,-2.3216732,"('unimaginative', 'imaginative')",-2.2901595,-2.3216732,-0.0315137
58,-0.04305918,-0.1485466,"('undiscriminating', 'discriminating')",-0.0430592,-0.1485466,-0.1054874
59,-0.21082146,-0.07162477,"('foolish', 'wise')",-0.2108215,-0.0716248,0.1391967
60,1.3395684,1.2460179,"('inefficient', 'efficient')",1.3395684,1.2460179,-0.0935505
61,0.20380396,0.056713305,"('illogical', 'logical')",0.203804,0.0567133,-0.1470907
62,1.4059103,1.46849,"('incompetent', 'brilliant')",1.4059103,1.46849,0.0625797
63,0.56966734,0.6551277,"('unperceptive', 'insightful')",0.5696673,0.6551277,0.0854604
64,-5.7201033,-5.7474856,"('shy', 'confident')",-5.7201033,-5.7474856,-0.0273823
65,0.6958659,0.6330055,"('insecure', 'secure')",0.6958659,0.6330055,-0.0628604
66,-0.2211615,-0.20716919,"('inactive', 'active')",-0.2211615,-0.2071692,0.0139923
67,-0.24936593,-0.26350808,"('doubtful', 'determined')",-0.2493659,-0.2635081,-0.0141422
68,-0.47908586,-0.395388,"('dependent', 'independent')",-0.4790859,-0.395388,0.0836979
69,-2.2617092,-2.0699406,"('lazy', 'industrious')",-2.2617092,-2.0699406,0.1917686
70,1.4949445,1.5261726,"('lethargic', 'energetic')",1.4949445,1.5261726,0.0312281
71,0.34491822,0.46007186,"('diffident', 'self-confident')",0.3449182,0.4600719,0.1151537
72,1.2042692,1.2240462,"('unambitious', 'ambitious')",1.2042692,1.2240462,0.019777
73,-3.0124292,-3.002792,"('helpless', 'self-reliant')",-3.0124292,-3.0027919,0.0096373
74,0.15758511,0.0030064918,"('undedicated', 'dedicated')",0.1575851,0.0030065,-0.1545786
75,-0.8993845,-0.70191556,"('meek', 'impulsive')",-0.8993845,-0.7019156,0.1974689
76,0.9027599,0.7400873,"('anxious', 'daring')",0.9027599,0.7400873,-0.1626726
77,-1.118678,-0.97507644,"('unmotivated', 'motivated')",-1.118678,-0.9750764,0.1436016
78,-0.55839074,-0.5770102,"('nonresilient', 'resilient')",-0.5583907,-0.5770102,-0.0186195
79,-0.7311048,-0.46445176,"('wavering', 'unwavering')",-0.7311048,-0.4644518,0.266653
80,-0.121129096,-0.27623767,"('dominated', 'dominating')",-0.1211291,-0.2762377,-0.1551086
81,0.6138216,0.4863072,"('submissive', 'aggressive')",0.6138216,0.4863072,-0.1275144
82,6.6178746,6.923769,"('poor', 'rich')",6.6178746,6.923769,0.3058944
83,-0.30993935,-0.36343738,"('powerless', 'powerful')",-0.3099394,-0.3634374,-0.053498
84,0.32782674,0.38580543,"('inferior', 'superior')",0.3278267,0.3858054,0.0579787
85,-1.7125155,-1.644517,"('insignificant', 'prestigious')",-1.7125155,-1.6445169,0.0679986
86,0.5470359,0.59870565,"('uninfluential', 'influential')",0.5470359,0.5987056,0.0516697
87,-0.087696075,0.06515889,"('unsuccessful', 'successful')",-0.0876961,0.0651589,0.152855
88,-0.050038017,0.030890979,"('low', 'eminent')",-0.050038,0.030891,0.080929
