,formicarium_male,formicarium_female,tuple,average_male,average_female,female-male
31,-2.0520155,-2.1128695,"('evil', 'good')",-2.0520155,-2.1128695,-0.060854
32,1.3549504,0.9561455,"('unkind', 'kind')",1.3549504,0.9561455,-0.3988049
33,-0.29042166,-0.52096975,"('wrong', 'right')",-0.2904217,-0.5209697,-0.230548
34,2.252442,2.409858,"('mean', 'honorable')",2.2524419,2.409858,0.1574161
35,-0.7440964,-0.92439187,"('corrupt', 'incorrupt')",-0.7440964,-0.9243919,-0.1802955
36,-1.2620405,-1.3382928,"('hostile', 'amicable')",-1.2620405,-1.3382928,-0.0762523
37,0.1800663,0.17304537,"('fake', 'genuine')",0.1800663,0.1730454,-0.0070209
38,0.0071559213,-0.117633656,"('untruthful', 'truthful')",0.0071559,-0.1176337,-0.1247896
39,0.5639483,0.5383414,"('exploitative', 'cooperative')",0.5639483,0.5383414,-0.0256069
40,-0.5272743,-0.663418,"('stingy', 'generous')",-0.5272743,-0.663418,-0.1361437
41,0.5637462,0.58666396,"('unforgiving', 'forgiving')",0.5637462,0.586664,0.0229178
42,-0.34804934,-0.35266203,"('unreliable', 'reliable')",-0.3480493,-0.352662,-0.0046127
43,0.6161651,0.5547555,"('irresponsible', 'responsible')",0.6161651,0.5547555,-0.0614096
44,-0.057447493,0.03872635,"('prejudiced', 'unprejudiced')",-0.0574475,0.0387263,0.0961738
45,0.040401623,0.10586646,"('incompetent', 'competent')",0.0404016,0.1058665,0.0654649
46,-0.3475962,-0.2534374,"('uncompetitive', 'competitive')",-0.3475962,-0.2534374,0.0941588
47,2.1667495,2.2494917,"('stupid', 'smart')",2.1667495,2.2494917,0.0827422
48,0.8485161,1.1223415,"('unintelligent', 'intelligent')",0.8485161,1.1223415,0.2738254
49,-0.17925492,0.2490812,"('unable', 'able')",-0.1792549,0.2490812,0.4283361
50,-0.008457005,0.0987079,"('clumsy', 'skillful')",-0.008457,0.0987079,0.1071649
51,0.042333987,-0.021263693,"('uneducated', 'educated')",0.042334,-0.0212637,-0.0635977
52,-0.9695309,-1.119784,"('irrational', 'rational')",-0.9695309,-1.119784,-0.1502531
53,-1.3936387,-1.4618368,"('uncreative', 'creative')",-1.3936387,-1.4618368,-0.0681981
54,-0.30046493,-0.26094726,"('incapable', 'capable')",-0.3004649,-0.2609473,0.0395176
55,0.41910678,0.5362657,"('incompetent', 'clever')",0.4191068,0.5362657,0.1171589
56,0.95247686,0.8581891,"('impractical', 'practical')",0.9524769,0.8581891,-0.0942878
57,-1.5600274,-1.5082865,"('unimaginative', 'imaginative')",-1.5600274,-1.5082865,0.0517409
58,-0.24891329,-0.26248085,"('undiscriminating', 'discriminating')",-0.2489133,-0.2624809,-0.0135676
59,-0.48590684,-0.46824202,"('foolish', 'wise')",-0.4859068,-0.468242,0.0176648
60,1.1171144,1.3558398,"('inefficient', 'efficient')",1.1171144,1.3558398,0.2387254
61,-0.3527191,-0.6097819,"('illogical', 'logical')",-0.3527191,-0.6097819,-0.2570628
62,0.7681563,0.9568233,"('incompetent', 'brilliant')",0.7681563,0.9568233,0.188667
63,0.060100622,0.17640312,"('unperceptive', 'insightful')",0.0601006,0.1764031,0.1163025
64,-2.338259,-2.4157557,"('shy', 'confident')",-2.338259,-2.4157557,-0.0774967
65,0.95811146,0.9041225,"('insecure', 'secure')",0.9581115,0.9041225,-0.053989
66,-1.2165627,-1.4848756,"('inactive', 'active')",-1.2165627,-1.4848756,-0.2683129
67,0.49846148,0.4239373,"('doubtful', 'determined')",0.4984615,0.4239373,-0.0745242
68,-0.47004125,-0.31817883,"('dependent', 'independent')",-0.4700412,-0.3181788,0.1518624
69,-0.56145674,-0.6873614,"('lazy', 'industrious')",-0.5614567,-0.6873614,-0.1259047
70,0.3316653,0.3983965,"('lethargic', 'energetic')",0.3316653,0.3983965,0.0667312
71,-0.2531648,-0.32058072,"('diffident', 'self-confident')",-0.2531648,-0.3205807,-0.0674159
72,0.0041165836,0.017101314,"('unambitious', 'ambitious')",0.0041166,0.0171013,0.0129847
73,-0.8347706,-0.92990386,"('helpless', 'self-reliant')",-0.8347706,-0.9299039,-0.0951333
74,0.080205634,-0.16539192,"('undedicated', 'dedicated')",0.0802056,-0.1653919,-0.2455975
75,-0.93833375,-0.8183172,"('meek', 'impulsive')",-0.9383337,-0.8183172,0.1200165
76,0.09923117,0.34530023,"('anxious', 'daring')",0.0992312,0.3453002,0.246069
77,-1.2403774,-0.9664569,"('unmotivated', 'motivated')",-1.2403774,-0.9664569,0.2739205
78,-0.609581,-0.43922845,"('nonresilient', 'resilient')",-0.609581,-0.4392284,0.1703526
79,-1.4501402,-1.4402956,"('wavering', 'unwavering')",-1.4501402,-1.4402956,0.0098446
80,0.33976626,0.16818708,"('dominated', 'dominating')",0.3397663,0.1681871,-0.1715792
81,0.9807661,1.0043036,"('submissive', 'aggressive')",0.9807661,1.0043036,0.0235375
82,2.5155413,2.5382576,"('poor', 'rich')",2.5155413,2.5382576,0.0227163
83,-0.028045412,-0.20830315,"('powerless', 'powerful')",-0.0280454,-0.2083032,-0.1802578
84,0.49283925,0.5395056,"('inferior', 'superior')",0.4928392,0.5395056,0.0466664
85,-1.1489006,-1.2915667,"('insignificant', 'prestigious')",-1.1489006,-1.2915667,-0.1426661
86,-0.67690986,-0.8219149,"('uninfluential', 'influential')",-0.6769099,-0.8219149,-0.145005
87,-0.14204563,-0.37680322,"('unsuccessful', 'successful')",-0.1420456,-0.3768032,-0.2347576
88,0.11415422,-0.052955873,"('low', 'eminent')",0.1141542,-0.0529559,-0.1671101
