,chili_male,chili_female,tuple,average_male,average_female,female-male
20,0.95880497,0.9082621,"('rough', 'thoughtful')",0.958805,0.9082621,-0.0505429
21,-0.5243343,-0.48139167,"('immoral', 'moral')",-0.5243343,-0.4813917,0.0429426
22,-0.51073456,-0.5469866,"('untrustworthy', 'trustworthy')",-0.5107346,-0.5469866,-0.036252
23,6.1083684,6.1020722,"('insincere', 'sincere')",6.1083684,6.1020722,-0.0062962
24,1.2990285,1.179708,"('dishonest', 'honest')",1.2990285,1.179708,-0.1193205
25,1.0045272,0.973498,"('egoistic', 'altruistic')",1.0045272,0.973498,-0.0310292
26,0.6859009,0.65431106,"('hardhearted', 'benevolent')",0.6859009,0.6543111,-0.0315898
27,1.3732566,1.2638217,"('hardhearted', 'softhearted')",1.3732566,1.2638217,-0.1094349
28,1.0692946,1.0010189,"('disloyal', 'loyal')",1.0692946,1.0010189,-0.0682757
29,-0.86440104,-0.9561652,"('unfair', 'fair')",-0.864401,-0.9561652,-0.0917642
30,0.7478143,0.6938018,"('intolerant', 'tolerant')",0.7478143,0.6938018,-0.0540125
31,-0.97077876,-0.8306677,"('evil', 'good')",-0.9707788,-0.8306677,0.1401111
32,0.87211055,0.7933096,"('unkind', 'kind')",0.8721105,0.7933096,-0.0788009
33,-0.43412268,-0.42800584,"('wrong', 'right')",-0.4341227,-0.4280058,0.0061169
34,4.2968516,4.416011,"('mean', 'honorable')",4.2968516,4.4160109,0.1191593
35,-0.49665207,-0.68503296,"('corrupt', 'incorrupt')",-0.4966521,-0.685033,-0.1883809
36,-0.4223792,-0.43504214,"('hostile', 'amicable')",-0.4223792,-0.4350421,-0.0126629
37,0.8738626,0.8912943,"('fake', 'genuine')",0.8738626,0.8912943,0.0174317
38,-0.22581778,-0.23404536,"('untruthful', 'truthful')",-0.2258178,-0.2340454,-0.0082276
39,0.47030282,0.43422684,"('exploitative', 'cooperative')",0.4703028,0.4342268,-0.036076
40,-1.21372,-1.3755969,"('stingy', 'generous')",-1.21372,-1.3755969,-0.1618769
41,-0.20315391,-0.18608302,"('unforgiving', 'forgiving')",-0.2031539,-0.186083,0.0170709
42,-2.0833666,-2.1813922,"('unreliable', 'reliable')",-2.0833666,-2.1813922,-0.0980256
43,0.5848962,0.58522403,"('irresponsible', 'responsible')",0.5848962,0.585224,0.0003278
44,-0.79533803,-0.800382,"('prejudiced', 'unprejudiced')",-0.795338,-0.800382,-0.005044
45,-0.34107363,-0.3555603,"('incompetent', 'competent')",-0.3410736,-0.3555603,-0.0144867
46,-0.7095911,-0.8328763,"('uncompetitive', 'competitive')",-0.7095911,-0.8328763,-0.1232852
47,4.8133106,4.9972105,"('stupid', 'smart')",4.8133106,4.9972105,0.1838999
48,0.23632717,0.13961776,"('unintelligent', 'intelligent')",0.2363272,0.1396178,-0.0967094
49,0.03188263,0.079675846,"('unable', 'able')",0.0318826,0.0796758,0.0477932
50,-0.25130612,-0.2997913,"('clumsy', 'skillful')",-0.2513061,-0.2997913,-0.0484852
51,0.7293111,0.54204786,"('uneducated', 'educated')",0.7293111,0.5420479,-0.1872632
52,-0.37485436,-0.37438062,"('irrational', 'rational')",-0.3748544,-0.3743806,0.0004738
53,0.011053997,-0.061884336,"('uncreative', 'creative')",0.011054,-0.0618843,-0.0729383
54,1.2039422,1.2281175,"('incapable', 'capable')",1.2039422,1.2281175,0.0241753
55,0.53566,0.5137537,"('incompetent', 'clever')",0.53566,0.5137537,-0.0219063
56,0.3287648,0.2960812,"('impractical', 'practical')",0.3287648,0.2960812,-0.0326836
57,-2.5816934,-2.550202,"('unimaginative', 'imaginative')",-2.5816934,-2.5502019,0.0314915
58,0.09094499,0.0939838,"('undiscriminating', 'discriminating')",0.090945,0.0939838,0.0030388
59,0.10772163,0.13846956,"('foolish', 'wise')",0.1077216,0.1384696,0.030748
60,0.0045916736,0.028554205,"('inefficient', 'efficient')",0.0045917,0.0285542,0.0239625
61,-0.008971922,-0.14451714,"('illogical', 'logical')",-0.0089719,-0.1445171,-0.1355452
62,0.20874518,0.25910443,"('incompetent', 'brilliant')",0.2087452,0.2591044,0.0503592
63,-0.04234073,-0.04226438,"('unperceptive', 'insightful')",-0.0423407,-0.0422644,7.63e-05
64,-6.3288307,-6.334026,"('shy', 'confident')",-6.3288307,-6.3340259,-0.0051952
65,-0.02449343,-0.04244589,"('insecure', 'secure')",-0.0244934,-0.0424459,-0.0179525
66,0.05494941,0.028786562,"('inactive', 'active')",0.0549494,0.0287866,-0.0261628
67,-0.44873035,-0.4043213,"('doubtful', 'determined')",-0.4487303,-0.4043213,0.044409
68,-0.53431886,-0.6336908,"('dependent', 'independent')",-0.5343189,-0.6336908,-0.0993719
69,-1.9153645,-1.8402979,"('lazy', 'industrious')",-1.9153645,-1.8402979,0.0750666
70,1.0955372,1.0282266,"('lethargic', 'energetic')",1.0955372,1.0282266,-0.0673106
71,0.6531967,0.6783896,"('diffident', 'self-confident')",0.6531967,0.6783896,0.0251929
72,0.542198,0.6811073,"('unambitious', 'ambitious')",0.542198,0.6811073,0.1389093
73,-2.7645907,-2.7173066,"('helpless', 'self-reliant')",-2.7645907,-2.7173066,0.0472841
74,0.41340494,0.2704882,"('undedicated', 'dedicated')",0.4134049,0.2704882,-0.1429167
75,-0.62058926,-0.5045957,"('meek', 'impulsive')",-0.6205893,-0.5045957,0.1159936
76,0.92512953,0.85263693,"('anxious', 'daring')",0.9251295,0.8526369,-0.0724926
77,-1.6110742,-1.4732714,"('unmotivated', 'motivated')",-1.6110742,-1.4732714,0.1378028
78,-0.6423285,-0.66243047,"('nonresilient', 'resilient')",-0.6423285,-0.6624305,-0.020102
79,0.17564707,0.19579785,"('wavering', 'unwavering')",0.1756471,0.1957978,0.0201507
80,-0.3936425,-0.530327,"('dominated', 'dominating')",-0.3936425,-0.530327,-0.1366845
81,0.090467684,0.03365138,"('submissive', 'aggressive')",0.0904677,0.0336514,-0.0568163
82,6.2106223,6.312021,"('poor', 'rich')",6.2106223,6.3120208,0.1013985
83,-0.21294004,-0.1796746,"('powerless', 'powerful')",-0.21294,-0.1796746,0.0332654
84,0.3772856,0.34725627,"('inferior', 'superior')",0.3772856,0.3472563,-0.0300293
85,0.020004869,0.00080581754,"('insignificant', 'prestigious')",0.0200049,0.0008058,-0.0191991
86,0.26384288,0.2228787,"('uninfluential', 'influential')",0.2638429,0.2228787,-0.0409642
87,-0.45693964,-0.343899,"('unsuccessful', 'successful')",-0.4569396,-0.343899,0.1130406
88,0.5000187,0.4191827,"('low', 'eminent')",0.5000187,0.4191827,-0.080836
