,absence_male,absence_female,tuple,average_male,average_female,female-male
48,0.33958676,0.3941283,"('unintelligent', 'intelligent')",0.3395868,0.3941283,0.0545415
49,-0.5320804,-0.45832142,"('unable', 'able')",-0.5320804,-0.4583214,0.073759
50,-0.6024429,-0.6416796,"('clumsy', 'skillful')",-0.6024429,-0.6416796,-0.0392367
51,0.61525095,0.5933938,"('uneducated', 'educated')",0.6152509,0.5933938,-0.0218571
52,-0.37878957,-0.52390224,"('irrational', 'rational')",-0.3787896,-0.5239022,-0.1451126
53,-0.30090502,-0.39160988,"('uncreative', 'creative')",-0.300905,-0.3916099,-0.0907049
54,0.577296,0.66312486,"('incapable', 'capable')",0.577296,0.6631249,0.0858289
55,1.0777636,1.1046758,"('incompetent', 'clever')",1.0777636,1.1046758,0.0269122
56,0.5799315,0.5956845,"('impractical', 'practical')",0.5799315,0.5956845,0.015753
57,-1.3054003,-1.6801958,"('unimaginative', 'imaginative')",-1.3054003,-1.6801958,-0.3747955
58,0.41002828,0.35954905,"('undiscriminating', 'discriminating')",0.4100283,0.359549,-0.0504793
59,-0.22146027,-0.13834552,"('foolish', 'wise')",-0.2214603,-0.1383455,0.0831148
60,0.47568887,0.6680643,"('inefficient', 'efficient')",0.4756889,0.6680643,0.1923754
61,0.43702284,0.22261652,"('illogical', 'logical')",0.4370228,0.2226165,-0.2144063
62,0.63274777,0.7898127,"('incompetent', 'brilliant')",0.6327478,0.7898127,0.1570649
63,0.27028275,0.315858,"('unperceptive', 'insightful')",0.2702827,0.315858,0.0455753
64,-5.630877,-5.6869693,"('shy', 'confident')",-5.630877,-5.6869693,-0.0560923
65,0.6041785,0.71409345,"('insecure', 'secure')",0.6041785,0.7140934,0.1099149
66,-0.25217423,-0.3871501,"('inactive', 'active')",-0.2521742,-0.3871501,-0.1349759
67,-0.7335501,-0.66718143,"('doubtful', 'determined')",-0.7335501,-0.6671814,0.0663687
68,-0.9111826,-0.81949604,"('dependent', 'independent')",-0.9111826,-0.819496,0.0916866
69,-2.2152832,-2.1932046,"('lazy', 'industrious')",-2.2152832,-2.1932046,0.0220786
70,1.972807,1.8174014,"('lethargic', 'energetic')",1.972807,1.8174014,-0.1554056
71,0.22111587,0.27471367,"('diffident', 'self-confident')",0.2211159,0.2747137,0.0535978
72,0.8192915,1.0565828,"('unambitious', 'ambitious')",0.8192915,1.0565828,0.2372913
73,-2.6708372,-2.6683345,"('helpless', 'self-reliant')",-2.6708372,-2.6683345,0.0025027
74,0.49383032,0.34228516,"('undedicated', 'dedicated')",0.4938303,0.3422852,-0.1515451
75,-0.8164847,-0.81971204,"('meek', 'impulsive')",-0.8164847,-0.819712,-0.0032273
76,0.59218955,0.5898536,"('anxious', 'daring')",0.5921896,0.5898536,-0.002336
77,-1.3641988,-1.2816786,"('unmotivated', 'motivated')",-1.3641988,-1.2816786,0.0825202
78,-1.0199625,-1.1305274,"('nonresilient', 'resilient')",-1.0199625,-1.1305274,-0.1105649
79,-0.3292339,-0.32502174,"('wavering', 'unwavering')",-0.3292339,-0.3250217,0.0042122
80,0.42821875,0.282837,"('dominated', 'dominating')",0.4282188,0.282837,-0.1453818
81,0.46720436,0.46196187,"('submissive', 'aggressive')",0.4672044,0.4619619,-0.0052425
82,5.870668,5.996936,"('poor', 'rich')",5.8706679,5.9969358,0.1262679
83,-0.25705332,-0.26411784,"('powerless', 'powerful')",-0.2570533,-0.2641178,-0.0070645
84,0.22381388,0.226688,"('inferior', 'superior')",0.2238139,0.226688,0.0028741
85,-1.4594882,-1.5041335,"('insignificant', 'prestigious')",-1.4594882,-1.5041335,-0.0446453
86,0.9392941,0.796949,"('uninfluential', 'influential')",0.9392941,0.796949,-0.1423451
87,-0.33085188,-0.22582895,"('unsuccessful', 'successful')",-0.3308519,-0.2258289,0.105023
88,0.047589876,0.0281621,"('low', 'eminent')",0.0475899,0.0281621,-0.0194278
