,elk_male,elk_female,tuple,average_male,average_female,female-male
45,0.14946562,0.013319092,"('incompetent', 'competent')",0.1494656,0.0133191,-0.1361465
46,-0.30449897,-0.312668,"('uncompetitive', 'competitive')",-0.304499,-0.312668,-0.008169
47,4.673884,4.8408895,"('stupid', 'smart')",4.6738839,4.8408895,0.1670056
48,0.43804553,0.36848575,"('unintelligent', 'intelligent')",0.4380455,0.3684857,-0.0695598
49,-0.21818408,-0.09178425,"('unable', 'able')",-0.2181841,-0.0917843,0.1263998
50,-0.50013196,-0.44064265,"('clumsy', 'skillful')",-0.500132,-0.4406427,0.0594893
51,-0.042120174,-0.07182097,"('uneducated', 'educated')",-0.0421202,-0.071821,-0.0297008
52,-0.6449928,-0.76640004,"('irrational', 'rational')",-0.6449928,-0.7664,-0.1214072
53,0.11718588,0.09759012,"('uncreative', 'creative')",0.1171859,0.0975901,-0.0195958
54,0.5766644,0.7515478,"('incapable', 'capable')",0.5766644,0.7515478,0.1748834
55,0.8100226,0.75750494,"('incompetent', 'clever')",0.8100226,0.7575049,-0.0525177
56,0.56385523,0.56670564,"('impractical', 'practical')",0.5638552,0.5667056,0.0028504
57,-2.3097913,-2.357587,"('unimaginative', 'imaginative')",-2.3097913,-2.3575871,-0.0477958
58,0.09697265,0.068799496,"('undiscriminating', 'discriminating')",0.0969727,0.0687995,-0.0281732
59,-0.13916303,-0.06967611,"('foolish', 'wise')",-0.139163,-0.0696761,0.0694869
60,0.61364365,0.7492648,"('inefficient', 'efficient')",0.6136436,0.7492648,0.1356212
61,0.39135918,0.20739521,"('illogical', 'logical')",0.3913592,0.2073952,-0.183964
62,0.7117964,0.7410962,"('incompetent', 'brilliant')",0.7117964,0.7410962,0.0292998
63,0.1773536,0.23854423,"('unperceptive', 'insightful')",0.1773536,0.2385442,0.0611906
64,-5.6098723,-5.5948586,"('shy', 'confident')",-5.6098723,-5.5948586,0.0150137
65,0.83973736,0.91501194,"('insecure', 'secure')",0.8397374,0.9150119,0.0752745
66,0.15039364,0.041048847,"('inactive', 'active')",0.1503936,0.0410488,-0.1093448
67,-0.62214166,-0.515481,"('doubtful', 'determined')",-0.6221417,-0.515481,0.1066607
68,-0.53217685,-0.49699658,"('dependent', 'independent')",-0.5321769,-0.4969966,0.0351803
69,-1.798158,-1.8159071,"('lazy', 'industrious')",-1.798158,-1.8159071,-0.0177491
70,1.588921,1.4793135,"('lethargic', 'energetic')",1.588921,1.4793135,-0.1096075
71,0.41612902,0.4248641,"('diffident', 'self-confident')",0.416129,0.4248641,0.0087351
72,0.827896,0.9494885,"('unambitious', 'ambitious')",0.827896,0.9494885,0.1215925
73,-3.0038414,-2.9444287,"('helpless', 'self-reliant')",-3.0038414,-2.9444287,0.0594127
74,0.100852996,-0.02735537,"('undedicated', 'dedicated')",0.100853,-0.0273554,-0.1282084
75,-0.9515666,-0.7982298,"('meek', 'impulsive')",-0.9515666,-0.7982298,0.1533368
76,0.7054337,0.7235368,"('anxious', 'daring')",0.7054337,0.7235368,0.0181031
77,-1.4683363,-1.2984507,"('unmotivated', 'motivated')",-1.4683363,-1.2984507,0.1698856
78,-0.9739654,-1.001682,"('nonresilient', 'resilient')",-0.9739654,-1.001682,-0.0277166
79,-0.6812589,-0.56126225,"('wavering', 'unwavering')",-0.6812589,-0.5612622,0.1199967
80,-0.03758934,-0.14858413,"('dominated', 'dominating')",-0.0375893,-0.1485841,-0.1109948
81,-0.045130096,0.038307674,"('submissive', 'aggressive')",-0.0451301,0.0383077,0.0834378
82,5.9612627,6.0912547,"('poor', 'rich')",5.9612627,6.0912547,0.129992
83,-0.5222678,-0.46967474,"('powerless', 'powerful')",-0.5222678,-0.4696747,0.0525931
84,0.02948312,0.07759386,"('inferior', 'superior')",0.0294831,0.0775939,0.0481108
85,-1.3325388,-1.3396252,"('insignificant', 'prestigious')",-1.3325388,-1.3396252,-0.0070864
86,0.47128332,0.3682767,"('uninfluential', 'influential')",0.4712833,0.3682767,-0.1030066
87,-0.28544655,-0.27521592,"('unsuccessful', 'successful')",-0.2854466,-0.2752159,0.0102307
88,-0.19262631,-0.15393238,"('low', 'eminent')",-0.1926263,-0.1539324,0.0386939
