,news_male,news_female,tuple,corp_male,corp_female,average_male,average_female,female-male
17,-0.49057013,-0.40955904,"('nasty', 'nice')",-0.3473348,-0.30106032,-0.4189525,-0.3553097,0.0636428
18,-0.8105194,-0.76070106,"('disagreeable', 'welcoming')",-1.0619787,-1.0906339,-0.936249,-0.9256675,0.0105815
19,-0.57048213,-0.5891158,"('inhospitable', 'hospitable')",-0.57602,-0.5659774,-0.5732511,-0.5775466,-0.0042955
20,-0.08389172,-0.07039455,"('rough', 'thoughtful')",0.58720106,0.6206322,0.2516547,0.2751188,0.0234641
21,1.419119,1.2093191,"('immoral', 'moral')",0.042431116,0.217262,0.7307751,0.7132906,-0.0174845
22,1.3645215,1.2932504,"('untrustworthy', 'trustworthy')",-0.2174545,-0.09715396,0.5735335,0.5980482,0.0245147
23,0.19186673,0.13878015,"('insincere', 'sincere')",6.370083,6.5229735,3.2809749,3.3308768,0.0499019
24,1.0644379,1.0224882,"('dishonest', 'honest')",0.85785776,0.9318083,0.9611478,0.9771483,0.0160005
25,-0.1951248,-0.11140716,"('egoistic', 'altruistic')",0.70047206,0.6042172,0.2526736,0.246405,-0.0062686
26,0.48650822,0.38420063,"('hardhearted', 'benevolent')",0.96153283,0.7779918,0.7240205,0.5810962,-0.1429243
27,-0.4181456,-0.34084424,"('hardhearted', 'softhearted')",0.42007503,0.4428989,0.0009647,0.0510273,0.0500626
28,0.07424544,0.042249337,"('disloyal', 'loyal')",1.1843673,1.1566077,0.6293064,0.5994285,-0.0298779
29,0.3302596,0.28195354,"('unfair', 'fair')",-0.50428677,-0.57331944,-0.0870136,-0.1456829,-0.0586693
30,0.37668818,0.30699426,"('intolerant', 'tolerant')",0.61358356,0.60135007,0.4951359,0.4541722,-0.0409637
31,-0.80185175,-0.7033324,"('evil', 'good')",-1.7307664,-1.8014412,-1.266309,-1.2523868,0.0139222
32,0.27287084,0.21761268,"('unkind', 'kind')",1.0517644,0.97022295,0.6623176,0.5939178,-0.0683998
33,0.004152227,-0.06019625,"('wrong', 'right')",-0.6410681,-0.6386553,-0.3184579,-0.3494258,-0.0309679
34,0.14748035,0.14282274,"('mean', 'honorable')",5.444554,5.5729494,2.7960172,2.8578861,0.0618689
35,-1.1443036,-1.1658928,"('corrupt', 'incorrupt')",-0.87496555,-1.0017204,-1.0096345,-1.0838066,-0.0741721
36,-1.0679073,-1.0076599,"('hostile', 'amicable')",-0.832029,-0.9808945,-0.9499682,-0.9942772,-0.044309
37,-0.43916142,-0.4608676,"('fake', 'genuine')",-0.16980143,-0.14315537,-0.3044814,-0.3020115,0.0024699
38,0.53285384,0.50556237,"('untruthful', 'truthful')",0.13487625,0.069363855,0.333865,0.2874631,-0.0464019
39,0.221059,0.21010344,"('exploitative', 'cooperative')",-0.01626261,0.02840406,0.1023982,0.1192537,0.0168555
40,-0.2329324,-0.072553515,"('stingy', 'generous')",-2.2634346,-2.3130124,-1.2481835,-1.1927829,0.0554006
41,-0.56965137,-0.5676901,"('unforgiving', 'forgiving')",-0.2915031,-0.4062561,-0.4305772,-0.4869731,-0.0563959
42,1.5311972,1.4438307,"('unreliable', 'reliable')",-2.3782601,-2.2404227,-0.4235315,-0.398296,0.0252355
43,0.513646,0.46328434,"('irresponsible', 'responsible')",0.46155173,0.53243953,0.4875989,0.4978619,0.010263
44,-1.2188263,-1.2307516,"('prejudiced', 'unprejudiced')",-1.5653641,-1.5827479,-1.3920952,-1.4067497,-0.0146545
45,0.20730934,0.17741287,"('incompetent', 'competent')",0.25439855,0.32426375,0.2308539,0.2508383,0.0199844
46,-0.17344177,-0.24402536,"('uncompetitive', 'competitive')",-0.25498167,-0.16055179,-0.2142117,-0.2022886,0.0119231
47,0.8695404,0.86852634,"('stupid', 'smart')",5.894545,6.0627694,3.3820426,3.4656479,0.0836053
48,0.7491119,0.6460623,"('unintelligent', 'intelligent')",0.8462757,0.9255704,0.7976938,0.7858164,-0.0118774
49,0.28058732,0.27853298,"('unable', 'able')",0.08029418,0.281172,0.1804408,0.2798525,0.0994117
50,-0.8023637,-0.79355955,"('clumsy', 'skillful')",0.11804305,0.19055972,-0.3421603,-0.3014999,0.0406604
51,0.59764445,0.47230083,"('uneducated', 'educated')",1.0901916,1.0393426,0.843918,0.7558217,-0.0880963
52,-0.23014256,-0.23950726,"('irrational', 'rational')",-1.0116196,-1.091584,-0.6208811,-0.6655456,-0.0446645
53,0.38520554,0.32615867,"('uncreative', 'creative')",0.21642539,0.22643828,0.3008155,0.2762985,-0.024517
54,0.30782607,0.2938456,"('incapable', 'capable')",0.5575934,0.6977182,0.4327098,0.4957819,0.0630721
55,0.61916804,0.57343453,"('incompetent', 'clever')",0.740715,0.87533915,0.6799415,0.7243868,0.0444453
56,2.302909,2.1088507,"('impractical', 'practical')",0.5523279,0.6450358,1.4276184,1.3769432,-0.0506752
57,-0.56235355,-0.63661283,"('unimaginative', 'imaginative')",-3.0914826,-3.0522094,-1.8269181,-1.8444111,-0.017493
58,0.5713186,0.47399116,"('undiscriminating', 'discriminating')",0.2737288,0.22286126,0.4225237,0.3484262,-0.0740975
59,0.36081085,0.42450306,"('foolish', 'wise')",-0.39866287,-0.3958089,-0.018926,0.0143471,0.0332731
60,0.84882134,0.7973239,"('inefficient', 'efficient')",0.21229094,0.3411766,0.5305561,0.5692502,0.0386941
61,1.0019836,0.8079107,"('illogical', 'logical')",0.470198,0.3873333,0.7360908,0.597622,-0.1384688
62,1.764944,1.7816885,"('incompetent', 'brilliant')",1.0739403,1.280094,1.4194422,1.5308912,0.111449
63,0.8779616,0.84172165,"('unperceptive', 'insightful')",1.1454413,1.1598748,1.0117015,1.0007982,-0.0109033
64,0.40353286,0.38646585,"('shy', 'confident')",-6.267396,-6.332244,-2.9319315,-2.9728889,-0.0409574
65,0.40449148,0.30791107,"('insecure', 'secure')",0.09389258,0.27502114,0.249192,0.2914661,0.0422741
66,-0.39593768,-0.42620704,"('inactive', 'active')",0.29334456,0.2050541,-0.0512966,-0.1105765,-0.0592799
67,-0.5091446,-0.61664003,"('doubtful', 'determined')",-0.42600986,-0.5467826,-0.4675772,-0.5817113,-0.1141341
68,-0.112845466,-0.18166226,"('dependent', 'independent')",-0.45444614,-0.41051617,-0.2836458,-0.2960892,-0.0124434
69,-0.20515534,-0.14928104,"('lazy', 'industrious')",-1.3855858,-1.4556564,-0.7953706,-0.8024687,-0.0070981
70,0.3009962,0.24856895,"('lethargic', 'energetic')",0.7916497,0.88698334,0.5463229,0.5677761,0.0214532
71,0.635973,0.67825377,"('diffident', 'self-confident')",0.47145152,0.5222464,0.5537122,0.6002501,0.0465379
72,0.18340601,0.23802474,"('unambitious', 'ambitious')",-0.10003112,-0.0010090284,0.0416874,0.1185079,0.0768205
73,0.12703033,0.15159847,"('helpless', 'self-reliant')",-3.6430423,-3.5649621,-1.758006,-1.7066818,0.0513242
74,0.20495683,0.11687642,"('undedicated', 'dedicated')",-0.10896824,-0.12694645,0.0479943,-0.005035,-0.0530293
75,-0.864125,-0.78716797,"('meek', 'impulsive')",-0.38387167,-0.39093268,-0.6239983,-0.5890503,0.034948
76,0.38169086,0.30323124,"('anxious', 'daring')",0.24880277,0.30543888,0.3152468,0.3043351,-0.0109117
77,0.37052855,0.3167257,"('unmotivated', 'motivated')",-0.59153575,-0.4273809,-0.1105036,-0.0553276,0.055176
78,-0.22525322,-0.16086987,"('nonresilient', 'resilient')",0.07289685,0.2964777,-0.0761782,0.0678039,0.1439821
79,-0.10816852,-0.2136879,"('wavering', 'unwavering')",-0.11790389,-0.17134638,-0.1130362,-0.1925171,-0.0794809
80,1.2762293,1.1944393,"('dominated', 'dominating')",0.29114217,0.37056166,0.7836857,0.7825005,-0.0011852
81,1.4782177,1.3677198,"('submissive', 'aggressive')",-0.08983393,0.06063714,0.6941919,0.7141784,0.0199865
82,0.28402296,0.3487893,"('poor', 'rich')",6.75515,6.987941,3.5195863,3.668365,0.1487787
83,0.57306504,0.44099978,"('powerless', 'powerful')",-0.05432952,-0.15717715,0.2593678,0.1419113,-0.1174565
84,0.1849983,0.09692249,"('inferior', 'superior')",0.65931714,0.5810317,0.4221577,0.3389771,-0.0831806
85,-0.1263962,-0.11507888,"('insignificant', 'prestigious')",-1.1386368,-1.3955407,-0.6325165,-0.7553098,-0.1227933
86,1.2180096,1.0366948,"('uninfluential', 'influential')",0.59716004,0.63374096,0.9075848,0.8352178,-0.072367
87,0.5649433,0.50140136,"('unsuccessful', 'successful')",1.0878931,1.1892546,0.8264182,0.845328,0.0189098
88,0.496111,0.36134267,"('low', 'eminent')",-0.09801845,-0.15093608,0.1990463,0.1052033,-0.093843
