,plagiarism_male,plagiarism_female,tuple,average_male,average_female,female-male
38,-0.79845625,-0.7954804,"('untruthful', 'truthful')",-0.7984563,-0.7954804,0.0029759
39,-1.2017193,-1.2072707,"('exploitative', 'cooperative')",-1.2017193,-1.2072707,-0.0055514
40,-1.74381,-1.791757,"('stingy', 'generous')",-1.7438101,-1.791757,-0.0479469
41,-1.4651843,-1.5120747,"('unforgiving', 'forgiving')",-1.4651843,-1.5120747,-0.0468904
42,0.4455594,0.48983276,"('unreliable', 'reliable')",0.4455594,0.4898328,0.0442734
43,-1.3046277,-1.3224325,"('irresponsible', 'responsible')",-1.3046277,-1.3224325,-0.0178048
44,-0.10031579,-0.03874716,"('prejudiced', 'unprejudiced')",-0.1003158,-0.0387472,0.0615686
45,-2.015416,-1.9610962,"('incompetent', 'competent')",-2.0154159,-1.9610962,0.0543197
46,-1.9085019,-1.9009017,"('uncompetitive', 'competitive')",-1.9085019,-1.9009017,0.0076002
47,0.5521183,0.5566271,"('stupid', 'smart')",0.5521183,0.5566271,0.0045088
48,-1.7599114,-1.7526575,"('unintelligent', 'intelligent')",-1.7599114,-1.7526575,0.0072539
49,-1.1191217,-0.97733283,"('unable', 'able')",-1.1191217,-0.9773328,0.1417889
50,-0.9429185,-0.93888533,"('clumsy', 'skillful')",-0.9429185,-0.9388853,0.0040332
51,-0.67617214,-0.7094943,"('uneducated', 'educated')",-0.6761721,-0.7094943,-0.0333222
52,-0.99733627,-1.1160502,"('irrational', 'rational')",-0.9973363,-1.1160502,-0.1187139
53,-1.2875977,-1.3840758,"('uncreative', 'creative')",-1.2875977,-1.3840758,-0.0964781
54,-0.54374504,-0.6351145,"('incapable', 'capable')",-0.543745,-0.6351145,-0.0913695
55,-1.5629432,-1.5311089,"('incompetent', 'clever')",-1.5629432,-1.5311089,0.0318343
56,-0.048271615,-0.046402678,"('impractical', 'practical')",-0.0482716,-0.0464027,0.0018689
57,-1.5168647,-1.5180314,"('unimaginative', 'imaginative')",-1.5168647,-1.5180314,-0.0011667
58,1.0520618,0.96376467,"('undiscriminating', 'discriminating')",1.0520618,0.9637647,-0.0882971
59,-1.0488926,-1.0372077,"('foolish', 'wise')",-1.0488926,-1.0372077,0.0116849
60,-1.2475765,-1.1685113,"('inefficient', 'efficient')",-1.2475765,-1.1685113,0.0790652
61,-0.98207027,-1.095177,"('illogical', 'logical')",-0.9820703,-1.0951771,-0.1131068
62,-1.48148,-1.3941305,"('incompetent', 'brilliant')",-1.48148,-1.3941305,0.0873495
63,-1.1673468,-1.1425059,"('unperceptive', 'insightful')",-1.1673468,-1.1425059,0.0248409
64,-1.6755857,-1.6342961,"('shy', 'confident')",-1.6755857,-1.6342961,0.0412896
65,-1.3851739,-1.3742833,"('insecure', 'secure')",-1.3851739,-1.3742833,0.0108906
66,-0.10290811,-0.21114875,"('inactive', 'active')",-0.1029081,-0.2111488,-0.1082407
67,0.19449684,0.20617425,"('doubtful', 'determined')",0.1944968,0.2061743,0.0116775
68,-0.47656155,-0.48364025,"('dependent', 'independent')",-0.4765615,-0.4836403,-0.0070788
69,-0.49607643,-0.43872476,"('lazy', 'industrious')",-0.4960764,-0.4387248,0.0573516
70,-0.39505515,-0.40230277,"('lethargic', 'energetic')",-0.3950551,-0.4023028,-0.0072477
71,-0.95844454,-0.90428275,"('diffident', 'self-confident')",-0.9584445,-0.9042827,0.0541618
72,-1.5090344,-1.5305562,"('unambitious', 'ambitious')",-1.5090344,-1.5305562,-0.0215218
73,0.13639772,0.167088,"('helpless', 'self-reliant')",0.1363977,0.167088,0.0306903
74,-0.62937963,-0.6759322,"('undedicated', 'dedicated')",-0.6293796,-0.6759322,-0.0465526
75,0.24240823,0.3614144,"('meek', 'impulsive')",0.2424082,0.3614144,0.1190062
76,0.39290202,0.41639966,"('anxious', 'daring')",0.392902,0.4163997,0.0234977
77,-0.80723023,-0.733816,"('unmotivated', 'motivated')",-0.8072302,-0.733816,0.0734142
78,-0.77137184,-0.7625665,"('nonresilient', 'resilient')",-0.7713718,-0.7625665,0.0088053
79,0.22321784,0.20861995,"('wavering', 'unwavering')",0.2232178,0.20862,-0.0145978
80,-0.24437466,-0.21480142,"('dominated', 'dominating')",-0.2443747,-0.2148014,0.0295733
81,0.21870127,0.25462615,"('submissive', 'aggressive')",0.2187013,0.2546262,0.0359249
82,0.62773246,0.6300828,"('poor', 'rich')",0.6277325,0.6300828,0.0023503
83,-0.096485585,-0.14596249,"('powerless', 'powerful')",-0.0964856,-0.1459625,-0.0494769
84,0.7187978,0.66507596,"('inferior', 'superior')",0.7187978,0.665076,-0.0537218
85,0.7351451,0.65411913,"('insignificant', 'prestigious')",0.7351451,0.6541191,-0.081026
86,-1.4053705,-1.481073,"('uninfluential', 'influential')",-1.4053705,-1.481073,-0.0757025
87,-0.95430243,-0.88579524,"('unsuccessful', 'successful')",-0.9543024,-0.8857952,0.0685072
88,0.22607106,0.2041167,"('low', 'eminent')",0.2260711,0.2041167,-0.0219544
