,grain_male,grain_female,tuple,average_male,average_female,female-male
39,0.6617184,0.70268476,"('exploitative', 'cooperative')",0.6617184,0.7026848,0.0409664
40,-1.4774971,-1.5030587,"('stingy', 'generous')",-1.4774971,-1.5030587,-0.0255616
41,0.09207787,0.005077092,"('unforgiving', 'forgiving')",0.0920779,0.0050771,-0.0870008
42,-2.8081806,-2.5610013,"('unreliable', 'reliable')",-2.8081806,-2.5610013,0.2471793
43,0.9811766,1.0245395,"('irresponsible', 'responsible')",0.9811766,1.0245395,0.0433629
44,-1.334803,-1.1505024,"('prejudiced', 'unprejudiced')",-1.334803,-1.1505024,0.1843006
45,-0.17015989,-0.07487264,"('incompetent', 'competent')",-0.1701599,-0.0748726,0.0952873
46,-0.9232962,-0.7445636,"('uncompetitive', 'competitive')",-0.9232962,-0.7445636,0.1787326
47,5.380969,5.408502,"('stupid', 'smart')",5.380969,5.4085021,0.0275331
48,0.50995654,0.47399434,"('unintelligent', 'intelligent')",0.5099565,0.4739943,-0.0359622
49,-0.014529924,0.14560857,"('unable', 'able')",-0.0145299,0.1456086,0.1601385
50,-0.59783274,-0.63067687,"('clumsy', 'skillful')",-0.5978327,-0.6306769,-0.0328442
51,0.12924264,0.2923696,"('uneducated', 'educated')",0.1292426,0.2923696,0.163127
52,-0.23859507,-0.4868312,"('irrational', 'rational')",-0.2385951,-0.4868312,-0.2482361
53,-0.021598335,-0.12172793,"('uncreative', 'creative')",-0.0215983,-0.1217279,-0.1001296
54,0.9950089,1.0086904,"('incapable', 'capable')",0.9950089,1.0086904,0.0136815
55,0.5298375,0.8370531,"('incompetent', 'clever')",0.5298375,0.8370531,0.3072156
56,0.7028059,0.76463,"('impractical', 'practical')",0.7028059,0.76463,0.0618241
57,-3.1038146,-2.8302913,"('unimaginative', 'imaginative')",-3.1038146,-2.8302913,0.2735233
58,0.10524524,0.22183684,"('undiscriminating', 'discriminating')",0.1052452,0.2218368,0.1165916
59,-0.14351292,-0.2645005,"('foolish', 'wise')",-0.1435129,-0.2645005,-0.1209876
60,0.41336036,0.5870785,"('inefficient', 'efficient')",0.4133604,0.5870785,0.1737181
61,0.27915594,0.10009939,"('illogical', 'logical')",0.2791559,0.1000994,-0.1790565
62,0.22761893,0.42775354,"('incompetent', 'brilliant')",0.2276189,0.4277535,0.2001346
63,-0.051942952,0.04529402,"('unperceptive', 'insightful')",-0.051943,0.045294,0.097237
64,-6.925556,-6.6221566,"('shy', 'confident')",-6.9255562,-6.6221566,0.3033996
65,-0.04867851,0.1717525,"('insecure', 'secure')",-0.0486785,0.1717525,0.220431
66,-0.12946476,-0.12581073,"('inactive', 'active')",-0.1294648,-0.1258107,0.0036541
67,-0.13147026,-0.14030197,"('doubtful', 'determined')",-0.1314703,-0.140302,-0.0088317
68,-1.134092,-0.9547993,"('dependent', 'independent')",-1.134092,-0.9547993,0.1792927
69,-1.596581,-1.8126373,"('lazy', 'industrious')",-1.596581,-1.8126373,-0.2160563
70,0.75288695,1.0620215,"('lethargic', 'energetic')",0.752887,1.0620215,0.3091345
71,1.0070456,0.9033857,"('diffident', 'self-confident')",1.0070456,0.9033857,-0.1036599
72,0.48347688,0.5894467,"('unambitious', 'ambitious')",0.4834769,0.5894467,0.1059698
73,-3.1695952,-3.0522394,"('helpless', 'self-reliant')",-3.1695952,-3.0522394,0.1173558
74,0.16927716,0.17855905,"('undedicated', 'dedicated')",0.1692772,0.178559,0.0092818
75,-1.2731571,-1.1429892,"('meek', 'impulsive')",-1.2731571,-1.1429892,0.1301679
76,0.33031154,0.6199759,"('anxious', 'daring')",0.3303115,0.6199759,0.2896644
77,-1.4467041,-1.2713332,"('unmotivated', 'motivated')",-1.4467041,-1.2713332,0.1753709
78,-0.57960725,-0.5846649,"('nonresilient', 'resilient')",-0.5796072,-0.5846649,-0.0050577
79,-0.13698566,-0.22670422,"('wavering', 'unwavering')",-0.1369857,-0.2267042,-0.0897185
80,-0.27839512,-0.19289115,"('dominated', 'dominating')",-0.2783951,-0.1928912,0.0855039
81,-0.2091179,0.12620594,"('submissive', 'aggressive')",-0.2091179,0.1262059,0.3353238
82,6.2361507,6.4363236,"('poor', 'rich')",6.2361507,6.4363236,0.2001729
83,-0.32368207,-0.28660515,"('powerless', 'powerful')",-0.3236821,-0.2866051,0.037077
84,0.5152299,0.5291456,"('inferior', 'superior')",0.5152299,0.5291456,0.0139157
85,-0.075653166,-0.3111155,"('insignificant', 'prestigious')",-0.0756532,-0.3111155,-0.2354623
86,0.2509002,0.34884927,"('uninfluential', 'influential')",0.2509002,0.3488493,0.0979491
87,-0.19647786,-0.08795565,"('unsuccessful', 'successful')",-0.1964779,-0.0879557,0.1085222
88,-0.015002033,0.10992713,"('low', 'eminent')",-0.015002,0.1099271,0.1249291
