,anybody_male,anybody_female,tuple,average_male,average_female,female-male
23,7.2428584,7.220716,"('insincere', 'sincere')",7.2428584,7.220716,-0.0221424
24,2.3069756,2.3620138,"('dishonest', 'honest')",2.3069756,2.3620138,0.0550382
25,0.6845905,0.57527566,"('egoistic', 'altruistic')",0.6845905,0.5752757,-0.1093148
26,0.80824715,0.7605838,"('hardhearted', 'benevolent')",0.8082471,0.7605838,-0.0476633
27,1.9054835,1.7090205,"('hardhearted', 'softhearted')",1.9054835,1.7090205,-0.196463
28,1.2915782,1.242845,"('disloyal', 'loyal')",1.2915782,1.2428451,-0.0487331
29,-0.3089256,-0.33297476,"('unfair', 'fair')",-0.3089256,-0.3329748,-0.0240492
30,0.9042329,0.8811233,"('intolerant', 'tolerant')",0.9042329,0.8811233,-0.0231096
31,-1.3869872,-1.2352606,"('evil', 'good')",-1.3869872,-1.2352606,0.1517266
32,1.5015445,1.3436499,"('unkind', 'kind')",1.5015445,1.3436499,-0.1578946
33,-0.003944345,0.11838414,"('wrong', 'right')",-0.0039443,0.1183841,0.1223284
34,4.8597746,5.060781,"('mean', 'honorable')",4.8597746,5.060781,0.2010064
35,-0.9961564,-0.9869356,"('corrupt', 'incorrupt')",-0.9961564,-0.9869356,0.0092208
36,-1.0626272,-1.0267261,"('hostile', 'amicable')",-1.0626272,-1.0267261,0.0359011
37,1.1843666,1.1501418,"('fake', 'genuine')",1.1843666,1.1501418,-0.0342248
38,0.26404923,0.30013603,"('untruthful', 'truthful')",0.2640492,0.300136,0.0360868
39,0.24926823,0.24204269,"('exploitative', 'cooperative')",0.2492682,0.2420427,-0.0072255
40,-1.047381,-1.2096426,"('stingy', 'generous')",-1.047381,-1.2096426,-0.1622616
41,0.10047756,0.014349693,"('unforgiving', 'forgiving')",0.1004776,0.0143497,-0.0861279
42,-2.2376893,-2.2512872,"('unreliable', 'reliable')",-2.2376893,-2.2512872,-0.0135979
43,1.1432323,1.1636928,"('irresponsible', 'responsible')",1.1432323,1.1636928,0.0204605
44,-1.7137252,-1.8617313,"('prejudiced', 'unprejudiced')",-1.7137252,-1.8617313,-0.1480061
45,0.4667985,0.4331084,"('incompetent', 'competent')",0.4667985,0.4331084,-0.0336901
46,-0.5733143,-0.5986005,"('uncompetitive', 'competitive')",-0.5733143,-0.5986005,-0.0252862
47,5.2446074,5.3630023,"('stupid', 'smart')",5.2446074,5.3630023,0.1183949
48,0.6909068,0.61034745,"('unintelligent', 'intelligent')",0.6909068,0.6103474,-0.0805594
49,0.18784854,0.36510873,"('unable', 'able')",0.1878485,0.3651087,0.1772602
50,-0.3042147,-0.2720898,"('clumsy', 'skillful')",-0.3042147,-0.2720898,0.0321249
51,1.3116605,1.1933875,"('uneducated', 'educated')",1.3116605,1.1933875,-0.118273
52,-0.3197191,-0.28513154,"('irrational', 'rational')",-0.3197191,-0.2851315,0.0345876
53,0.17818208,0.22762297,"('uncreative', 'creative')",0.1781821,0.227623,0.0494409
54,1.321725,1.6068704,"('incapable', 'capable')",1.321725,1.6068704,0.2851454
55,1.2117702,1.1223928,"('incompetent', 'clever')",1.2117702,1.1223928,-0.0893774
56,0.780553,0.82068443,"('impractical', 'practical')",0.780553,0.8206844,0.0401314
57,-2.2814941,-2.2365572,"('unimaginative', 'imaginative')",-2.2814941,-2.2365572,0.0449369
58,0.15689771,0.12493224,"('undiscriminating', 'discriminating')",0.1568977,0.1249322,-0.0319655
59,-0.11011428,0.12574401,"('foolish', 'wise')",-0.1101143,0.125744,0.2358583
60,0.69703084,0.5729251,"('inefficient', 'efficient')",0.6970308,0.5729251,-0.1241057
61,0.85025597,0.6553714,"('illogical', 'logical')",0.850256,0.6553714,-0.1948846
62,1.4068227,1.4031035,"('incompetent', 'brilliant')",1.4068227,1.4031035,-0.0037192
63,0.8148011,0.88511103,"('unperceptive', 'insightful')",0.8148011,0.885111,0.0703099
64,-6.300003,-6.232193,"('shy', 'confident')",-6.3000031,-6.232193,0.0678101
65,0.4167827,0.356762,"('insecure', 'secure')",0.4167827,0.356762,-0.0600207
66,-0.35300454,-0.3075896,"('inactive', 'active')",-0.3530045,-0.3075896,0.0454149
67,-1.3402939,-1.3456681,"('doubtful', 'determined')",-1.3402939,-1.3456681,-0.0053742
68,-0.55310285,-0.4701532,"('dependent', 'independent')",-0.5531029,-0.4701532,0.0829497
69,-2.1992927,-1.9839175,"('lazy', 'industrious')",-2.1992927,-1.9839175,0.2153752
70,1.470994,1.417352,"('lethargic', 'energetic')",1.470994,1.417352,-0.053642
71,0.54250485,0.7176094,"('diffident', 'self-confident')",0.5425048,0.7176094,0.1751046
72,0.85404307,0.89507604,"('unambitious', 'ambitious')",0.8540431,0.895076,0.0410329
73,-2.4142697,-2.3404083,"('helpless', 'self-reliant')",-2.4142697,-2.3404083,0.0738614
74,0.41467908,0.3593973,"('undedicated', 'dedicated')",0.4146791,0.3593973,-0.0552818
75,-0.96051943,-0.759776,"('meek', 'impulsive')",-0.9605194,-0.759776,0.2007434
76,0.7056307,0.5635412,"('anxious', 'daring')",0.7056307,0.5635412,-0.1420895
77,-1.5533941,-1.4432431,"('unmotivated', 'motivated')",-1.5533941,-1.4432431,0.110151
78,-0.85391116,-0.79451776,"('nonresilient', 'resilient')",-0.8539112,-0.7945178,0.0593934
79,-0.42907104,-0.3200898,"('wavering', 'unwavering')",-0.429071,-0.3200898,0.1089812
80,0.19085771,0.08769106,"('dominated', 'dominating')",0.1908577,0.0876911,-0.1031666
81,0.081425704,0.029494077,"('submissive', 'aggressive')",0.0814257,0.0294941,-0.0519316
82,6.69359,6.812482,"('poor', 'rich')",6.6935902,6.8124819,0.1188917
83,-0.6945474,-0.683217,"('powerless', 'powerful')",-0.6945474,-0.683217,0.0113304
84,0.4165885,0.4877162,"('inferior', 'superior')",0.4165885,0.4877162,0.0711277
85,-1.2678212,-1.2788395,"('insignificant', 'prestigious')",-1.2678212,-1.2788395,-0.0110183
86,1.0309472,1.0268972,"('uninfluential', 'influential')",1.0309472,1.0268972,-0.00405
87,0.6550704,0.81240183,"('unsuccessful', 'successful')",0.6550704,0.8124018,0.1573314
88,0.23428209,0.30272767,"('low', 'eminent')",0.2342821,0.3027277,0.0684456
