,fuel_male,fuel_female,tuple,average_male,average_female,female-male
50,-0.07305556,-0.061324038,"('clumsy', 'skillful')",-0.0730556,-0.061324,0.0117316
51,0.4454079,0.61130625,"('uneducated', 'educated')",0.4454079,0.6113063,0.1658984
52,-0.17305039,-0.46778116,"('irrational', 'rational')",-0.1730504,-0.4677812,-0.2947308
53,0.22489375,0.24528702,"('uncreative', 'creative')",0.2248937,0.245287,0.0203933
54,1.3264823,1.5363543,"('incapable', 'capable')",1.3264823,1.5363543,0.209872
55,0.7567375,0.9821313,"('incompetent', 'clever')",0.7567375,0.9821313,0.2253938
56,0.91564023,0.9542531,"('impractical', 'practical')",0.9156402,0.9542531,0.0386129
57,-2.671469,-2.4939256,"('unimaginative', 'imaginative')",-2.671469,-2.4939256,0.1775434
58,0.19396238,0.09699071,"('undiscriminating', 'discriminating')",0.1939624,0.0969907,-0.0969717
59,0.24777108,0.16645831,"('foolish', 'wise')",0.2477711,0.1664583,-0.0813128
60,0.9423429,1.1535983,"('inefficient', 'efficient')",0.9423429,1.1535983,0.2112554
61,0.23184997,0.09354064,"('illogical', 'logical')",0.23185,0.0935406,-0.1383094
62,1.3519257,1.6824143,"('incompetent', 'brilliant')",1.3519257,1.6824143,0.3304886
63,0.5010217,0.7595136,"('unperceptive', 'insightful')",0.5010217,0.7595136,0.2584919
64,-6.3134947,-5.984396,"('shy', 'confident')",-6.3134947,-5.984396,0.3290987
65,0.2331095,0.5194477,"('insecure', 'secure')",0.2331095,0.5194477,0.2863382
66,-0.20091689,-0.26547566,"('inactive', 'active')",-0.2009169,-0.2654757,-0.0645588
67,-0.24947295,-0.39632845,"('doubtful', 'determined')",-0.2494729,-0.3963284,-0.1468555
68,-0.77891725,-0.4909919,"('dependent', 'independent')",-0.7789173,-0.4909919,0.2879254
69,-1.7894194,-1.9512781,"('lazy', 'industrious')",-1.7894194,-1.9512781,-0.1618587
70,0.8846102,1.3358644,"('lethargic', 'energetic')",0.8846102,1.3358644,0.4512542
71,0.6353579,0.5704967,"('diffident', 'self-confident')",0.6353579,0.5704967,-0.0648612
72,0.92504406,1.09026,"('unambitious', 'ambitious')",0.9250441,1.09026,0.1652159
73,-2.7892735,-2.6489325,"('helpless', 'self-reliant')",-2.7892735,-2.6489325,0.140341
74,0.16366805,0.07910373,"('undedicated', 'dedicated')",0.1636681,0.0791037,-0.0845644
75,-0.7687885,-0.63270414,"('meek', 'impulsive')",-0.7687885,-0.6327041,0.1360844
76,0.7153071,0.8775583,"('anxious', 'daring')",0.7153071,0.8775583,0.1622512
77,-1.1885117,-1.038528,"('unmotivated', 'motivated')",-1.1885117,-1.038528,0.1499837
78,-0.46752274,-0.5287465,"('nonresilient', 'resilient')",-0.4675227,-0.5287465,-0.0612238
79,-0.22315462,-0.18611562,"('wavering', 'unwavering')",-0.2231546,-0.1861156,0.037039
80,-0.2687578,-0.27072188,"('dominated', 'dominating')",-0.2687578,-0.2707219,-0.0019641
81,0.15926659,0.40232134,"('submissive', 'aggressive')",0.1592666,0.4023213,0.2430547
82,6.9638796,7.2074823,"('poor', 'rich')",6.9638796,7.2074823,0.2436027
83,-0.06224528,-0.25053877,"('powerless', 'powerful')",-0.0622453,-0.2505388,-0.1882935
84,0.54466987,0.4165187,"('inferior', 'superior')",0.5446699,0.4165187,-0.1281512
85,-0.65409064,-1.0540203,"('insignificant', 'prestigious')",-0.6540906,-1.0540203,-0.3999297
86,0.4774226,0.6088817,"('uninfluential', 'influential')",0.4774226,0.6088817,0.1314591
87,0.31537226,0.42342192,"('unsuccessful', 'successful')",0.3153723,0.4234219,0.1080496
88,0.047467075,0.14639859,"('low', 'eminent')",0.0474671,0.1463986,0.0989315
