,manservant_male,manservant_female,tuple,average_male,average_female,female-male
55,-2.8360548,-3.0053315,"('incompetent', 'clever')",-2.8360548,-3.0053315,-0.1692767
56,-0.43791246,-0.5282486,"('impractical', 'practical')",-0.4379125,-0.5282486,-0.0903361
57,-2.918979,-3.2656476,"('unimaginative', 'imaginative')",-2.9189789,-3.2656476,-0.3466687
58,-0.5905746,-0.8532806,"('undiscriminating', 'discriminating')",-0.5905746,-0.8532806,-0.262706
59,0.7663355,0.9412306,"('foolish', 'wise')",0.7663355,0.9412306,0.1748951
60,-2.3766139,-2.3082535,"('inefficient', 'efficient')",-2.3766139,-2.3082535,0.0683604
61,-0.9500569,-1.081799,"('illogical', 'logical')",-0.9500569,-1.081799,-0.1317421
62,-2.282313,-2.1763508,"('incompetent', 'brilliant')",-2.2823131,-2.1763508,0.1059623
63,-2.2496831,-2.3526862,"('unperceptive', 'insightful')",-2.2496831,-2.3526862,-0.1030031
64,-2.5214822,-2.4384718,"('shy', 'confident')",-2.5214822,-2.4384718,0.0830104
65,-1.880996,-2.0044408,"('insecure', 'secure')",-1.880996,-2.0044408,-0.1234448
66,0.55396175,0.42594904,"('inactive', 'active')",0.5539618,0.425949,-0.1280128
67,0.8443961,0.9665891,"('doubtful', 'determined')",0.8443961,0.9665891,0.122193
68,-0.79371256,-0.7432285,"('dependent', 'independent')",-0.7937126,-0.7432285,0.0504841
69,1.9226842,2.0996504,"('lazy', 'industrious')",1.9226842,2.0996504,0.1769662
70,-1.8881158,-2.0352414,"('lethargic', 'energetic')",-1.8881158,-2.0352414,-0.1471256
71,-0.094460994,0.06087464,"('diffident', 'self-confident')",-0.094461,0.0608746,0.1553356
72,-0.39435473,-0.33962965,"('unambitious', 'ambitious')",-0.3943547,-0.3396297,0.054725
73,-0.098262966,0.04056015,"('helpless', 'self-reliant')",-0.098263,0.0405601,0.1388231
74,-0.69008654,-0.7160182,"('undedicated', 'dedicated')",-0.6900865,-0.7160182,-0.0259317
75,1.2039313,1.2445018,"('meek', 'impulsive')",1.2039313,1.2445018,0.0405705
76,-1.3055402,-1.4331208,"('anxious', 'daring')",-1.3055402,-1.4331208,-0.1275806
77,-1.5807257,-1.4965203,"('unmotivated', 'motivated')",-1.5807257,-1.4965203,0.0842054
78,-0.85155404,-0.82539374,"('nonresilient', 'resilient')",-0.851554,-0.8253937,0.0261603
79,1.517714,1.3186215,"('wavering', 'unwavering')",1.517714,1.3186215,-0.1990925
80,-1.193692,-1.3610704,"('dominated', 'dominating')",-1.193692,-1.3610704,-0.1673784
81,-2.8173113,-3.027238,"('submissive', 'aggressive')",-2.8173113,-3.0272379,-0.2099266
82,0.936149,0.83840746,"('poor', 'rich')",0.936149,0.8384075,-0.0977415
83,-0.21571566,-0.2559567,"('powerless', 'powerful')",-0.2157157,-0.2559567,-0.040241
84,1.1232685,1.145416,"('inferior', 'superior')",1.1232685,1.145416,0.0221475
85,0.9693583,0.94532514,"('insignificant', 'prestigious')",0.9693583,0.9453251,-0.0240332
86,-2.334347,-2.5371625,"('uninfluential', 'influential')",-2.334347,-2.5371625,-0.2028155
87,-0.6444438,-0.6288471,"('unsuccessful', 'successful')",-0.6444438,-0.6288471,0.0155967
88,-1.3659286,-1.4272534,"('low', 'eminent')",-1.3659286,-1.4272534,-0.0613248
