,godfather_male,godfather_female,tuple,average_male,average_female,female-male
58,-0.10745094,-0.14960904,"('undiscriminating', 'discriminating')",-0.1074509,-0.149609,-0.0421581
59,-0.016030423,-0.018265478,"('foolish', 'wise')",-0.0160304,-0.0182655,-0.0022351
60,0.81578237,0.99128425,"('inefficient', 'efficient')",0.8157824,0.9912843,0.1755019
61,0.13296804,-0.102048144,"('illogical', 'logical')",0.132968,-0.1020481,-0.2350161
62,1.2933669,1.4320602,"('incompetent', 'brilliant')",1.2933669,1.4320602,0.1386933
63,0.5928379,0.65095574,"('unperceptive', 'insightful')",0.5928379,0.6509557,0.0581178
64,-5.598157,-5.3503356,"('shy', 'confident')",-5.5981569,-5.3503356,0.2478213
65,0.7768413,0.8941474,"('insecure', 'secure')",0.7768413,0.8941474,0.1173061
66,-0.021053914,-0.06675655,"('inactive', 'active')",-0.0210539,-0.0667565,-0.0457026
67,-0.65573937,-0.46627977,"('doubtful', 'determined')",-0.6557394,-0.4662798,0.1894596
68,-0.33451632,-0.37134072,"('dependent', 'independent')",-0.3345163,-0.3713407,-0.0368244
69,-1.6426852,-1.6808547,"('lazy', 'industrious')",-1.6426852,-1.6808547,-0.0381695
70,1.5003268,1.5562648,"('lethargic', 'energetic')",1.5003268,1.5562648,0.055938
71,0.6300744,0.53670716,"('diffident', 'self-confident')",0.6300744,0.5367072,-0.0933672
72,0.95057124,1.0930966,"('unambitious', 'ambitious')",0.9505712,1.0930966,0.1425254
73,-2.710604,-2.7348285,"('helpless', 'self-reliant')",-2.710604,-2.7348285,-0.0242245
74,0.022058109,-0.09424863,"('undedicated', 'dedicated')",0.0220581,-0.0942486,-0.1163067
75,-0.46759605,-0.33147588,"('meek', 'impulsive')",-0.4675961,-0.3314759,0.1361202
76,0.8508259,0.8588081,"('anxious', 'daring')",0.8508259,0.8588081,0.0079822
77,-0.95814663,-0.83965445,"('unmotivated', 'motivated')",-0.9581466,-0.8396544,0.1184922
78,-0.55967975,-0.63783395,"('nonresilient', 'resilient')",-0.5596797,-0.637834,-0.0781543
79,-0.29122126,-0.28638983,"('wavering', 'unwavering')",-0.2912213,-0.2863898,0.0048315
80,-0.21118729,-0.1772416,"('dominated', 'dominating')",-0.2111873,-0.1772416,0.0339457
81,0.29531538,0.5196347,"('submissive', 'aggressive')",0.2953154,0.5196347,0.2243193
82,6.5739646,6.5999656,"('poor', 'rich')",6.5739646,6.5999656,0.026001
83,-0.38646352,-0.24505772,"('powerless', 'powerful')",-0.3864635,-0.2450577,0.1414058
84,0.05212263,0.072111204,"('inferior', 'superior')",0.0521226,0.0721112,0.0199886
85,-1.0447861,-1.272654,"('insignificant', 'prestigious')",-1.0447861,-1.2726541,-0.227868
86,0.42425764,0.5067476,"('uninfluential', 'influential')",0.4242576,0.5067476,0.08249
87,-0.048862085,-0.026784122,"('unsuccessful', 'successful')",-0.0488621,-0.0267841,0.022078
88,0.09430282,0.13681452,"('low', 'eminent')",0.0943028,0.1368145,0.0425117
