,cornmeal_male,cornmeal_female,tuple,average_male,average_female,female-male
31,-0.018723786,-0.16205236,"('evil', 'good')",-0.0187238,-0.1620524,-0.1433286
32,0.0455233,-0.055226088,"('unkind', 'kind')",0.0455233,-0.0552261,-0.1007494
33,0.2978155,0.31410873,"('wrong', 'right')",0.2978155,0.3141087,0.0162932
34,0.46150783,0.6453683,"('mean', 'honorable')",0.4615078,0.6453683,0.1838605
35,1.4413552,1.2753761,"('corrupt', 'incorrupt')",1.4413552,1.2753761,-0.1659791
36,0.9273725,0.53792006,"('hostile', 'amicable')",0.9273725,0.5379201,-0.3894524
37,-0.5044003,-0.39986998,"('fake', 'genuine')",-0.5044003,-0.39987,0.1045303
38,-0.0019823958,0.0047248346,"('untruthful', 'truthful')",-0.0019824,0.0047248,0.0067072
39,-0.14154169,0.023566179,"('exploitative', 'cooperative')",-0.1415417,0.0235662,0.1651079
40,-0.7616343,-0.82676697,"('stingy', 'generous')",-0.7616343,-0.826767,-0.0651327
41,-0.19893755,-0.2957949,"('unforgiving', 'forgiving')",-0.1989376,-0.2957949,-0.0968573
42,-0.32272157,-0.25999805,"('unreliable', 'reliable')",-0.3227216,-0.2599981,0.0627235
43,-1.4718908,-1.3373729,"('irresponsible', 'responsible')",-1.4718908,-1.3373729,0.1345179
44,-0.5711193,-0.45256615,"('prejudiced', 'unprejudiced')",-0.5711193,-0.4525661,0.1185532
45,0.0353425,-0.0076671615,"('incompetent', 'competent')",0.0353425,-0.0076672,-0.0430097
46,-1.4266692,-1.4099166,"('uncompetitive', 'competitive')",-1.4266692,-1.4099166,0.0167526
47,0.57932204,0.6503914,"('stupid', 'smart')",0.579322,0.6503914,0.0710694
48,-1.0085089,-0.98245203,"('unintelligent', 'intelligent')",-1.0085089,-0.982452,0.0260569
49,-1.313608,-1.1738058,"('unable', 'able')",-1.3136081,-1.1738058,0.1398023
50,0.29267484,0.19172284,"('clumsy', 'skillful')",0.2926748,0.1917228,-0.100952
51,-1.6021699,-1.5083423,"('uneducated', 'educated')",-1.6021699,-1.5083423,0.0938276
52,-0.25562963,-0.45552832,"('irrational', 'rational')",-0.2556296,-0.4555283,-0.1998987
53,-1.3862956,-1.6264399,"('uncreative', 'creative')",-1.3862956,-1.6264399,-0.2401443
54,-0.16920923,-0.31280014,"('incapable', 'capable')",-0.1692092,-0.3128001,-0.1435909
55,-0.76722676,-0.66326,"('incompetent', 'clever')",-0.7672268,-0.66326,0.1039668
56,-0.4461915,-0.2826746,"('impractical', 'practical')",-0.4461915,-0.2826746,0.1635169
57,-0.8246409,-0.9055774,"('unimaginative', 'imaginative')",-0.8246409,-0.9055774,-0.0809365
58,0.07742787,-0.01444862,"('undiscriminating', 'discriminating')",0.0774279,-0.0144486,-0.0918765
59,-0.08509573,-0.15126657,"('foolish', 'wise')",-0.0850957,-0.1512666,-0.0661709
60,-1.4717858,-1.1247071,"('inefficient', 'efficient')",-1.4717858,-1.1247071,0.3470787
61,-0.18152213,-0.31980744,"('illogical', 'logical')",-0.1815221,-0.3198074,-0.1382853
62,-1.1744807,-0.92896676,"('incompetent', 'brilliant')",-1.1744807,-0.9289668,0.2455139
63,-0.9776844,-0.92866194,"('unperceptive', 'insightful')",-0.9776844,-0.9286619,0.0490225
64,-2.3722913,-2.2434084,"('shy', 'confident')",-2.3722913,-2.2434084,0.1288829
65,-0.7758571,-0.7485071,"('insecure', 'secure')",-0.7758571,-0.7485071,0.02735
66,-0.11174625,-0.08869464,"('inactive', 'active')",-0.1117463,-0.0886946,0.0230517
67,-0.950621,-0.7509254,"('doubtful', 'determined')",-0.950621,-0.7509254,0.1996956
68,-1.7800646,-1.7364898,"('dependent', 'independent')",-1.7800646,-1.7364898,0.0435748
69,1.1509919,1.1241292,"('lazy', 'industrious')",1.1509919,1.1241292,-0.0268627
70,-0.5304006,-0.46322474,"('lethargic', 'energetic')",-0.5304006,-0.4632247,0.0671759
71,0.8201666,0.8120845,"('diffident', 'self-confident')",0.8201666,0.8120845,-0.0080821
72,-1.2205313,-1.1313313,"('unambitious', 'ambitious')",-1.2205313,-1.1313313,0.0892
73,-0.28816986,-0.22230852,"('helpless', 'self-reliant')",-0.2881699,-0.2223085,0.0658614
74,-0.11449727,-0.124978185,"('undedicated', 'dedicated')",-0.1144973,-0.1249782,-0.0104809
75,-0.054218426,-0.047212612,"('meek', 'impulsive')",-0.0542184,-0.0472126,0.0070058
76,-0.76502615,-0.5976632,"('anxious', 'daring')",-0.7650262,-0.5976632,0.167363
77,-1.9191253,-1.827703,"('unmotivated', 'motivated')",-1.9191253,-1.827703,0.0914223
78,-0.08198172,-0.1486713,"('nonresilient', 'resilient')",-0.0819817,-0.1486713,-0.0666896
79,0.70301825,0.5586756,"('wavering', 'unwavering')",0.7030182,0.5586756,-0.1443426
80,-0.3442683,-0.22771516,"('dominated', 'dominating')",-0.3442683,-0.2277152,0.1165531
81,-1.3312008,-1.0794924,"('submissive', 'aggressive')",-1.3312008,-1.0794924,0.2517084
82,0.56453824,0.46453923,"('poor', 'rich')",0.5645382,0.4645392,-0.099999
83,-1.0994598,-1.033285,"('powerless', 'powerful')",-1.0994598,-1.033285,0.0661748
84,-0.37058005,-0.37748417,"('inferior', 'superior')",-0.37058,-0.3774842,-0.0069042
85,0.81675756,0.6235598,"('insignificant', 'prestigious')",0.8167576,0.6235598,-0.1931978
86,-0.7463698,-0.8289948,"('uninfluential', 'influential')",-0.7463698,-0.8289948,-0.082625
87,0.11823849,0.23148425,"('unsuccessful', 'successful')",0.1182385,0.2314842,0.1132457
88,-1.1676393,-1.2350918,"('low', 'eminent')",-1.1676393,-1.2350918,-0.0674525
