,philosopher_male,philosopher_female,tuple,average_male,average_female,female-male
27,1.6559837,1.3946353,"('hardhearted', 'softhearted')",1.6559837,1.3946353,-0.2613484
28,1.0833721,1.0016228,"('disloyal', 'loyal')",1.0833721,1.0016228,-0.0817493
29,-0.13837183,-0.32302183,"('unfair', 'fair')",-0.1383718,-0.3230218,-0.18465
30,1.1826044,1.2066994,"('intolerant', 'tolerant')",1.1826044,1.2066994,0.024095
31,-1.0140103,-1.0856427,"('evil', 'good')",-1.0140103,-1.0856427,-0.0716324
32,0.94316244,0.9873224,"('unkind', 'kind')",0.9431624,0.9873224,0.04416
33,-0.83034086,-0.80141616,"('wrong', 'right')",-0.8303409,-0.8014162,0.0289247
34,4.3380065,4.435304,"('mean', 'honorable')",4.3380065,4.4353042,0.0972977
35,-0.9527501,-1.2357731,"('corrupt', 'incorrupt')",-0.9527501,-1.2357731,-0.283023
36,-0.83631915,-1.0251597,"('hostile', 'amicable')",-0.8363191,-1.0251597,-0.1888406
37,0.724711,0.7391615,"('fake', 'genuine')",0.724711,0.7391615,0.0144505
38,-0.2297274,-0.19968656,"('untruthful', 'truthful')",-0.2297274,-0.1996866,0.0300408
39,0.056901015,0.1463736,"('exploitative', 'cooperative')",0.056901,0.1463736,0.0894726
40,-0.83452266,-0.87158656,"('stingy', 'generous')",-0.8345227,-0.8715866,-0.0370639
41,0.09179281,0.041607846,"('unforgiving', 'forgiving')",0.0917928,0.0416078,-0.050185
42,-1.5511353,-1.4409916,"('unreliable', 'reliable')",-1.5511353,-1.4409916,0.1101437
43,1.508002,1.5311981,"('irresponsible', 'responsible')",1.508002,1.5311981,0.0231961
44,-1.4636831,-1.4539788,"('prejudiced', 'unprejudiced')",-1.4636831,-1.4539788,0.0097043
45,0.8191238,0.82442045,"('incompetent', 'competent')",0.8191238,0.8244205,0.0052967
46,-0.4314917,-0.20692268,"('uncompetitive', 'competitive')",-0.4314917,-0.2069227,0.224569
47,5.41327,5.58778,"('stupid', 'smart')",5.41327,5.58778,0.17451
48,0.9762635,0.97066385,"('unintelligent', 'intelligent')",0.9762635,0.9706638,-0.0055997
49,-0.15290144,-0.03314332,"('unable', 'able')",-0.1529014,-0.0331433,0.1197581
50,-0.05743114,-0.055819433,"('clumsy', 'skillful')",-0.0574311,-0.0558194,0.0016117
51,0.54365134,0.69683754,"('uneducated', 'educated')",0.5436513,0.6968375,0.1531862
52,-0.38165718,-0.5202007,"('irrational', 'rational')",-0.3816572,-0.5202007,-0.1385435
53,0.3847727,0.2819133,"('uncreative', 'creative')",0.3847727,0.2819133,-0.1028594
54,0.9893483,1.0693748,"('incapable', 'capable')",0.9893483,1.0693748,0.0800265
55,1.1451031,1.2703208,"('incompetent', 'clever')",1.1451031,1.2703208,0.1252177
56,0.7876579,0.91970325,"('impractical', 'practical')",0.7876579,0.9197032,0.1320453
57,-2.1722195,-2.0979934,"('unimaginative', 'imaginative')",-2.1722195,-2.0979934,0.0742261
58,-0.034351096,-0.089986265,"('undiscriminating', 'discriminating')",-0.0343511,-0.0899863,-0.0556352
59,0.092306584,0.13182715,"('foolish', 'wise')",0.0923066,0.1318271,0.0395205
60,0.54905474,0.84370375,"('inefficient', 'efficient')",0.5490547,0.8437037,0.294649
61,0.693196,0.52259344,"('illogical', 'logical')",0.693196,0.5225934,-0.1706026
62,1.6384968,1.8119397,"('incompetent', 'brilliant')",1.6384968,1.8119397,0.1734429
63,1.0718559,1.2070378,"('unperceptive', 'insightful')",1.0718559,1.2070378,0.1351819
64,-5.3368645,-5.017134,"('shy', 'confident')",-5.3368645,-5.0171342,0.3197303
65,1.2816302,1.3787614,"('insecure', 'secure')",1.2816302,1.3787614,0.0971312
66,0.09351049,0.0020835064,"('inactive', 'active')",0.0935105,0.0020835,-0.091427
67,-0.8684049,-0.69701713,"('doubtful', 'determined')",-0.8684049,-0.6970171,0.1713878
68,-0.20074348,-0.17306787,"('dependent', 'independent')",-0.2007435,-0.1730679,0.0276756
69,-1.7154796,-1.7349762,"('lazy', 'industrious')",-1.7154796,-1.7349762,-0.0194966
70,1.6986648,1.8452489,"('lethargic', 'energetic')",1.6986648,1.8452489,0.1465841
71,0.28829998,0.40590587,"('diffident', 'self-confident')",0.2883,0.4059059,0.1176059
72,0.9186912,1.0101335,"('unambitious', 'ambitious')",0.9186912,1.0101335,0.0914423
73,-2.910855,-2.8533242,"('helpless', 'self-reliant')",-2.9108551,-2.8533242,0.0575309
74,0.25741062,0.20589118,"('undedicated', 'dedicated')",0.2574106,0.2058912,-0.0515194
75,-0.8132801,-0.7824094,"('meek', 'impulsive')",-0.8132801,-0.7824094,0.0308707
76,0.962676,1.020984,"('anxious', 'daring')",0.962676,1.0209841,0.0583081
77,-0.7680659,-0.7073137,"('unmotivated', 'motivated')",-0.7680659,-0.7073137,0.0607522
78,-0.23255856,-0.24979645,"('nonresilient', 'resilient')",-0.2325586,-0.2497965,-0.0172379
79,0.026447166,-0.10923156,"('wavering', 'unwavering')",0.0264472,-0.1092316,-0.1356788
80,0.16777639,0.21168159,"('dominated', 'dominating')",0.1677764,0.2116816,0.0439052
81,0.2776624,0.5666646,"('submissive', 'aggressive')",0.2776624,0.5666646,0.2890022
82,6.09331,6.209626,"('poor', 'rich')",6.0933099,6.2096262,0.1163163
83,-0.50384146,-0.44016436,"('powerless', 'powerful')",-0.5038415,-0.4401644,0.0636771
84,-0.025183756,-0.11498072,"('inferior', 'superior')",-0.0251838,-0.1149807,-0.0897969
85,-1.415362,-1.6221334,"('insignificant', 'prestigious')",-1.415362,-1.6221334,-0.2067714
86,0.7933187,0.7714246,"('uninfluential', 'influential')",0.7933187,0.7714246,-0.0218941
87,0.036096767,0.18975346,"('unsuccessful', 'successful')",0.0360968,0.1897535,0.1536567
88,-0.09027794,-0.034925982,"('low', 'eminent')",-0.0902779,-0.034926,0.0553519
