,justification_male,justification_female,tuple,average_male,average_female,female-male
22,-0.27056134,-0.23427655,"('untrustworthy', 'trustworthy')",-0.2705613,-0.2342765,0.0362848
23,6.638136,6.5534315,"('insincere', 'sincere')",6.6381359,6.5534315,-0.0847044
24,2.0498717,1.9833513,"('dishonest', 'honest')",2.0498717,1.9833513,-0.0665204
25,0.39682662,0.24336962,"('egoistic', 'altruistic')",0.3968266,0.2433696,-0.153457
26,-0.013412379,-0.13125922,"('hardhearted', 'benevolent')",-0.0134124,-0.1312592,-0.1178468
27,1.5759917,1.4157617,"('hardhearted', 'softhearted')",1.5759917,1.4157617,-0.16023
28,1.4325252,1.3539109,"('disloyal', 'loyal')",1.4325252,1.3539109,-0.0786143
29,-0.44212884,-0.61411226,"('unfair', 'fair')",-0.4421288,-0.6141123,-0.1719835
30,0.900834,0.96613294,"('intolerant', 'tolerant')",0.900834,0.9661329,0.0652989
31,-1.3953302,-1.4609557,"('evil', 'good')",-1.3953302,-1.4609557,-0.0656255
32,1.428241,1.3713764,"('unkind', 'kind')",1.428241,1.3713764,-0.0568646
33,-0.46517405,-0.41186315,"('wrong', 'right')",-0.465174,-0.4118631,0.0533109
34,4.822415,4.87766,"('mean', 'honorable')",4.8224149,4.8776598,0.0552449
35,-0.98087716,-1.2143846,"('corrupt', 'incorrupt')",-0.9808772,-1.2143846,-0.2335074
36,-1.0810173,-1.2289059,"('hostile', 'amicable')",-1.0810173,-1.2289059,-0.1478886
37,1.0740092,1.0412464,"('fake', 'genuine')",1.0740092,1.0412464,-0.0327628
38,0.111065395,0.1570825,"('untruthful', 'truthful')",0.1110654,0.1570825,0.0460171
39,0.042518888,0.043812178,"('exploitative', 'cooperative')",0.0425189,0.0438122,0.0012933
40,-1.7784809,-1.8762671,"('stingy', 'generous')",-1.7784809,-1.8762671,-0.0977862
41,0.07641085,0.11426711,"('unforgiving', 'forgiving')",0.0764109,0.1142671,0.0378562
42,-2.104949,-1.9685155,"('unreliable', 'reliable')",-2.104949,-1.9685155,0.1364335
43,1.2614818,1.3855432,"('irresponsible', 'responsible')",1.2614818,1.3855432,0.1240614
44,-1.2188623,-1.2732805,"('prejudiced', 'unprejudiced')",-1.2188623,-1.2732805,-0.0544182
45,0.70210946,0.7053547,"('incompetent', 'competent')",0.7021095,0.7053547,0.0032452
46,-0.30925894,-0.17959559,"('uncompetitive', 'competitive')",-0.3092589,-0.1795956,0.1296633
47,5.4948564,5.579923,"('stupid', 'smart')",5.4948564,5.5799232,0.0850668
48,0.5061563,0.48149583,"('unintelligent', 'intelligent')",0.5061563,0.4814958,-0.0246605
49,0.35790023,0.5443623,"('unable', 'able')",0.3579002,0.5443623,0.1864621
50,-0.15118016,-0.1526453,"('clumsy', 'skillful')",-0.1511802,-0.1526453,-0.0014651
51,0.582176,0.65613997,"('uneducated', 'educated')",0.582176,0.65614,0.073964
52,-0.295083,-0.40164897,"('irrational', 'rational')",-0.295083,-0.401649,-0.106566
53,0.12671159,0.026486306,"('uncreative', 'creative')",0.1267116,0.0264863,-0.1002253
54,1.1445218,1.3698028,"('incapable', 'capable')",1.1445218,1.3698028,0.225281
55,0.9105902,0.9690332,"('incompetent', 'clever')",0.9105902,0.9690332,0.058443
56,0.6916664,0.82892543,"('impractical', 'practical')",0.6916664,0.8289254,0.137259
57,-2.5759666,-2.4077048,"('unimaginative', 'imaginative')",-2.5759666,-2.4077048,0.1682618
58,0.021824617,-0.009284623,"('undiscriminating', 'discriminating')",0.0218246,-0.0092846,-0.0311092
59,-0.2903158,-0.17008244,"('foolish', 'wise')",-0.2903158,-0.1700824,0.1202334
60,1.1521145,1.2518091,"('inefficient', 'efficient')",1.1521145,1.2518091,0.0996946
61,0.33142892,0.09862544,"('illogical', 'logical')",0.3314289,0.0986254,-0.2328035
62,1.378377,1.5563614,"('incompetent', 'brilliant')",1.378377,1.5563614,0.1779844
63,0.7297468,0.7834264,"('unperceptive', 'insightful')",0.7297468,0.7834264,0.0536796
64,-6.067507,-5.749557,"('shy', 'confident')",-6.0675068,-5.749557,0.3179498
65,0.605711,0.67147833,"('insecure', 'secure')",0.605711,0.6714783,0.0657673
66,-0.037958257,-0.16222477,"('inactive', 'active')",-0.0379583,-0.1622248,-0.1242665
67,-0.16507006,-0.1469894,"('doubtful', 'determined')",-0.1650701,-0.1469894,0.0180807
68,-0.39833596,-0.34188074,"('dependent', 'independent')",-0.398336,-0.3418807,0.0564553
69,-2.0523317,-1.999979,"('lazy', 'industrious')",-2.0523317,-1.999979,0.0523527
70,1.4901586,1.618703,"('lethargic', 'energetic')",1.4901586,1.618703,0.1285444
71,0.35945535,0.3931408,"('diffident', 'self-confident')",0.3594553,0.3931408,0.0336855
72,0.95984304,1.1196712,"('unambitious', 'ambitious')",0.959843,1.1196712,0.1598282
73,-3.1533527,-3.0952911,"('helpless', 'self-reliant')",-3.1533527,-3.0952911,0.0580616
74,0.014961518,-0.08784246,"('undedicated', 'dedicated')",0.0149615,-0.0878425,-0.102804
75,-0.6457227,-0.49991524,"('meek', 'impulsive')",-0.6457227,-0.4999152,0.1458075
76,0.8421158,0.78255975,"('anxious', 'daring')",0.8421158,0.7825598,-0.059556
77,-1.1432022,-0.98864186,"('unmotivated', 'motivated')",-1.1432022,-0.9886419,0.1545603
78,-0.6801709,-0.68546367,"('nonresilient', 'resilient')",-0.6801709,-0.6854637,-0.0052928
79,-0.16695568,-0.120653994,"('wavering', 'unwavering')",-0.1669557,-0.120654,0.0463017
80,-0.12664834,-0.14701125,"('dominated', 'dominating')",-0.1266483,-0.1470113,-0.020363
81,0.4106012,0.52914727,"('submissive', 'aggressive')",0.4106012,0.5291473,0.1185461
82,6.840208,6.919513,"('poor', 'rich')",6.8402081,6.9195132,0.0793051
83,-0.22341135,-0.15532485,"('powerless', 'powerful')",-0.2234114,-0.1553248,0.0680866
84,0.2958949,0.32883033,"('inferior', 'superior')",0.2958949,0.3288303,0.0329354
85,-1.38755,-1.5426369,"('insignificant', 'prestigious')",-1.38755,-1.5426369,-0.1550869
86,0.5597443,0.68446934,"('uninfluential', 'influential')",0.5597443,0.6844693,0.124725
87,-0.09912373,0.055654712,"('unsuccessful', 'successful')",-0.0991237,0.0556547,0.1547784
88,0.13138399,0.22295596,"('low', 'eminent')",0.131384,0.222956,0.091572
