,loews_male,loews_female,tuple,corp_male,corp_female,average_male,average_female,female-male
50,-0.35375926,-0.3893951,"('clumsy', 'skillful')",0.22165823,0.13165922,-0.0660505,-0.1288679,-0.0628174
51,-0.4245468,-0.58004534,"('uneducated', 'educated')",0.49595788,0.47198784,0.0357055,-0.0540287,-0.0897342
52,-0.039596055,-0.19358175,"('irrational', 'rational')",-0.1395496,-0.19016339,-0.0895728,-0.1918726,-0.1022998
53,-1.3480055,-1.4069165,"('uncreative', 'creative')",0.5043657,0.39442548,-0.4218199,-0.5062455,-0.0844256
54,-0.35846353,-0.4234953,"('incapable', 'capable')",0.7830838,0.87790376,0.2123101,0.2272042,0.0148941
55,-0.9427811,-0.83859175,"('incompetent', 'clever')",0.46184397,0.5286108,-0.2404686,-0.1549905,0.0854781
56,0.58837867,0.5052994,"('impractical', 'practical')",-0.24960704,-0.101004496,0.1693858,0.2021475,0.0327617
57,-1.3192407,-1.4741569,"('unimaginative', 'imaginative')",-3.2887576,-3.3276436,-2.3039992,-2.4009004,-0.0969012
58,0.033270687,-0.027057666,"('undiscriminating', 'discriminating')",0.38497043,0.36625192,0.2091206,0.1695971,-0.0395235
59,0.23081036,0.2546312,"('foolish', 'wise')",0.10471778,0.22261232,0.1677641,0.2386218,0.0708577
60,-0.24479434,-0.16783275,"('inefficient', 'efficient')",0.2779789,0.47520214,0.0165923,0.1536847,0.1370924
61,-0.8386746,-0.9647678,"('illogical', 'logical')",0.70803195,0.51154083,-0.0653213,-0.2266135,-0.1612922
62,-0.12220598,-0.041353792,"('incompetent', 'brilliant')",0.7095101,1.0236791,0.2936521,0.4911627,0.1975106
63,-0.409767,-0.3546212,"('unperceptive', 'insightful')",0.74486136,0.9032004,0.1675472,0.2742896,0.1067424
64,-0.098470956,-0.1143,"('shy', 'confident')",-6.916541,-6.7609386,-3.5075061,-3.4376192,0.0698869
65,-0.42031977,-0.56854117,"('insecure', 'secure')",-0.18396309,-0.10425753,-0.3021414,-0.3363993,-0.0342579
66,-0.4240051,-0.52703565,"('inactive', 'active')",0.4194008,0.29519355,-0.0023021,-0.1159211,-0.113619
67,0.531577,0.3726532,"('doubtful', 'determined')",-0.38470852,-0.5025486,0.0734342,-0.0649477,-0.1383819
68,-0.51298964,-0.44766378,"('dependent', 'independent')",-0.39838496,-0.3209216,-0.4556873,-0.3842927,0.0713946
69,1.1221691,1.124885,"('lazy', 'industrious')",-1.0777344,-1.0484439,0.0222174,0.0382205,0.0160031
70,-0.5454514,-0.48321545,"('lethargic', 'energetic')",0.24266298,0.28732118,-0.1513942,-0.0979471,0.0534471
71,-0.2780971,-0.2711754,"('diffident', 'self-confident')",0.41247606,0.3329057,0.0671895,0.0308651,-0.0363244
72,-0.67673624,-0.66190237,"('unambitious', 'ambitious')",-0.17313062,-0.08042751,-0.4249334,-0.3711649,0.0537685
73,1.1206632,1.1421057,"('helpless', 'self-reliant')",-3.641932,-3.4442365,-1.2606344,-1.1510653,0.1095691
74,-0.19707635,-0.28191307,"('undedicated', 'dedicated')",-0.3248519,-0.5043766,-0.2609641,-0.3931448,-0.1321807
75,0.018548306,0.055845834,"('meek', 'impulsive')",-0.72798026,-0.6456947,-0.354716,-0.2949244,0.0597916
76,-0.3595207,-0.2871124,"('anxious', 'daring')",-0.18845372,-0.1314832,-0.2739872,-0.2092978,0.0646894
77,-0.76363844,-0.722725,"('unmotivated', 'motivated')",-1.0391018,-0.87106776,-0.9013702,-0.7968963,0.1044739
78,-1.0031301,-1.0057801,"('nonresilient', 'resilient')",0.17764226,0.18535213,-0.4127439,-0.410214,0.0025299
79,-0.66282594,-0.70915353,"('wavering', 'unwavering')",-0.40872207,-0.40131295,-0.535774,-0.5552332,-0.0194592
80,0.11411466,0.05232329,"('dominated', 'dominating')",-0.76811135,-0.63916266,-0.3269984,-0.2934197,0.0335787
81,-0.11408994,-0.11084293,"('submissive', 'aggressive')",-0.75490856,-0.53470004,-0.4344993,-0.3227715,0.1117278
82,-0.5767388,-0.545836,"('poor', 'rich')",6.950005,6.8808837,3.1866331,3.1675239,-0.0191092
83,-0.12124772,-0.23976596,"('powerless', 'powerful')",-0.84705967,-0.86959535,-0.4841537,-0.5546806,-0.0705269
84,-0.18486214,-0.27514437,"('inferior', 'superior')",1.0291282,1.0197471,0.422133,0.3723014,-0.0498316
85,0.47112876,0.39247137,"('insignificant', 'prestigious')",-0.34089527,-0.506254,0.0651167,-0.0568913,-0.122008
86,-1.2177068,-1.3146787,"('uninfluential', 'influential')",-0.055777572,-0.11829446,-0.6367422,-0.7164866,-0.0797444
87,0.1401386,-0.035306744,"('unsuccessful', 'successful')",0.7986355,0.83419454,0.4693871,0.3994439,-0.0699432
88,-0.82243943,-0.8657707,"('low', 'eminent')",-0.54299825,-0.5933165,-0.6827189,-0.7295436,-0.0468247
