,lava_male,lava_female,tuple,average_male,average_female,female-male
28,1.1067189,1.0459316,"('disloyal', 'loyal')",1.1067189,1.0459316,-0.0607873
29,-0.42334113,-0.54688424,"('unfair', 'fair')",-0.4233411,-0.5468842,-0.1235431
30,1.0047472,0.86296093,"('intolerant', 'tolerant')",1.0047472,0.8629609,-0.1417863
31,-0.8995276,-0.7043993,"('evil', 'good')",-0.8995276,-0.7043993,0.1951283
32,1.0831605,0.9629784,"('unkind', 'kind')",1.0831605,0.9629784,-0.1201821
33,-0.12818709,-0.16179797,"('wrong', 'right')",-0.1281871,-0.161798,-0.0336109
34,5.138812,5.3360963,"('mean', 'honorable')",5.1388121,5.3360963,0.1972842
35,-0.5280306,-0.53133774,"('corrupt', 'incorrupt')",-0.5280306,-0.5313377,-0.0033071
36,-0.48535088,-0.36360902,"('hostile', 'amicable')",-0.4853509,-0.363609,0.1217419
37,0.15588054,0.1099103,"('fake', 'genuine')",0.1558805,0.1099103,-0.0459702
38,0.33683628,0.3475519,"('untruthful', 'truthful')",0.3368363,0.3475519,0.0107156
39,0.6218379,0.605051,"('exploitative', 'cooperative')",0.6218379,0.605051,-0.0167869
40,-1.6894928,-1.789555,"('stingy', 'generous')",-1.6894928,-1.789555,-0.1000622
41,0.47495422,0.430353,"('unforgiving', 'forgiving')",0.4749542,0.430353,-0.0446012
42,-3.5675108,-3.6681838,"('unreliable', 'reliable')",-3.5675108,-3.6681838,-0.100673
43,0.43780765,0.38093194,"('irresponsible', 'responsible')",0.4378076,0.3809319,-0.0568757
44,-1.8757968,-1.9303976,"('prejudiced', 'unprejudiced')",-1.8757968,-1.9303976,-0.0546008
45,-0.41446784,-0.47050014,"('incompetent', 'competent')",-0.4144678,-0.4705001,-0.0560323
46,-1.0051337,-1.1079948,"('uncompetitive', 'competitive')",-1.0051337,-1.1079948,-0.1028611
47,5.081248,5.174568,"('stupid', 'smart')",5.0812478,5.1745682,0.0933204
48,1.5195225,1.4732502,"('unintelligent', 'intelligent')",1.5195225,1.4732502,-0.0462723
49,0.32558277,0.41419104,"('unable', 'able')",0.3255828,0.414191,0.0886082
50,-0.32756245,-0.30995739,"('clumsy', 'skillful')",-0.3275625,-0.3099574,0.0176051
51,-0.26652497,-0.34251484,"('uneducated', 'educated')",-0.266525,-0.3425148,-0.0759898
52,-0.4773206,-0.4461988,"('irrational', 'rational')",-0.4773206,-0.4461988,0.0311218
53,0.012082752,0.03732259,"('uncreative', 'creative')",0.0120828,0.0373226,0.0252398
54,1.1251394,1.2385125,"('incapable', 'capable')",1.1251394,1.2385125,0.1133731
55,0.64311033,0.5172918,"('incompetent', 'clever')",0.6431103,0.5172918,-0.1258185
56,0.0055759065,-0.09402286,"('impractical', 'practical')",0.0055759,-0.0940229,-0.0995988
57,-3.4740217,-3.503128,"('unimaginative', 'imaginative')",-3.4740217,-3.5031281,-0.0291064
58,-0.09010103,-0.0602424,"('undiscriminating', 'discriminating')",-0.090101,-0.0602424,0.0298586
59,0.16912583,0.26848987,"('foolish', 'wise')",0.1691258,0.2684899,0.0993641
60,0.4987599,0.38274547,"('inefficient', 'efficient')",0.4987599,0.3827455,-0.1160144
61,0.882317,0.74058497,"('illogical', 'logical')",0.882317,0.740585,-0.141732
62,0.63899016,0.61681014,"('incompetent', 'brilliant')",0.6389902,0.6168101,-0.0221801
63,0.5780412,0.6602664,"('unperceptive', 'insightful')",0.5780412,0.6602664,0.0822252
64,-7.32435,-7.5355806,"('shy', 'confident')",-7.3243499,-7.5355806,-0.2112307
65,-0.19665596,-0.31202835,"('insecure', 'secure')",-0.196656,-0.3120283,-0.1153723
66,-0.7959876,-0.7576424,"('inactive', 'active')",-0.7959876,-0.7576424,0.0383452
67,-0.36132348,-0.43156835,"('doubtful', 'determined')",-0.3613235,-0.4315684,-0.0702449
68,-0.4659204,-0.5258016,"('dependent', 'independent')",-0.4659204,-0.5258016,-0.0598812
69,-1.6859097,-1.5650615,"('lazy', 'industrious')",-1.6859097,-1.5650615,0.1208482
70,-0.07926333,-0.1606415,"('lethargic', 'energetic')",-0.0792633,-0.1606415,-0.0813782
71,0.4449855,0.54339457,"('diffident', 'self-confident')",0.4449855,0.5433946,0.0984091
72,0.68287003,0.6579977,"('unambitious', 'ambitious')",0.68287,0.6579977,-0.0248723
73,-3.5035145,-3.496748,"('helpless', 'self-reliant')",-3.5035145,-3.496748,0.0067665
74,-0.15095207,-0.20749846,"('undedicated', 'dedicated')",-0.1509521,-0.2074985,-0.0565464
75,-1.4136429,-1.2990688,"('meek', 'impulsive')",-1.4136429,-1.2990688,0.1145741
76,0.50977457,0.40577042,"('anxious', 'daring')",0.5097746,0.4057704,-0.1040042
77,-1.1784034,-1.0996628,"('unmotivated', 'motivated')",-1.1784034,-1.0996628,0.0787406
78,-0.041605797,0.041428506,"('nonresilient', 'resilient')",-0.0416058,0.0414285,0.0830343
79,0.27816594,0.4090063,"('wavering', 'unwavering')",0.2781659,0.4090063,0.1308404
80,-0.9100112,-1.0050075,"('dominated', 'dominating')",-0.9100112,-1.0050075,-0.0949963
81,-0.5722306,-0.6535208,"('submissive', 'aggressive')",-0.5722306,-0.6535208,-0.0812902
82,6.0093527,6.1507998,"('poor', 'rich')",6.0093527,6.1507998,0.1414471
83,-0.44866204,-0.49177903,"('powerless', 'powerful')",-0.448662,-0.491779,-0.043117
84,0.8172842,0.80054545,"('inferior', 'superior')",0.8172842,0.8005455,-0.0167387
85,0.8417533,0.9909606,"('insignificant', 'prestigious')",0.8417533,0.9909606,0.1492073
86,0.22766337,0.13361189,"('uninfluential', 'influential')",0.2276634,0.1336119,-0.0940515
87,0.07074003,0.20867361,"('unsuccessful', 'successful')",0.07074,0.2086736,0.1379336
88,-0.012120316,0.019265583,"('low', 'eminent')",-0.0121203,0.0192656,0.0313859
