,something_male,something_female,tuple,average_male,average_female,female-male
24,1.95182,2.0703447,"('dishonest', 'honest')",1.95182,2.0703447,0.1185247
25,0.57616127,0.38664323,"('egoistic', 'altruistic')",0.5761613,0.3866432,-0.1895181
26,0.27053547,0.1356222,"('hardhearted', 'benevolent')",0.2705355,0.1356222,-0.1349133
27,1.6397585,1.5215296,"('hardhearted', 'softhearted')",1.6397585,1.5215296,-0.1182289
28,1.3701261,1.3854672,"('disloyal', 'loyal')",1.3701261,1.3854672,0.0153411
29,-0.52685547,-0.5248123,"('unfair', 'fair')",-0.5268555,-0.5248123,0.0020432
30,0.6646433,0.65368277,"('intolerant', 'tolerant')",0.6646433,0.6536828,-0.0109605
31,-1.2857016,-1.0679681,"('evil', 'good')",-1.2857016,-1.0679681,0.2177335
32,1.5792968,1.517589,"('unkind', 'kind')",1.5792968,1.517589,-0.0617078
33,-0.12770735,-0.017757798,"('wrong', 'right')",-0.1277073,-0.0177578,0.1099495
34,4.7797203,4.898849,"('mean', 'honorable')",4.7797203,4.898849,0.1191287
35,-0.99537843,-0.96931785,"('corrupt', 'incorrupt')",-0.9953784,-0.9693179,0.0260605
36,-0.61124617,-0.5987909,"('hostile', 'amicable')",-0.6112462,-0.5987909,0.0124553
37,1.0272605,1.0806873,"('fake', 'genuine')",1.0272605,1.0806873,0.0534268
38,0.114512645,0.3060996,"('untruthful', 'truthful')",0.1145126,0.3060996,0.191587
39,-0.2609776,-0.26736,"('exploitative', 'cooperative')",-0.2609776,-0.26736,-0.0063824
40,-1.6178,-1.6265852,"('stingy', 'generous')",-1.6178,-1.6265852,-0.0087852
41,-0.051617898,0.002068922,"('unforgiving', 'forgiving')",-0.0516179,0.0020689,0.0536868
42,-2.3306816,-2.211733,"('unreliable', 'reliable')",-2.3306816,-2.2117331,0.1189485
43,0.9556204,0.99720865,"('irresponsible', 'responsible')",0.9556204,0.9972087,0.0415883
44,-1.4333493,-1.6775131,"('prejudiced', 'unprejudiced')",-1.4333493,-1.6775131,-0.2441638
45,0.44188157,0.59364986,"('incompetent', 'competent')",0.4418816,0.5936499,0.1517683
46,-0.5764416,-0.6097856,"('uncompetitive', 'competitive')",-0.5764416,-0.6097856,-0.033344
47,5.7256784,5.7730517,"('stupid', 'smart')",5.7256784,5.7730517,0.0473733
48,0.44857684,0.39822525,"('unintelligent', 'intelligent')",0.4485768,0.3982252,-0.0503516
49,0.4194225,0.7207245,"('unable', 'able')",0.4194225,0.7207245,0.301302
50,0.1801959,0.24159993,"('clumsy', 'skillful')",0.1801959,0.2415999,0.061404
51,0.5892654,0.5473252,"('uneducated', 'educated')",0.5892654,0.5473252,-0.0419402
52,-0.16634949,-0.122312084,"('irrational', 'rational')",-0.1663495,-0.1223121,0.0440374
53,0.53618777,0.5600587,"('uncreative', 'creative')",0.5361878,0.5600587,0.0238709
54,1.527,1.7856307,"('incapable', 'capable')",1.527,1.7856307,0.2586307
55,0.6237987,0.68300956,"('incompetent', 'clever')",0.6237987,0.6830096,0.0592109
56,0.4739534,0.6222839,"('impractical', 'practical')",0.4739534,0.6222839,0.1483305
57,-2.5708125,-2.403589,"('unimaginative', 'imaginative')",-2.5708125,-2.403589,0.1672235
58,-0.17765523,-0.119913474,"('undiscriminating', 'discriminating')",-0.1776552,-0.1199135,0.0577417
59,0.1607168,0.38940194,"('foolish', 'wise')",0.1607168,0.3894019,0.2286851
60,0.4781238,0.3150785,"('inefficient', 'efficient')",0.4781238,0.3150785,-0.1630453
61,0.26218972,0.07051334,"('illogical', 'logical')",0.2621897,0.0705133,-0.1916764
62,1.3007289,1.40617,"('incompetent', 'brilliant')",1.3007289,1.40617,0.1054411
63,0.68989915,0.8732064,"('unperceptive', 'insightful')",0.6898991,0.8732064,0.1833073
64,-6.156255,-5.8853583,"('shy', 'confident')",-6.1562548,-5.8853583,0.2708965
65,0.019297276,-0.19887137,"('insecure', 'secure')",0.0192973,-0.1988714,-0.2181687
66,0.25484556,0.30997822,"('inactive', 'active')",0.2548456,0.3099782,0.0551326
67,-0.54480785,-0.42671567,"('doubtful', 'determined')",-0.5448079,-0.4267157,0.1180922
68,-0.6316209,-0.5259206,"('dependent', 'independent')",-0.6316209,-0.5259206,0.1057003
69,-1.5609332,-1.3151904,"('lazy', 'industrious')",-1.5609332,-1.3151904,0.2457428
70,1.2143455,1.2983911,"('lethargic', 'energetic')",1.2143455,1.2983911,0.0840456
71,0.61372215,0.83145106,"('diffident', 'self-confident')",0.6137221,0.8314511,0.217729
72,0.8180625,0.9041292,"('unambitious', 'ambitious')",0.8180625,0.9041292,0.0860667
73,-2.9093084,-2.7178319,"('helpless', 'self-reliant')",-2.9093084,-2.7178319,0.1914765
74,-0.09891701,-0.05699399,"('undedicated', 'dedicated')",-0.098917,-0.056994,0.041923
75,-0.48701593,-0.23301992,"('meek', 'impulsive')",-0.4870159,-0.2330199,0.253996
76,0.44997838,0.25548297,"('anxious', 'daring')",0.4499784,0.255483,-0.1944954
77,-1.4197674,-1.3200557,"('unmotivated', 'motivated')",-1.4197674,-1.3200557,0.0997117
78,-0.6247671,-0.6668207,"('nonresilient', 'resilient')",-0.6247671,-0.6668207,-0.0420536
79,-0.17970707,0.03373148,"('wavering', 'unwavering')",-0.1797071,0.0337315,0.2134386
80,-0.35013598,-0.36360517,"('dominated', 'dominating')",-0.350136,-0.3636052,-0.0134692
81,-0.08843259,-0.14595792,"('submissive', 'aggressive')",-0.0884326,-0.1459579,-0.0575253
82,7.0384855,6.996353,"('poor', 'rich')",7.0384855,6.9963531,-0.0421324
83,-0.51287526,-0.36945757,"('powerless', 'powerful')",-0.5128753,-0.3694576,0.1434177
84,0.2409354,0.31103915,"('inferior', 'superior')",0.2409354,0.3110391,0.0701037
85,-1.1651883,-1.1508925,"('insignificant', 'prestigious')",-1.1651883,-1.1508925,0.0142958
86,0.60651326,0.793823,"('uninfluential', 'influential')",0.6065133,0.793823,0.1873097
87,0.15983088,0.4493516,"('unsuccessful', 'successful')",0.1598309,0.4493516,0.2895207
88,0.09897935,0.19108258,"('low', 'eminent')",0.0989793,0.1910826,0.0921033
