,screamer_male,screamer_female,tuple,average_male,average_female,female-male
23,2.6758416,2.772027,"('insincere', 'sincere')",2.6758416,2.772027,0.0961854
24,0.23617199,0.23412657,"('dishonest', 'honest')",0.236172,0.2341266,-0.0020454
25,-0.28162014,-0.30958793,"('egoistic', 'altruistic')",-0.2816201,-0.3095879,-0.0279678
26,0.31771386,0.21770413,"('hardhearted', 'benevolent')",0.3177139,0.2177041,-0.1000098
27,-0.17852937,-0.31384122,"('hardhearted', 'softhearted')",-0.1785294,-0.3138412,-0.1353118
28,0.3715137,0.38228405,"('disloyal', 'loyal')",0.3715137,0.382284,0.0107703
29,-0.81911623,-0.9044963,"('unfair', 'fair')",-0.8191162,-0.9044963,-0.0853801
30,0.2907094,0.31973168,"('intolerant', 'tolerant')",0.2907094,0.3197317,0.0290223
31,-2.259204,-2.1474366,"('evil', 'good')",-2.2592039,-2.1474366,0.1117673
32,1.1358223,1.0893989,"('unkind', 'kind')",1.1358223,1.0893989,-0.0464234
33,-0.41028452,-0.48176908,"('wrong', 'right')",-0.4102845,-0.4817691,-0.0714846
34,1.2028009,1.5311477,"('mean', 'honorable')",1.2028009,1.5311477,0.3283468
35,-0.79375577,-0.8264944,"('corrupt', 'incorrupt')",-0.7937558,-0.8264944,-0.0327386
36,-1.7829585,-1.6933125,"('hostile', 'amicable')",-1.7829585,-1.6933125,0.089646
37,0.048308425,0.13704896,"('fake', 'genuine')",0.0483084,0.137049,0.0887406
38,0.16278613,0.19768201,"('untruthful', 'truthful')",0.1627861,0.197682,0.0348959
39,-0.31717885,-0.31949198,"('exploitative', 'cooperative')",-0.3171788,-0.319492,-0.0023132
40,-2.8814735,-2.848124,"('stingy', 'generous')",-2.8814735,-2.848124,0.0333495
41,-0.07761155,-0.0010611042,"('unforgiving', 'forgiving')",-0.0776116,-0.0010611,0.0765505
42,-1.2269675,-1.1836611,"('unreliable', 'reliable')",-1.2269675,-1.1836611,0.0433064
43,0.59510803,0.5618249,"('irresponsible', 'responsible')",0.595108,0.5618249,-0.0332831
44,-1.2664534,-1.3202888,"('prejudiced', 'unprejudiced')",-1.2664534,-1.3202888,-0.0538354
45,-0.055174682,0.062100917,"('incompetent', 'competent')",-0.0551747,0.0621009,0.1172756
46,-0.22618078,-0.22574945,"('uncompetitive', 'competitive')",-0.2261808,-0.2257494,0.0004314
47,2.006607,2.0964499,"('stupid', 'smart')",2.0066071,2.0964499,0.0898428
48,0.12341483,0.14457357,"('unintelligent', 'intelligent')",0.1234148,0.1445736,0.0211588
49,-0.29642618,-0.14887047,"('unable', 'able')",-0.2964262,-0.1488705,0.1475557
50,-0.2960108,-0.36105686,"('clumsy', 'skillful')",-0.2960108,-0.3610569,-0.0650461
51,0.20574304,0.19651294,"('uneducated', 'educated')",0.205743,0.1965129,-0.0092301
52,-1.2132586,-1.4105501,"('irrational', 'rational')",-1.2132586,-1.4105501,-0.1972915
53,-1.2063144,-1.2616704,"('uncreative', 'creative')",-1.2063144,-1.2616704,-0.055356
54,0.07157284,0.097239405,"('incapable', 'capable')",0.0715728,0.0972394,0.0256666
55,0.73601156,0.80598515,"('incompetent', 'clever')",0.7360116,0.8059852,0.0699736
56,1.6261126,1.6166294,"('impractical', 'practical')",1.6261126,1.6166294,-0.0094832
57,-1.4959116,-1.5874785,"('unimaginative', 'imaginative')",-1.4959116,-1.5874785,-0.0915669
58,-0.18779492,-0.17561015,"('undiscriminating', 'discriminating')",-0.1877949,-0.1756102,0.0121847
59,-0.5216555,-0.60738856,"('foolish', 'wise')",-0.5216555,-0.6073886,-0.0857331
60,2.0855904,2.1639915,"('inefficient', 'efficient')",2.0855904,2.1639915,0.0784011
61,-0.13605647,-0.2614837,"('illogical', 'logical')",-0.1360565,-0.2614837,-0.1254272
62,0.6345815,0.70563674,"('incompetent', 'brilliant')",0.6345815,0.7056367,0.0710552
63,0.04773898,0.1738617,"('unperceptive', 'insightful')",0.047739,0.1738617,0.1261227
64,-1.726788,-1.840115,"('shy', 'confident')",-1.726788,-1.840115,-0.113327
65,0.34945583,0.20118473,"('insecure', 'secure')",0.3494558,0.2011847,-0.1482711
66,-1.7348268,-1.7868639,"('inactive', 'active')",-1.7348268,-1.7868639,-0.0520371
67,0.7469697,0.8070452,"('doubtful', 'determined')",0.7469697,0.8070452,0.0600755
68,-0.6101821,-0.6248033,"('dependent', 'independent')",-0.6101821,-0.6248033,-0.0146212
69,-1.4154487,-1.3956149,"('lazy', 'industrious')",-1.4154487,-1.3956149,0.0198338
70,0.13366559,0.15667151,"('lethargic', 'energetic')",0.1336656,0.1566715,0.0230059
71,-0.09913669,-0.021673977,"('diffident', 'self-confident')",-0.0991367,-0.021674,0.0774627
72,0.38289332,0.27619016,"('unambitious', 'ambitious')",0.3828933,0.2761902,-0.1067031
73,-1.6497995,-1.691439,"('helpless', 'self-reliant')",-1.6497995,-1.691439,-0.0416395
74,0.1270483,0.14943534,"('undedicated', 'dedicated')",0.1270483,0.1494353,0.022387
75,-0.795447,-0.7918575,"('meek', 'impulsive')",-0.795447,-0.7918575,0.0035895
76,-0.043250214,-0.0015958138,"('anxious', 'daring')",-0.0432502,-0.0015958,0.0416544
77,-0.18145943,0.0012266561,"('unmotivated', 'motivated')",-0.1814594,0.0012267,0.1826861
78,0.01761017,0.050395627,"('nonresilient', 'resilient')",0.0176102,0.0503956,0.0327854
79,-1.2240143,-1.1356964,"('wavering', 'unwavering')",-1.2240143,-1.1356964,0.0883179
80,0.16793132,0.13527007,"('dominated', 'dominating')",0.1679313,0.1352701,-0.0326612
81,0.8029137,0.8549781,"('submissive', 'aggressive')",0.8029137,0.8549781,0.0520644
82,1.9517195,2.0358377,"('poor', 'rich')",1.9517195,2.0358377,0.0841182
83,-0.14149702,-0.18838313,"('powerless', 'powerful')",-0.141497,-0.1883831,-0.0468861
84,-0.020854227,-0.078977175,"('inferior', 'superior')",-0.0208542,-0.0789772,-0.058123
85,-1.1150159,-1.0575227,"('insignificant', 'prestigious')",-1.1150159,-1.0575227,0.0574932
86,0.35899776,0.2842559,"('uninfluential', 'influential')",0.3589978,0.2842559,-0.0747419
87,-0.30926284,-0.3525945,"('unsuccessful', 'successful')",-0.3092628,-0.3525945,-0.0433317
88,0.038387854,0.025299227,"('low', 'eminent')",0.0383879,0.0252992,-0.0130887
