,blackfish_male,blackfish_female,tuple,average_male,average_female,female-male
30,0.6397014,0.5794632,"('intolerant', 'tolerant')",0.6397014,0.5794632,-0.0602382
31,-2.2671087,-2.1297493,"('evil', 'good')",-2.2671087,-2.1297493,0.1373594
32,0.54999477,0.4564753,"('unkind', 'kind')",0.5499948,0.4564753,-0.0935195
33,0.036440216,-0.035039786,"('wrong', 'right')",0.0364402,-0.0350398,-0.07148
34,0.77200484,0.9456055,"('mean', 'honorable')",0.7720048,0.9456055,0.1736007
35,-1.0235058,-1.0507684,"('corrupt', 'incorrupt')",-1.0235058,-1.0507684,-0.0272626
36,-2.0305052,-2.0554545,"('hostile', 'amicable')",-2.0305052,-2.0554545,-0.0249493
37,0.29150844,0.30187243,"('fake', 'genuine')",0.2915084,0.3018724,0.010364
38,0.1751655,0.19447508,"('untruthful', 'truthful')",0.1751655,0.1944751,0.0193096
39,0.7739983,0.83346146,"('exploitative', 'cooperative')",0.7739983,0.8334615,0.0594632
40,-1.5394797,-1.5221314,"('stingy', 'generous')",-1.5394797,-1.5221314,0.0173483
41,0.093455255,0.08733687,"('unforgiving', 'forgiving')",0.0934553,0.0873369,-0.0061184
42,-0.52476984,-0.48018512,"('unreliable', 'reliable')",-0.5247698,-0.4801851,0.0445847
43,0.49608788,0.58582175,"('irresponsible', 'responsible')",0.4960879,0.5858217,0.0897338
44,-0.29732758,-0.2536869,"('prejudiced', 'unprejudiced')",-0.2973276,-0.2536869,0.0436407
45,-0.0032367073,0.097434,"('incompetent', 'competent')",-0.0032367,0.097434,0.1006707
46,0.22091734,0.26673496,"('uncompetitive', 'competitive')",0.2209173,0.266735,0.0458177
47,1.3524547,1.4183916,"('stupid', 'smart')",1.3524547,1.4183916,0.0659369
48,0.39179417,0.4100201,"('unintelligent', 'intelligent')",0.3917942,0.4100201,0.0182259
49,-0.25426635,-0.14553308,"('unable', 'able')",-0.2542664,-0.1455331,0.1087333
50,-0.22283098,-0.26878667,"('clumsy', 'skillful')",-0.222831,-0.2687867,-0.0459557
51,0.06625034,-0.031177573,"('uneducated', 'educated')",0.0662503,-0.0311776,-0.0974279
52,-0.7417773,-0.8937292,"('irrational', 'rational')",-0.7417773,-0.8937292,-0.1519519
53,-1.0815713,-1.109823,"('uncreative', 'creative')",-1.0815713,-1.109823,-0.0282517
54,-0.1335962,-0.14099443,"('incapable', 'capable')",-0.1335962,-0.1409944,-0.0073982
55,0.85024214,0.91453594,"('incompetent', 'clever')",0.8502421,0.9145359,0.0642938
56,1.1435406,1.1444314,"('impractical', 'practical')",1.1435406,1.1444314,0.0008908
57,-1.0753528,-1.070223,"('unimaginative', 'imaginative')",-1.0753528,-1.070223,0.0051298
58,-0.8114081,-0.79505914,"('undiscriminating', 'discriminating')",-0.8114081,-0.7950591,0.016349
59,-0.32508153,-0.30243656,"('foolish', 'wise')",-0.3250815,-0.3024366,0.0226449
60,1.4437886,1.4833047,"('inefficient', 'efficient')",1.4437886,1.4833047,0.0395161
61,-0.06734048,-0.15458483,"('illogical', 'logical')",-0.0673405,-0.1545848,-0.0872443
62,1.2610393,1.3843737,"('incompetent', 'brilliant')",1.2610393,1.3843737,0.1233344
63,-0.19101596,-0.10724652,"('unperceptive', 'insightful')",-0.191016,-0.1072465,0.0837695
64,-1.4728614,-1.4737321,"('shy', 'confident')",-1.4728614,-1.4737321,-0.0008707
65,0.39966995,0.4142608,"('insecure', 'secure')",0.3996699,0.4142608,0.0145909
66,-1.126297,-1.0401258,"('inactive', 'active')",-1.126297,-1.0401258,0.0861712
67,0.71336967,0.70451325,"('doubtful', 'determined')",0.7133697,0.7045133,-0.0088564
68,-0.64571726,-0.6331986,"('dependent', 'independent')",-0.6457173,-0.6331986,0.0125187
69,-1.2115115,-1.1071491,"('lazy', 'industrious')",-1.2115115,-1.1071491,0.1043624
70,0.018256828,0.056762863,"('lethargic', 'energetic')",0.0182568,0.0567629,0.0385061
71,0.0133796185,0.056595802,"('diffident', 'self-confident')",0.0133796,0.0565958,0.0432162
72,-0.26316696,-0.28365028,"('unambitious', 'ambitious')",-0.263167,-0.2836503,-0.0204833
73,-0.9867011,-0.99222475,"('helpless', 'self-reliant')",-0.9867011,-0.9922248,-0.0055237
74,0.4263575,0.38110948,"('undedicated', 'dedicated')",0.4263575,0.3811095,-0.045248
75,-0.62638766,-0.57299364,"('meek', 'impulsive')",-0.6263877,-0.5729936,0.0533941
76,0.60679626,0.69330287,"('anxious', 'daring')",0.6067963,0.6933029,0.0865066
77,-0.20195085,-0.13186087,"('unmotivated', 'motivated')",-0.2019508,-0.1318609,0.0700899
78,-0.3692758,-0.28568575,"('nonresilient', 'resilient')",-0.3692758,-0.2856857,0.0835901
79,-1.3371205,-1.2783092,"('wavering', 'unwavering')",-1.3371205,-1.2783092,0.0588113
80,0.8250588,0.84337837,"('dominated', 'dominating')",0.8250588,0.8433784,0.0183196
81,1.4185243,1.4395093,"('submissive', 'aggressive')",1.4185243,1.4395093,0.020985
82,1.2425737,1.2605665,"('poor', 'rich')",1.2425737,1.2605665,0.0179928
83,-0.15468824,-0.1960098,"('powerless', 'powerful')",-0.1546882,-0.1960098,-0.0413216
84,0.25117975,0.20354709,"('inferior', 'superior')",0.2511798,0.2035471,-0.0476327
85,-0.8042235,-0.7860435,"('insignificant', 'prestigious')",-0.8042235,-0.7860435,0.01818
86,-0.33520204,-0.44609165,"('uninfluential', 'influential')",-0.335202,-0.4460917,-0.1108897
87,0.3331026,0.41468513,"('unsuccessful', 'successful')",0.3331026,0.4146851,0.0815825
88,-0.28666463,-0.38202187,"('low', 'eminent')",-0.2866646,-0.3820219,-0.0953573
