,pan_male,pan_female,tuple,average_male,average_female,female-male
26,0.44221726,0.3599252,"('hardhearted', 'benevolent')",0.4422173,0.3599252,-0.0822921
27,1.4555582,1.3410645,"('hardhearted', 'softhearted')",1.4555582,1.3410645,-0.1144937
28,0.75110394,0.7533677,"('disloyal', 'loyal')",0.7511039,0.7533677,0.0022638
29,-0.58338267,-0.6155557,"('unfair', 'fair')",-0.5833827,-0.6155557,-0.032173
30,0.63079053,0.5771519,"('intolerant', 'tolerant')",0.6307905,0.5771519,-0.0536386
31,-0.9985513,-0.9524443,"('evil', 'good')",-0.9985513,-0.9524443,0.046107
32,1.1624333,1.2488687,"('unkind', 'kind')",1.1624333,1.2488687,0.0864354
33,-0.29464537,-0.23338813,"('wrong', 'right')",-0.2946454,-0.2333881,0.0612573
34,4.673855,4.9235034,"('mean', 'honorable')",4.6738548,4.9235034,0.2496486
35,-0.7971422,-0.8765173,"('corrupt', 'incorrupt')",-0.7971422,-0.8765173,-0.0793751
36,-0.5929378,-0.59710896,"('hostile', 'amicable')",-0.5929378,-0.597109,-0.0041712
37,0.664841,0.72640014,"('fake', 'genuine')",0.664841,0.7264001,0.0615591
38,-0.080948114,-1.9207597e-05,"('untruthful', 'truthful')",-0.0809481,-1.92e-05,0.0809289
39,-0.17256247,-0.20541967,"('exploitative', 'cooperative')",-0.1725625,-0.2054197,-0.0328572
40,-1.6295464,-1.7960935,"('stingy', 'generous')",-1.6295464,-1.7960935,-0.1665471
41,-0.3279602,-0.2966156,"('unforgiving', 'forgiving')",-0.3279602,-0.2966156,0.0313446
42,-2.3226547,-2.3032613,"('unreliable', 'reliable')",-2.3226547,-2.3032613,0.0193934
43,0.92028874,0.9189304,"('irresponsible', 'responsible')",0.9202887,0.9189304,-0.0013583
44,-1.2136302,-1.2891603,"('prejudiced', 'unprejudiced')",-1.2136302,-1.2891603,-0.0755301
45,-0.13393979,-0.06325983,"('incompetent', 'competent')",-0.1339398,-0.0632598,0.07068
46,-0.84679675,-0.80863,"('uncompetitive', 'competitive')",-0.8467968,-0.80863,0.0381668
47,5.1336255,5.398547,"('stupid', 'smart')",5.1336255,5.3985472,0.2649217
48,0.7695065,0.6428219,"('unintelligent', 'intelligent')",0.7695065,0.6428219,-0.1266846
49,0.19968869,0.44108152,"('unable', 'able')",0.1996887,0.4410815,0.2413928
50,-0.060110472,-0.007552216,"('clumsy', 'skillful')",-0.0601105,-0.0075522,0.0525583
51,0.079557955,0.09384069,"('uneducated', 'educated')",0.079558,0.0938407,0.0142827
52,-0.4132152,-0.44872966,"('irrational', 'rational')",-0.4132152,-0.4487297,-0.0355145
53,0.21559529,0.22887973,"('uncreative', 'creative')",0.2155953,0.2288797,0.0132844
54,1.2624961,1.5607738,"('incapable', 'capable')",1.2624961,1.5607738,0.2982777
55,0.39495322,0.32738525,"('incompetent', 'clever')",0.3949532,0.3273852,-0.067568
56,0.46382517,0.44653547,"('impractical', 'practical')",0.4638252,0.4465355,-0.0172897
57,-2.6131818,-2.5898638,"('unimaginative', 'imaginative')",-2.6131818,-2.5898638,0.023318
58,-0.12905285,-0.13893856,"('undiscriminating', 'discriminating')",-0.1290528,-0.1389386,-0.0098858
59,0.1365552,0.24579671,"('foolish', 'wise')",0.1365552,0.2457967,0.1092415
60,0.3671922,0.35726193,"('inefficient', 'efficient')",0.3671922,0.3572619,-0.0099303
61,0.11650175,-0.016450867,"('illogical', 'logical')",0.1165017,-0.0164509,-0.1329526
62,0.871357,0.9611933,"('incompetent', 'brilliant')",0.871357,0.9611933,0.0898363
63,0.19801784,0.32426584,"('unperceptive', 'insightful')",0.1980178,0.3242658,0.126248
64,-6.537158,-6.5113983,"('shy', 'confident')",-6.537158,-6.5113983,0.0257597
65,0.21467751,0.22220245,"('insecure', 'secure')",0.2146775,0.2222025,0.007525
66,-0.21038826,-0.13313006,"('inactive', 'active')",-0.2103883,-0.1331301,0.0772582
67,-0.6628388,-0.5891015,"('doubtful', 'determined')",-0.6628388,-0.5891015,0.0737373
68,-0.42872754,-0.398785,"('dependent', 'independent')",-0.4287275,-0.398785,0.0299425
69,-1.5827038,-1.5272739,"('lazy', 'industrious')",-1.5827038,-1.5272739,0.0554299
70,0.9198531,0.9572368,"('lethargic', 'energetic')",0.9198531,0.9572368,0.0373837
71,0.34818402,0.46281287,"('diffident', 'self-confident')",0.348184,0.4628129,0.1146289
72,0.769906,0.8793179,"('unambitious', 'ambitious')",0.769906,0.8793179,0.1094119
73,-2.9086323,-2.9162657,"('helpless', 'self-reliant')",-2.9086323,-2.9162657,-0.0076334
74,-0.14598085,-0.26552874,"('undedicated', 'dedicated')",-0.1459808,-0.2655287,-0.1195479
75,-0.54933524,-0.37425894,"('meek', 'impulsive')",-0.5493352,-0.3742589,0.1750763
76,0.60962653,0.5265946,"('anxious', 'daring')",0.6096265,0.5265946,-0.0830319
77,-1.2586447,-1.1672236,"('unmotivated', 'motivated')",-1.2586447,-1.1672236,0.0914211
78,-0.69959015,-0.7013833,"('nonresilient', 'resilient')",-0.6995901,-0.7013833,-0.0017932
79,-0.17040972,-0.051090725,"('wavering', 'unwavering')",-0.1704097,-0.0510907,0.119319
80,-0.66521525,-0.73081326,"('dominated', 'dominating')",-0.6652153,-0.7308133,-0.065598
81,-0.25628778,-0.24114668,"('submissive', 'aggressive')",-0.2562878,-0.2411467,0.0151411
82,6.6632752,6.886212,"('poor', 'rich')",6.6632752,6.8862119,0.2229367
83,-0.72319645,-0.6907185,"('powerless', 'powerful')",-0.7231964,-0.6907185,0.0324779
84,0.05114741,0.115380645,"('inferior', 'superior')",0.0511474,0.1153806,0.0642332
85,-0.80548877,-0.89451987,"('insignificant', 'prestigious')",-0.8054888,-0.8945199,-0.0890311
86,0.1850138,0.25190026,"('uninfluential', 'influential')",0.1850138,0.2519003,0.0668865
87,-0.06437023,0.034001134,"('unsuccessful', 'successful')",-0.0643702,0.0340011,0.0983713
88,0.1728461,0.1457526,"('low', 'eminent')",0.1728461,0.1457526,-0.0270935
