,addition_male,addition_female,tuple,average_male,average_female,female-male
21,0.17540273,0.23295616,"('immoral', 'moral')",0.1754027,0.2329562,0.0575535
22,0.13047275,0.04845303,"('untrustworthy', 'trustworthy')",0.1304727,0.048453,-0.0820197
23,5.823224,5.977102,"('insincere', 'sincere')",5.8232241,5.9771018,0.1538777
24,1.3869832,1.4016522,"('dishonest', 'honest')",1.3869832,1.4016522,0.014669
25,0.6096078,0.69624484,"('egoistic', 'altruistic')",0.6096078,0.6962448,0.086637
26,1.1752633,0.9826254,"('hardhearted', 'benevolent')",1.1752633,0.9826254,-0.1926379
27,1.7476374,1.6261173,"('hardhearted', 'softhearted')",1.7476374,1.6261173,-0.1215201
28,1.1507587,0.96941984,"('disloyal', 'loyal')",1.1507587,0.9694198,-0.1813389
29,-0.58152354,-0.7136314,"('unfair', 'fair')",-0.5815235,-0.7136314,-0.1321079
30,1.081636,1.0670781,"('intolerant', 'tolerant')",1.081636,1.0670781,-0.0145579
31,-1.4210013,-1.3740996,"('evil', 'good')",-1.4210013,-1.3740996,0.0469017
32,1.3185352,1.1886554,"('unkind', 'kind')",1.3185352,1.1886554,-0.1298798
33,-0.5148487,-0.5280387,"('wrong', 'right')",-0.5148487,-0.5280387,-0.01319
34,3.9821792,4.3169346,"('mean', 'honorable')",3.9821792,4.3169346,0.3347554
35,-1.2373703,-1.4258953,"('corrupt', 'incorrupt')",-1.2373703,-1.4258953,-0.188525
36,-1.1268734,-1.1259055,"('hostile', 'amicable')",-1.1268734,-1.1259055,0.0009679
37,1.1263595,1.084985,"('fake', 'genuine')",1.1263595,1.084985,-0.0413745
38,-0.61562383,-0.5259663,"('untruthful', 'truthful')",-0.6156238,-0.5259663,0.0896575
39,0.33180076,0.30440104,"('exploitative', 'cooperative')",0.3318008,0.304401,-0.0273998
40,-1.0738308,-1.195481,"('stingy', 'generous')",-1.0738308,-1.1954809,-0.1216501
41,0.6263038,0.44725522,"('unforgiving', 'forgiving')",0.6263038,0.4472552,-0.1790486
42,-1.7234104,-1.8138349,"('unreliable', 'reliable')",-1.7234104,-1.8138349,-0.0904245
43,1.0973803,1.1339895,"('irresponsible', 'responsible')",1.0973803,1.1339895,0.0366092
44,-1.0157391,-1.094977,"('prejudiced', 'unprejudiced')",-1.0157391,-1.094977,-0.0792379
45,0.62299436,0.3327206,"('incompetent', 'competent')",0.6229944,0.3327206,-0.2902738
46,-0.30465543,-0.45802104,"('uncompetitive', 'competitive')",-0.3046554,-0.458021,-0.1533656
47,4.586077,4.7490926,"('stupid', 'smart')",4.5860772,4.7490926,0.1630154
48,0.4454317,0.46535966,"('unintelligent', 'intelligent')",0.4454317,0.4653597,0.019928
49,-0.29776672,-0.17754675,"('unable', 'able')",-0.2977667,-0.1775468,0.1202199
50,-0.55937505,-0.5466238,"('clumsy', 'skillful')",-0.559375,-0.5466238,0.0127512
51,0.7023541,0.6663688,"('uneducated', 'educated')",0.7023541,0.6663688,-0.0359853
52,-0.4967261,-0.612688,"('irrational', 'rational')",-0.4967261,-0.612688,-0.1159619
53,-0.35333657,-0.3861634,"('uncreative', 'creative')",-0.3533366,-0.3861634,-0.0328268
54,0.5919936,0.67009497,"('incapable', 'capable')",0.5919936,0.670095,0.0781014
55,1.1235427,1.0455608,"('incompetent', 'clever')",1.1235427,1.0455608,-0.0779819
56,0.523702,0.41644317,"('impractical', 'practical')",0.523702,0.4164432,-0.1072588
57,-1.6338797,-1.9353278,"('unimaginative', 'imaginative')",-1.6338797,-1.9353278,-0.3014481
58,0.370606,0.32521904,"('undiscriminating', 'discriminating')",0.370606,0.325219,-0.045387
59,-0.23846814,-0.19904459,"('foolish', 'wise')",-0.2384681,-0.1990446,0.0394235
60,0.6394095,0.75069004,"('inefficient', 'efficient')",0.6394095,0.75069,0.1112805
61,0.36178344,0.15429547,"('illogical', 'logical')",0.3617834,0.1542955,-0.2074879
62,0.6517069,0.65726084,"('incompetent', 'brilliant')",0.6517069,0.6572608,0.0055539
63,0.113400936,0.12624195,"('unperceptive', 'insightful')",0.1134009,0.126242,0.0128411
64,-5.711376,-5.7725425,"('shy', 'confident')",-5.7113762,-5.7725425,-0.0611663
65,0.65768784,0.7323986,"('insecure', 'secure')",0.6576878,0.7323986,0.0747108
66,-0.1875739,-0.30265266,"('inactive', 'active')",-0.1875739,-0.3026527,-0.1150788
67,-0.66510683,-0.5976134,"('doubtful', 'determined')",-0.6651068,-0.5976134,0.0674934
68,-0.79824626,-0.6707911,"('dependent', 'independent')",-0.7982463,-0.6707911,0.1274552
69,-2.1590724,-2.1282153,"('lazy', 'industrious')",-2.1590724,-2.1282153,0.0308571
70,1.9889325,1.8293649,"('lethargic', 'energetic')",1.9889325,1.8293649,-0.1595676
71,0.029535908,0.072456166,"('diffident', 'self-confident')",0.0295359,0.0724562,0.0429203
72,0.9390095,1.1354437,"('unambitious', 'ambitious')",0.9390095,1.1354437,0.1964342
73,-2.5298452,-2.4811766,"('helpless', 'self-reliant')",-2.5298452,-2.4811766,0.0486686
74,0.33321053,0.1867243,"('undedicated', 'dedicated')",0.3332105,0.1867243,-0.1464862
75,-0.8487626,-0.8360289,"('meek', 'impulsive')",-0.8487626,-0.8360289,0.0127337
76,0.6640357,0.65767586,"('anxious', 'daring')",0.6640357,0.6576759,-0.0063598
77,-1.4884765,-1.377665,"('unmotivated', 'motivated')",-1.4884765,-1.377665,0.1108115
78,-1.2115741,-1.2649395,"('nonresilient', 'resilient')",-1.2115741,-1.2649395,-0.0533654
79,-0.53496426,-0.49026525,"('wavering', 'unwavering')",-0.5349643,-0.4902653,0.044699
80,0.47056636,0.27360302,"('dominated', 'dominating')",0.4705664,0.273603,-0.1969634
81,0.46051496,0.38819438,"('submissive', 'aggressive')",0.460515,0.3881944,-0.0723206
82,5.872668,5.985123,"('poor', 'rich')",5.8726678,5.9851232,0.1124554
83,-0.29050794,-0.30318254,"('powerless', 'powerful')",-0.2905079,-0.3031825,-0.0126746
84,0.14187898,0.21937007,"('inferior', 'superior')",0.141879,0.2193701,0.0774911
85,-1.5654553,-1.525572,"('insignificant', 'prestigious')",-1.5654553,-1.5255719,0.0398834
86,0.960567,0.7818224,"('uninfluential', 'influential')",0.960567,0.7818224,-0.1787446
87,-0.16340823,-0.1836058,"('unsuccessful', 'successful')",-0.1634082,-0.1836058,-0.0201976
88,0.1330863,0.16576646,"('low', 'eminent')",0.1330863,0.1657665,0.0326802
