,hydrocarbon_male,hydrocarbon_female,tuple,average_male,average_female,female-male
49,-0.65128744,-0.51452774,"('unable', 'able')",-0.6512874,-0.5145277,0.1367597
50,-0.17481878,-0.3456084,"('clumsy', 'skillful')",-0.1748188,-0.3456084,-0.1707896
51,-0.62221515,-0.7353345,"('uneducated', 'educated')",-0.6222152,-0.7353345,-0.1131193
52,-0.081086904,-0.29622263,"('irrational', 'rational')",-0.0810869,-0.2962226,-0.2151357
53,-0.48423705,-0.6233626,"('uncreative', 'creative')",-0.484237,-0.6233626,-0.1391256
54,-0.3622697,-0.49550295,"('incapable', 'capable')",-0.3622697,-0.4955029,-0.1332332
55,-0.06270893,0.077394344,"('incompetent', 'clever')",-0.0627089,0.0773943,0.1401032
56,0.7084375,0.72472924,"('impractical', 'practical')",0.7084375,0.7247292,0.0162917
57,-1.3222622,-1.4201211,"('unimaginative', 'imaginative')",-1.3222622,-1.4201211,-0.0978589
58,0.69910085,0.6380301,"('undiscriminating', 'discriminating')",0.6991009,0.6380301,-0.0610708
59,0.019495131,-0.1263832,"('foolish', 'wise')",0.0194951,-0.1263832,-0.1458783
60,0.334411,0.5035326,"('inefficient', 'efficient')",0.334411,0.5035326,0.1691216
61,0.18996136,0.11558957,"('illogical', 'logical')",0.1899614,0.1155896,-0.0743718
62,0.19594558,0.32162532,"('incompetent', 'brilliant')",0.1959456,0.3216253,0.1256797
63,0.47684,0.48656842,"('unperceptive', 'insightful')",0.47684,0.4865684,0.0097284
64,-2.7711046,-2.807208,"('shy', 'confident')",-2.7711046,-2.8072081,-0.0361035
65,0.0047992095,0.0672362,"('insecure', 'secure')",0.0047992,0.0672362,0.062437
66,-0.3625003,-0.4927193,"('inactive', 'active')",-0.3625003,-0.4927193,-0.130219
67,0.03993927,-0.010513071,"('doubtful', 'determined')",0.0399393,-0.0105131,-0.0504524
68,-0.9885779,-1.0139443,"('dependent', 'independent')",-0.9885779,-1.0139443,-0.0253664
69,-0.05474959,-0.15806949,"('lazy', 'industrious')",-0.0547496,-0.1580695,-0.1033199
70,-0.12813348,-0.078594685,"('lethargic', 'energetic')",-0.1281335,-0.0785947,0.0495388
71,0.5464653,0.52554226,"('diffident', 'self-confident')",0.5464653,0.5255423,-0.020923
72,0.39536306,0.43232936,"('unambitious', 'ambitious')",0.3953631,0.4323294,0.0369663
73,-0.7786896,-0.8279015,"('helpless', 'self-reliant')",-0.7786896,-0.8279015,-0.0492119
74,0.39251179,0.4039251,"('undedicated', 'dedicated')",0.3925118,0.4039251,0.0114133
75,-0.5511594,-0.59952784,"('meek', 'impulsive')",-0.5511594,-0.5995278,-0.0483684
76,-0.080179766,0.033714335,"('anxious', 'daring')",-0.0801798,0.0337143,0.1138941
77,-0.71704733,-0.6429637,"('unmotivated', 'motivated')",-0.7170473,-0.6429637,0.0740836
78,0.050261587,0.055811875,"('nonresilient', 'resilient')",0.0502616,0.0558119,0.0055503
79,-0.599112,-0.76257545,"('wavering', 'unwavering')",-0.599112,-0.7625754,-0.1634634
80,0.005979359,0.073697194,"('dominated', 'dominating')",0.0059794,0.0736972,0.0677178
81,-0.44611856,-0.4522395,"('submissive', 'aggressive')",-0.4461186,-0.4522395,-0.0061209
82,2.08347,2.0145786,"('poor', 'rich')",2.0834701,2.0145786,-0.0688915
83,-0.22755983,-0.25861412,"('powerless', 'powerful')",-0.2275598,-0.2586141,-0.0310543
84,0.49446118,0.43389973,"('inferior', 'superior')",0.4944612,0.4338997,-0.0605615
85,0.41551194,0.23314978,"('insignificant', 'prestigious')",0.4155119,0.2331498,-0.1823621
86,-0.5166274,-0.6312732,"('uninfluential', 'influential')",-0.5166274,-0.6312732,-0.1146458
87,0.50028783,0.41145352,"('unsuccessful', 'successful')",0.5002878,0.4114535,-0.0888343
88,0.16320655,-0.05986329,"('low', 'eminent')",0.1632065,-0.0598633,-0.2230698
