,lasagna_male,lasagna_female,tuple,average_male,average_female,female-male
20,0.2070868,0.15736853,"('rough', 'thoughtful')",0.2070868,0.1573685,-0.0497183
21,-0.101732284,0.0821286,"('immoral', 'moral')",-0.1017323,0.0821286,0.1838609
22,-0.17652497,-0.07381366,"('untrustworthy', 'trustworthy')",-0.176525,-0.0738137,0.1027113
23,0.19511348,0.17496938,"('insincere', 'sincere')",0.1951135,0.1749694,-0.0201441
24,-0.20834112,-0.21613136,"('dishonest', 'honest')",-0.2083411,-0.2161314,-0.0077903
25,1.7286851,1.6296874,"('egoistic', 'altruistic')",1.7286851,1.6296874,-0.0989977
26,0.5898793,0.5609556,"('hardhearted', 'benevolent')",0.5898793,0.5609556,-0.0289237
27,0.86702853,0.756853,"('hardhearted', 'softhearted')",0.8670285,0.756853,-0.1101755
28,-0.14853066,-0.2983402,"('disloyal', 'loyal')",-0.1485307,-0.2983402,-0.1498095
29,-0.57713485,-0.60914683,"('unfair', 'fair')",-0.5771348,-0.6091468,-0.032012
30,-0.5838901,-0.4348869,"('intolerant', 'tolerant')",-0.5838901,-0.4348869,0.1490032
31,-0.68161136,-0.5191553,"('evil', 'good')",-0.6816114,-0.5191553,0.1624561
32,0.5008051,0.3476163,"('unkind', 'kind')",0.5008051,0.3476163,-0.1531888
33,0.44231987,0.36410522,"('wrong', 'right')",0.4423199,0.3641052,-0.0782147
34,0.730637,0.9184576,"('mean', 'honorable')",0.730637,0.9184576,0.1878206
35,1.2561713,1.0580877,"('corrupt', 'incorrupt')",1.2561713,1.0580877,-0.1980836
36,0.14318964,0.089544624,"('hostile', 'amicable')",0.1431896,0.0895446,-0.053645
37,0.30326697,0.22659716,"('fake', 'genuine')",0.303267,0.2265972,-0.0766698
38,-0.09906453,-0.09093886,"('untruthful', 'truthful')",-0.0990645,-0.0909389,0.0081256
39,-0.311949,-0.27171296,"('exploitative', 'cooperative')",-0.311949,-0.271713,0.040236
40,-0.28561983,-0.20073323,"('stingy', 'generous')",-0.2856198,-0.2007332,0.0848866
41,-0.23185632,-0.03396801,"('unforgiving', 'forgiving')",-0.2318563,-0.033968,0.1978883
42,-0.7213615,-0.57646483,"('unreliable', 'reliable')",-0.7213615,-0.5764648,0.1448967
43,-0.9443646,-0.8936871,"('irresponsible', 'responsible')",-0.9443646,-0.8936871,0.0506775
44,0.23901264,0.18088385,"('prejudiced', 'unprejudiced')",0.2390126,0.1808839,-0.0581287
45,-0.90142393,-0.571945,"('incompetent', 'competent')",-0.9014239,-0.571945,0.3294789
46,-0.95654476,-0.8437855,"('uncompetitive', 'competitive')",-0.9565448,-0.8437855,0.1127593
47,1.103248,1.0531826,"('stupid', 'smart')",1.103248,1.0531826,-0.0500654
48,-0.3266292,-0.22530144,"('unintelligent', 'intelligent')",-0.3266292,-0.2253014,0.1013278
49,-0.12746823,0.0109103285,"('unable', 'able')",-0.1274682,0.0109103,0.1383785
50,-0.50809306,-0.6119779,"('clumsy', 'skillful')",-0.5080931,-0.6119779,-0.1038848
51,-1.3067076,-1.3060919,"('uneducated', 'educated')",-1.3067076,-1.3060919,0.0006157
52,0.53089297,0.22850847,"('irrational', 'rational')",0.530893,0.2285085,-0.3023845
53,-0.9714069,-0.9254251,"('uncreative', 'creative')",-0.9714069,-0.9254251,0.0459818
54,0.30604365,0.20438707,"('incapable', 'capable')",0.3060437,0.2043871,-0.1016566
55,-0.67876846,-0.427598,"('incompetent', 'clever')",-0.6787685,-0.427598,0.2511705
56,-0.09834014,0.09385422,"('impractical', 'practical')",-0.0983401,0.0938542,0.1921943
57,-1.6630851,-1.5729564,"('unimaginative', 'imaginative')",-1.6630851,-1.5729564,0.0901287
58,-1.2691054,-1.171337,"('undiscriminating', 'discriminating')",-1.2691054,-1.171337,0.0977684
59,0.586507,0.40445545,"('foolish', 'wise')",0.586507,0.4044555,-0.1820515
60,-0.49873364,-0.22617532,"('inefficient', 'efficient')",-0.4987336,-0.2261753,0.2725583
61,-0.45431677,-0.6010926,"('illogical', 'logical')",-0.4543168,-0.6010926,-0.1467758
62,-0.31222442,-0.19770744,"('incompetent', 'brilliant')",-0.3122244,-0.1977074,0.114517
63,-0.66077524,-0.498644,"('unperceptive', 'insightful')",-0.6607752,-0.498644,0.1621312
64,-1.6206794,-1.4771521,"('shy', 'confident')",-1.6206794,-1.4771521,0.1435273
65,-1.0560852,-1.026245,"('insecure', 'secure')",-1.0560852,-1.026245,0.0298402
66,-0.35583478,-0.4199744,"('inactive', 'active')",-0.3558348,-0.4199744,-0.0641396
67,0.025911704,0.034223452,"('doubtful', 'determined')",0.0259117,0.0342235,0.0083118
68,-0.73499745,-0.71483356,"('dependent', 'independent')",-0.7349975,-0.7148336,0.0201639
69,0.82581604,0.7572573,"('lazy', 'industrious')",0.825816,0.7572573,-0.0685587
70,-0.8370073,-0.70843756,"('lethargic', 'energetic')",-0.8370073,-0.7084376,0.1285697
71,0.36672246,0.44376278,"('diffident', 'self-confident')",0.3667225,0.4437628,0.0770403
72,-0.87111545,-0.9753822,"('unambitious', 'ambitious')",-0.8711154,-0.9753822,-0.1042668
73,-0.1223433,-0.18715703,"('helpless', 'self-reliant')",-0.1223433,-0.187157,-0.0648137
74,0.384327,0.46585065,"('undedicated', 'dedicated')",0.384327,0.4658507,0.0815237
75,0.5354392,0.4931475,"('meek', 'impulsive')",0.5354392,0.4931475,-0.0422917
76,-0.30347905,-0.11028674,"('anxious', 'daring')",-0.303479,-0.1102867,0.1931923
77,-0.9891788,-0.78260714,"('unmotivated', 'motivated')",-0.9891788,-0.7826071,0.2065717
78,-0.047728088,0.000807656,"('nonresilient', 'resilient')",-0.0477281,0.0008077,0.0485358
79,0.23559645,0.32859117,"('wavering', 'unwavering')",0.2355964,0.3285912,0.0929948
80,-0.7213291,-0.8336668,"('dominated', 'dominating')",-0.7213291,-0.8336668,-0.1123377
81,-0.61697584,-0.51465446,"('submissive', 'aggressive')",-0.6169758,-0.5146545,0.1023213
82,0.73762375,0.7673752,"('poor', 'rich')",0.7376238,0.7673752,0.0297514
83,-0.3358342,-0.35963568,"('powerless', 'powerful')",-0.3358342,-0.3596357,-0.0238015
84,0.35933518,0.18973818,"('inferior', 'superior')",0.3593352,0.1897382,-0.169597
85,0.41056454,0.3095755,"('insignificant', 'prestigious')",0.4105645,0.3095755,-0.100989
86,-1.5584222,-1.4774268,"('uninfluential', 'influential')",-1.5584222,-1.4774268,0.0809954
87,-0.2187678,-0.31285787,"('unsuccessful', 'successful')",-0.2187678,-0.3128579,-0.0940901
88,-0.09741043,-0.28625047,"('low', 'eminent')",-0.0974104,-0.2862505,-0.1888401
