,blanket_male,blanket_female,tuple,average_male,average_female,female-male
38,-0.05159933,-0.031557143,"('untruthful', 'truthful')",-0.0515993,-0.0315571,0.0200422
39,0.6728432,0.69049525,"('exploitative', 'cooperative')",0.6728432,0.6904953,0.0176521
40,-1.2930573,-1.5100361,"('stingy', 'generous')",-1.2930573,-1.5100361,-0.2169788
41,0.23351203,0.23196676,"('unforgiving', 'forgiving')",0.233512,0.2319668,-0.0015452
42,-2.564707,-2.6709788,"('unreliable', 'reliable')",-2.564707,-2.6709788,-0.1062718
43,0.8308543,0.80967903,"('irresponsible', 'responsible')",0.8308543,0.809679,-0.0211753
44,-1.0173944,-1.0390915,"('prejudiced', 'unprejudiced')",-1.0173944,-1.0390915,-0.0216971
45,-0.2165826,-0.21546865,"('incompetent', 'competent')",-0.2165826,-0.2154686,0.001114
46,-1.0773326,-1.2076896,"('uncompetitive', 'competitive')",-1.0773326,-1.2076896,-0.130357
47,4.8255057,4.99507,"('stupid', 'smart')",4.8255057,4.99507,0.1695643
48,0.51319927,0.50588816,"('unintelligent', 'intelligent')",0.5131993,0.5058882,-0.0073111
49,0.2075615,0.26672542,"('unable', 'able')",0.2075615,0.2667254,0.0591639
50,-0.33699644,-0.36328796,"('clumsy', 'skillful')",-0.3369964,-0.363288,-0.0262916
51,0.551962,0.48802966,"('uneducated', 'educated')",0.551962,0.4880297,-0.0639323
52,-0.39720926,-0.43831214,"('irrational', 'rational')",-0.3972093,-0.4383121,-0.0411028
53,-0.04347562,-0.1300906,"('uncreative', 'creative')",-0.0434756,-0.1300906,-0.086615
54,1.0338206,1.1335055,"('incapable', 'capable')",1.0338206,1.1335055,0.0996849
55,0.6216859,0.6302579,"('incompetent', 'clever')",0.6216859,0.6302579,0.008572
56,0.37013793,0.4109627,"('impractical', 'practical')",0.3701379,0.4109627,0.0408248
57,-3.2634606,-3.2436042,"('unimaginative', 'imaginative')",-3.2634606,-3.2436042,0.0198564
58,-0.21191868,-0.29253674,"('undiscriminating', 'discriminating')",-0.2119187,-0.2925367,-0.080618
59,-0.20380582,-0.21026227,"('foolish', 'wise')",-0.2038058,-0.2102623,-0.0064565
60,0.35828346,0.45242983,"('inefficient', 'efficient')",0.3582835,0.4524298,0.0941463
61,0.12552261,-0.036346696,"('illogical', 'logical')",0.1255226,-0.0363467,-0.1618693
62,0.38250187,0.49623337,"('incompetent', 'brilliant')",0.3825019,0.4962334,0.1137315
63,-0.21235853,-0.19764552,"('unperceptive', 'insightful')",-0.2123585,-0.1976455,0.014713
64,-6.6535115,-6.6717777,"('shy', 'confident')",-6.6535115,-6.6717777,-0.0182662
65,0.017448325,0.0028015878,"('insecure', 'secure')",0.0174483,0.0028016,-0.0146467
66,-0.50007534,-0.60088706,"('inactive', 'active')",-0.5000753,-0.6008871,-0.1008118
67,-0.27988625,-0.22376823,"('doubtful', 'determined')",-0.2798862,-0.2237682,0.056118
68,-0.796939,-0.89341474,"('dependent', 'independent')",-0.796939,-0.8934147,-0.0964757
69,-1.9092351,-1.893068,"('lazy', 'industrious')",-1.9092351,-1.893068,0.0161671
70,0.75220513,0.6656116,"('lethargic', 'energetic')",0.7522051,0.6656116,-0.0865935
71,0.642749,0.7434212,"('diffident', 'self-confident')",0.642749,0.7434212,0.1006722
72,0.5107175,0.5800097,"('unambitious', 'ambitious')",0.5107175,0.5800097,0.0692922
73,-2.9901834,-2.968625,"('helpless', 'self-reliant')",-2.9901834,-2.9686251,0.0215583
74,0.040074483,-0.087322414,"('undedicated', 'dedicated')",0.0400745,-0.0873224,-0.1273969
75,-1.0364707,-0.9619226,"('meek', 'impulsive')",-1.0364707,-0.9619226,0.0745481
76,0.6377541,0.55192053,"('anxious', 'daring')",0.6377541,0.5519205,-0.0858336
77,-1.4353877,-1.2634298,"('unmotivated', 'motivated')",-1.4353877,-1.2634298,0.1719579
78,-0.609414,-0.59600514,"('nonresilient', 'resilient')",-0.609414,-0.5960051,0.0134089
79,-0.17711928,-0.20763586,"('wavering', 'unwavering')",-0.1771193,-0.2076359,-0.0305166
80,-0.16251597,-0.23018731,"('dominated', 'dominating')",-0.162516,-0.2301873,-0.0676713
81,-0.14623281,-0.0840271,"('submissive', 'aggressive')",-0.1462328,-0.0840271,0.0622057
82,6.199591,6.288588,"('poor', 'rich')",6.1995912,6.288588,0.0889968
83,-0.3912715,-0.36169,"('powerless', 'powerful')",-0.3912715,-0.36169,0.0295815
84,0.51690245,0.47735924,"('inferior', 'superior')",0.5169024,0.4773592,-0.0395432
85,-0.15176533,-0.1600178,"('insignificant', 'prestigious')",-0.1517653,-0.1600178,-0.0082525
86,0.00028783083,-0.063819125,"('uninfluential', 'influential')",0.0002878,-0.0638191,-0.0641069
87,-0.28640774,-0.14614514,"('unsuccessful', 'successful')",-0.2864077,-0.1461451,0.1402626
88,-0.033031806,-0.02574332,"('low', 'eminent')",-0.0330318,-0.0257433,0.0072885
