,cheek_male,cheek_female,tuple,average_male,average_female,female-male
30,1.4809271,1.3729203,"('intolerant', 'tolerant')",1.4809271,1.3729203,-0.1080068
31,-1.6108124,-1.4084866,"('evil', 'good')",-1.6108124,-1.4084866,0.2023258
32,1.4512069,1.3149698,"('unkind', 'kind')",1.4512069,1.3149698,-0.1362371
33,-1.0755874,-0.8814482,"('wrong', 'right')",-1.0755874,-0.8814482,0.1941392
34,4.001016,4.3598456,"('mean', 'honorable')",4.0010161,4.3598456,0.3588295
35,-1.4128726,-1.4997175,"('corrupt', 'incorrupt')",-1.4128726,-1.4997175,-0.0868449
36,-1.1090672,-1.2389272,"('hostile', 'amicable')",-1.1090672,-1.2389272,-0.12986
37,1.000352,0.92944026,"('fake', 'genuine')",1.000352,0.9294403,-0.0709117
38,-0.2698821,-0.18605055,"('untruthful', 'truthful')",-0.2698821,-0.1860505,0.0838316
39,0.087631814,0.1038616,"('exploitative', 'cooperative')",0.0876318,0.1038616,0.0162298
40,-0.9140701,-0.9586869,"('stingy', 'generous')",-0.9140701,-0.9586869,-0.0446168
41,0.4558168,0.16416569,"('unforgiving', 'forgiving')",0.4558168,0.1641657,-0.2916511
42,-1.1862609,-1.3621703,"('unreliable', 'reliable')",-1.1862609,-1.3621703,-0.1759094
43,1.7198505,1.6729581,"('irresponsible', 'responsible')",1.7198505,1.6729581,-0.0468924
44,-0.9779321,-1.1581761,"('prejudiced', 'unprejudiced')",-0.9779321,-1.1581761,-0.180244
45,0.8994841,0.78643537,"('incompetent', 'competent')",0.8994841,0.7864354,-0.1130487
46,0.086645976,-0.042622037,"('uncompetitive', 'competitive')",0.086646,-0.042622,-0.129268
47,5.4218917,5.7042823,"('stupid', 'smart')",5.4218917,5.7042823,0.2823906
48,1.0783306,1.0196811,"('unintelligent', 'intelligent')",1.0783306,1.0196811,-0.0586495
49,-0.4467307,-0.19075125,"('unable', 'able')",-0.4467307,-0.1907513,0.2559794
50,-0.08924653,-0.08465543,"('clumsy', 'skillful')",-0.0892465,-0.0846554,0.0045911
51,0.8490403,0.81769824,"('uneducated', 'educated')",0.8490403,0.8176982,-0.0313421
52,-0.83009154,-0.864272,"('irrational', 'rational')",-0.8300915,-0.864272,-0.0341805
53,0.085240856,0.14324206,"('uncreative', 'creative')",0.0852409,0.1432421,0.0580012
54,0.8511763,1.0591735,"('incapable', 'capable')",0.8511763,1.0591735,0.2079972
55,1.3195446,1.353082,"('incompetent', 'clever')",1.3195446,1.3530819,0.0335373
56,0.8829074,0.9536278,"('impractical', 'practical')",0.8829074,0.9536278,0.0707204
57,-1.9175364,-2.130113,"('unimaginative', 'imaginative')",-1.9175364,-2.1301129,-0.2125765
58,0.08811659,-0.10143857,"('undiscriminating', 'discriminating')",0.0881166,-0.1014386,-0.1895552
59,-0.18818769,-0.09903243,"('foolish', 'wise')",-0.1881877,-0.0990324,0.0891553
60,0.82930964,1.0300822,"('inefficient', 'efficient')",0.8293096,1.0300822,0.2007726
61,0.46744183,0.32078874,"('illogical', 'logical')",0.4674418,0.3207887,-0.1466531
62,1.514696,1.7573688,"('incompetent', 'brilliant')",1.514696,1.7573688,0.2426728
63,0.92716426,1.0714006,"('unperceptive', 'insightful')",0.9271643,1.0714006,0.1442363
64,-5.3697557,-5.26001,"('shy', 'confident')",-5.3697557,-5.2600098,0.1097459
65,1.628874,1.5114737,"('insecure', 'secure')",1.6288739,1.5114737,-0.1174002
66,-0.0071500763,-0.06753991,"('inactive', 'active')",-0.0071501,-0.0675399,-0.0603898
67,-0.8016308,-0.73707324,"('doubtful', 'determined')",-0.8016308,-0.7370732,0.0645576
68,-0.5445839,-0.37237686,"('dependent', 'independent')",-0.5445839,-0.3723769,0.172207
69,-2.1626623,-1.9645424,"('lazy', 'industrious')",-2.1626623,-1.9645424,0.1981199
70,2.2457411,2.1564233,"('lethargic', 'energetic')",2.2457411,2.1564233,-0.0893178
71,0.12061102,0.4477142,"('diffident', 'self-confident')",0.120611,0.4477142,0.3271032
72,1.0022126,1.1489054,"('unambitious', 'ambitious')",1.0022126,1.1489054,0.1466928
73,-3.0685523,-2.935325,"('helpless', 'self-reliant')",-3.0685523,-2.9353249,0.1332274
74,0.27812934,0.18897073,"('undedicated', 'dedicated')",0.2781293,0.1889707,-0.0891586
75,-0.89431274,-0.83258086,"('meek', 'impulsive')",-0.8943127,-0.8325809,0.0617318
76,1.4356303,1.3332559,"('anxious', 'daring')",1.4356303,1.3332559,-0.1023744
77,-1.1160756,-0.99472463,"('unmotivated', 'motivated')",-1.1160756,-0.9947246,0.121351
78,-0.40699497,-0.35079265,"('nonresilient', 'resilient')",-0.406995,-0.3507926,0.0562024
79,-0.16585961,-0.2582901,"('wavering', 'unwavering')",-0.1658596,-0.2582901,-0.0924305
80,0.60053134,0.46142635,"('dominated', 'dominating')",0.6005313,0.4614263,-0.139105
81,0.98679715,0.86331224,"('submissive', 'aggressive')",0.9867972,0.8633122,-0.123485
82,6.0661936,6.388623,"('poor', 'rich')",6.0661936,6.3886232,0.3224296
83,-0.3301228,-0.3548782,"('powerless', 'powerful')",-0.3301228,-0.3548782,-0.0247554
84,0.062112972,-0.03344667,"('inferior', 'superior')",0.062113,-0.0334467,-0.0955597
85,-1.8661703,-1.8598876,"('insignificant', 'prestigious')",-1.8661703,-1.8598876,0.0062827
86,0.7363494,0.7233735,"('uninfluential', 'influential')",0.7363494,0.7233735,-0.0129759
87,-0.17334192,0.10800956,"('unsuccessful', 'successful')",-0.1733419,0.1080096,0.2813515
88,-0.0859247,-0.0007568919,"('low', 'eminent')",-0.0859247,-0.0007569,0.0851678
