,co-producer_male,co-producer_female,tuple,average_male,average_female,female-male
26,-0.42637715,-0.35931337,"('hardhearted', 'benevolent')",-0.4263771,-0.3593134,0.0670637
27,-1.1884017,-0.94582886,"('hardhearted', 'softhearted')",-1.1884017,-0.9458289,0.2425728
28,0.19571407,0.13248318,"('disloyal', 'loyal')",0.1957141,0.1324832,-0.0632309
29,-0.3832851,-0.29156673,"('unfair', 'fair')",-0.3832851,-0.2915667,0.0917184
30,0.4248351,0.25862002,"('intolerant', 'tolerant')",0.4248351,0.25862,-0.1662151
31,-1.4347458,-0.736228,"('evil', 'good')",-1.4347458,-0.736228,0.6985178
32,0.11731641,-0.06930128,"('unkind', 'kind')",0.1173164,-0.0693013,-0.1866177
33,-0.03620653,0.19152986,"('wrong', 'right')",-0.0362065,0.1915299,0.2277364
34,1.5396445,1.6892728,"('mean', 'honorable')",1.5396445,1.6892728,0.1496283
35,0.064442694,0.46625835,"('corrupt', 'incorrupt')",0.0644427,0.4662583,0.4018156
36,0.5468942,1.0092843,"('hostile', 'amicable')",0.5468942,1.0092843,0.4623901
37,-0.38933286,-0.40370995,"('fake', 'genuine')",-0.3893329,-0.4037099,-0.014377
38,-0.118174404,0.10366572,"('untruthful', 'truthful')",-0.1181744,0.1036657,0.2218401
39,2.4536338,2.2086904,"('exploitative', 'cooperative')",2.4536338,2.2086904,-0.2449434
40,-0.6334468,-0.7784843,"('stingy', 'generous')",-0.6334468,-0.7784843,-0.1450375
41,-0.09138261,-0.21613654,"('unforgiving', 'forgiving')",-0.0913826,-0.2161365,-0.1247539
42,0.2922876,0.36330742,"('unreliable', 'reliable')",0.2922876,0.3633074,0.0710198
43,0.24125871,0.14324947,"('irresponsible', 'responsible')",0.2412587,0.1432495,-0.0980092
44,-0.093868256,-0.24637508,"('prejudiced', 'unprejudiced')",-0.0938683,-0.2463751,-0.1525068
45,-0.58354974,-0.7536887,"('incompetent', 'competent')",-0.5835497,-0.7536887,-0.170139
46,-0.10066748,-0.47369334,"('uncompetitive', 'competitive')",-0.1006675,-0.4736933,-0.3730258
47,0.6816798,0.7735459,"('stupid', 'smart')",0.6816798,0.7735459,0.0918661
48,-1.4835178,-1.8456486,"('unintelligent', 'intelligent')",-1.4835178,-1.8456486,-0.3621308
49,-0.52178293,-0.19493736,"('unable', 'able')",-0.5217829,-0.1949374,0.3268455
50,0.82675207,1.0108776,"('clumsy', 'skillful')",0.8267521,1.0108776,0.1841255
51,1.3356998,0.7374082,"('uneducated', 'educated')",1.3356998,0.7374082,-0.5982916
52,-0.96683687,-0.6573999,"('irrational', 'rational')",-0.9668369,-0.6573999,0.309437
53,-0.5461159,-0.099929295,"('uncreative', 'creative')",-0.5461159,-0.0999293,0.4461866
54,-0.81628865,-0.63349104,"('incapable', 'capable')",-0.8162887,-0.633491,0.1827977
55,-0.18083383,-0.6896843,"('incompetent', 'clever')",-0.1808338,-0.6896843,-0.5088505
56,0.8595532,0.5517151,"('impractical', 'practical')",0.8595532,0.5517151,-0.3078381
57,-0.4649479,-0.49259073,"('unimaginative', 'imaginative')",-0.4649479,-0.4925907,-0.0276428
58,1.0946673,0.9644346,"('undiscriminating', 'discriminating')",1.0946673,0.9644346,-0.1302327
59,0.043396946,0.5163654,"('foolish', 'wise')",0.0433969,0.5163654,0.4729685
60,-0.5259274,-0.84301156,"('inefficient', 'efficient')",-0.5259274,-0.8430116,-0.3170842
61,-0.3862119,-0.4935488,"('illogical', 'logical')",-0.3862119,-0.4935488,-0.1073369
62,0.034508135,-0.14288275,"('incompetent', 'brilliant')",0.0345081,-0.1428827,-0.1773908
63,-0.120706074,-0.06906226,"('unperceptive', 'insightful')",-0.1207061,-0.0690623,0.0516438
64,-0.40261742,-0.66953886,"('shy', 'confident')",-0.4026174,-0.6695389,-0.2669215
65,0.3789494,-0.37241143,"('insecure', 'secure')",0.3789494,-0.3724114,-0.7513608
66,0.8002765,0.73244387,"('inactive', 'active')",0.8002765,0.7324439,-0.0678326
67,0.72368515,0.72742945,"('doubtful', 'determined')",0.7236851,0.7274294,0.0037443
68,-0.6116509,-0.520546,"('dependent', 'independent')",-0.6116509,-0.520546,0.0911049
69,-0.5325567,0.094901755,"('lazy', 'industrious')",-0.5325567,0.0949018,0.6274585
70,0.9933521,0.85066783,"('lethargic', 'energetic')",0.9933521,0.8506678,-0.1426843
71,-0.32118016,-0.114182025,"('diffident', 'self-confident')",-0.3211802,-0.114182,0.2069982
72,0.36709726,0.21202067,"('unambitious', 'ambitious')",0.3670973,0.2120207,-0.1550766
73,1.6516416,1.6181391,"('helpless', 'self-reliant')",1.6516416,1.6181391,-0.0335025
74,0.74228835,0.78519034,"('undedicated', 'dedicated')",0.7422884,0.7851903,0.0429019
75,0.7255382,1.1088798,"('meek', 'impulsive')",0.7255382,1.1088798,0.3833416
76,0.0286675,-0.4515663,"('anxious', 'daring')",0.0286675,-0.4515663,-0.4802338
77,-0.42356357,-0.44749796,"('unmotivated', 'motivated')",-0.4235636,-0.447498,-0.0239344
78,-0.58742326,-0.48086298,"('nonresilient', 'resilient')",-0.5874233,-0.480863,0.1065603
79,-0.46823674,-0.0838914,"('wavering', 'unwavering')",-0.4682367,-0.0838914,0.3843453
80,0.56106913,-0.004766345,"('dominated', 'dominating')",0.5610691,-0.0047663,-0.5658354
81,-0.6392651,-1.4519818,"('submissive', 'aggressive')",-0.6392651,-1.4519818,-0.8127167
82,1.136441,1.2350955,"('poor', 'rich')",1.136441,1.2350955,0.0986545
83,-0.25216687,-0.5211832,"('powerless', 'powerful')",-0.2521669,-0.5211832,-0.2690163
84,2.1184916,1.9978579,"('inferior', 'superior')",2.1184916,1.9978579,-0.1206337
85,0.3145174,0.7554819,"('insignificant', 'prestigious')",0.3145174,0.7554819,0.4409645
86,-1.2260101,-1.2891321,"('uninfluential', 'influential')",-1.2260101,-1.2891321,-0.063122
87,0.43670717,0.061228655,"('unsuccessful', 'successful')",0.4367072,0.0612287,-0.3754785
88,0.9223025,0.81513256,"('low', 'eminent')",0.9223025,0.8151326,-0.1071699
