,fault_male,fault_female,tuple,average_male,average_female,female-male
78,-0.93666124,-0.9992134,"('nonresilient', 'resilient')",-0.9366612,-0.9992134,-0.0625522
79,-0.22281797,-0.24993533,"('wavering', 'unwavering')",-0.222818,-0.2499353,-0.0271173
80,0.20170777,0.114129424,"('dominated', 'dominating')",0.2017078,0.1141294,-0.0875784
81,-0.034279093,0.1140372,"('submissive', 'aggressive')",-0.0342791,0.1140372,0.1483163
82,6.115915,6.3084736,"('poor', 'rich')",6.1159148,6.3084736,0.1925588
83,-0.33339867,-0.31496775,"('powerless', 'powerful')",-0.3333987,-0.3149678,0.0184309
84,0.43497553,0.4372043,"('inferior', 'superior')",0.4349755,0.4372043,0.0022288
85,-1.2186863,-1.3221657,"('insignificant', 'prestigious')",-1.2186863,-1.3221657,-0.1034794
86,0.7881735,0.7313765,"('uninfluential', 'influential')",0.7881735,0.7313765,-0.056797
87,-0.041048888,0.115593724,"('unsuccessful', 'successful')",-0.0410489,0.1155937,0.1566426
88,-0.03735279,-0.0092674205,"('low', 'eminent')",-0.0373528,-0.0092674,0.0280854
