,favor_male,favor_female,tuple,average_male,average_female,female-male
33,-0.67030114,-0.61491036,"('wrong', 'right')",-0.6703011,-0.6149104,0.0553907
34,4.5283923,4.6586747,"('mean', 'honorable')",4.5283923,4.6586747,0.1302824
35,-1.4396504,-1.4332505,"('corrupt', 'incorrupt')",-1.4396504,-1.4332505,0.0063999
36,-1.7812625,-1.6405709,"('hostile', 'amicable')",-1.7812625,-1.6405709,0.1406916
37,1.1214153,1.0373466,"('fake', 'genuine')",1.1214153,1.0373466,-0.0840687
38,0.21199952,0.12900253,"('untruthful', 'truthful')",0.2119995,0.1290025,-0.082997
39,0.19942969,0.16828676,"('exploitative', 'cooperative')",0.1994297,0.1682868,-0.0311429
40,-0.80778235,-0.86083746,"('stingy', 'generous')",-0.8077824,-0.8608375,-0.0530551
41,0.08191215,0.025131341,"('unforgiving', 'forgiving')",0.0819122,0.0251313,-0.0567809
42,-1.0129038,-1.0557098,"('unreliable', 'reliable')",-1.0129038,-1.0557098,-0.042806
43,1.782693,1.5954021,"('irresponsible', 'responsible')",1.782693,1.5954021,-0.1872909
44,-1.4215089,-1.4989475,"('prejudiced', 'unprejudiced')",-1.4215089,-1.4989475,-0.0774386
45,1.0279727,0.9578871,"('incompetent', 'competent')",1.0279727,0.9578871,-0.0700856
46,0.108635984,0.052032344,"('uncompetitive', 'competitive')",0.108636,0.0520323,-0.0566037
47,5.4647536,5.5641966,"('stupid', 'smart')",5.4647536,5.5641966,0.099443
48,1.3663957,1.2757597,"('unintelligent', 'intelligent')",1.3663957,1.2757597,-0.090636
49,0.39174,0.51159286,"('unable', 'able')",0.39174,0.5115929,0.1198529
50,0.2581928,0.3921876,"('clumsy', 'skillful')",0.2581928,0.3921876,0.1339948
51,1.3523006,1.3310713,"('uneducated', 'educated')",1.3523006,1.3310713,-0.0212293
52,-0.79666716,-0.6878298,"('irrational', 'rational')",-0.7966672,-0.6878298,0.1088374
53,0.40043133,0.3944394,"('uncreative', 'creative')",0.4004313,0.3944394,-0.0059919
54,1.181636,1.2993398,"('incapable', 'capable')",1.181636,1.2993398,0.1177038
55,1.9423237,1.771426,"('incompetent', 'clever')",1.9423237,1.771426,-0.1708977
56,1.3701903,1.2284889,"('impractical', 'practical')",1.3701903,1.2284889,-0.1417014
57,-1.9837312,-1.9799553,"('unimaginative', 'imaginative')",-1.9837312,-1.9799553,0.0037759
58,-0.31431612,-0.3252462,"('undiscriminating', 'discriminating')",-0.3143161,-0.3252462,-0.0109301
59,-0.22718327,-0.045428544,"('foolish', 'wise')",-0.2271833,-0.0454285,0.1817548
60,1.6193603,1.4206932,"('inefficient', 'efficient')",1.6193603,1.4206932,-0.1986671
61,0.49188697,0.33598977,"('illogical', 'logical')",0.491887,0.3359898,-0.1558972
62,2.4306934,2.3514829,"('incompetent', 'brilliant')",2.4306934,2.3514829,-0.0792105
63,1.4642209,1.4329432,"('unperceptive', 'insightful')",1.4642209,1.4329432,-0.0312777
64,-4.870342,-4.934893,"('shy', 'confident')",-4.8703418,-4.9348931,-0.0645513
65,1.6385101,1.468511,"('insecure', 'secure')",1.6385101,1.468511,-0.1699991
66,-0.09196148,-0.021910753,"('inactive', 'active')",-0.0919615,-0.0219108,0.0700507
67,-0.54778713,-0.53914905,"('doubtful', 'determined')",-0.5477871,-0.539149,0.0086381
68,-0.14263813,-0.1803641,"('dependent', 'independent')",-0.1426381,-0.1803641,-0.037726
69,-1.9817349,-1.8733327,"('lazy', 'industrious')",-1.9817349,-1.8733327,0.1084022
70,2.181943,2.098893,"('lethargic', 'energetic')",2.1819429,2.0988929,-0.08305
71,0.3589098,0.49458966,"('diffident', 'self-confident')",0.3589098,0.4945897,0.1356799
72,1.0940067,1.0840069,"('unambitious', 'ambitious')",1.0940067,1.0840069,-0.0099998
73,-2.9961417,-2.9446554,"('helpless', 'self-reliant')",-2.9961417,-2.9446554,0.0514863
74,0.6018625,0.4487067,"('undedicated', 'dedicated')",0.6018625,0.4487067,-0.1531558
75,-1.2612561,-1.0943127,"('meek', 'impulsive')",-1.2612561,-1.0943127,0.1669434
76,1.6282598,1.4798341,"('anxious', 'daring')",1.6282598,1.4798341,-0.1484257
77,-0.5815068,-0.5924536,"('unmotivated', 'motivated')",-0.5815068,-0.5924536,-0.0109468
78,-0.22712421,-0.23663275,"('nonresilient', 'resilient')",-0.2271242,-0.2366327,-0.0095085
79,-0.4515894,-0.30246657,"('wavering', 'unwavering')",-0.4515894,-0.3024666,0.1491228
80,0.8233172,0.7006624,"('dominated', 'dominating')",0.8233172,0.7006624,-0.1226548
81,1.1416442,1.0965438,"('submissive', 'aggressive')",1.1416442,1.0965438,-0.0451004
82,6.24087,6.4585934,"('poor', 'rich')",6.24087,6.4585934,0.2177234
83,-0.07840089,-0.1704116,"('powerless', 'powerful')",-0.0784009,-0.1704116,-0.0920107
84,-0.101365246,-0.03188584,"('inferior', 'superior')",-0.1013652,-0.0318858,0.0694794
85,-1.946897,-1.8859644,"('insignificant', 'prestigious')",-1.946897,-1.8859644,0.0609326
86,1.0361168,0.992435,"('uninfluential', 'influential')",1.0361168,0.992435,-0.0436818
87,0.1583692,0.31783846,"('unsuccessful', 'successful')",0.1583692,0.3178385,0.1594693
88,0.31467077,0.38234285,"('low', 'eminent')",0.3146708,0.3823428,0.067672
