,graft_male,graft_female,tuple,average_male,average_female,female-male
47,1.7644993,1.6893934,"('stupid', 'smart')",1.7644993,1.6893934,-0.0751059
48,0.94186246,1.001306,"('unintelligent', 'intelligent')",0.9418625,1.0013061,0.0594436
49,0.36314297,0.48600426,"('unable', 'able')",0.363143,0.4860043,0.1228613
50,0.16552284,0.11009508,"('clumsy', 'skillful')",0.1655228,0.1100951,-0.0554277
51,0.1541813,-0.023959704,"('uneducated', 'educated')",0.1541813,-0.0239597,-0.178141
52,-0.855435,-0.963105,"('irrational', 'rational')",-0.855435,-0.963105,-0.10767
53,-1.6319803,-1.7534418,"('uncreative', 'creative')",-1.6319803,-1.7534418,-0.1214615
54,-0.6900339,-0.781814,"('incapable', 'capable')",-0.6900339,-0.781814,-0.0917801
55,1.0232548,0.95523983,"('incompetent', 'clever')",1.0232548,0.9552398,-0.068015
56,1.0701581,0.87269694,"('impractical', 'practical')",1.0701581,0.8726969,-0.1974612
57,-1.2556376,-1.3145689,"('unimaginative', 'imaginative')",-1.2556376,-1.3145689,-0.0589313
58,-0.64839655,-0.6815659,"('undiscriminating', 'discriminating')",-0.6483966,-0.6815659,-0.0331693
59,-0.40858683,-0.37413266,"('foolish', 'wise')",-0.4085868,-0.3741327,0.0344541
60,1.6882809,1.5860975,"('inefficient', 'efficient')",1.6882809,1.5860975,-0.1021834
61,0.122986704,-0.103462994,"('illogical', 'logical')",0.1229867,-0.103463,-0.2264497
62,0.7246447,0.73213017,"('incompetent', 'brilliant')",0.7246447,0.7321302,0.0074855
63,-0.011932887,-0.04447114,"('unperceptive', 'insightful')",-0.0119329,-0.0444711,-0.0325382
64,-1.7958275,-1.7744064,"('shy', 'confident')",-1.7958275,-1.7744064,0.0214211
65,0.9872692,0.8765921,"('insecure', 'secure')",0.9872692,0.8765921,-0.1106771
66,-2.2917604,-2.3140738,"('inactive', 'active')",-2.2917604,-2.3140738,-0.0223134
67,0.3213406,0.2610984,"('doubtful', 'determined')",0.3213406,0.2610984,-0.0602422
68,-0.7191774,-0.7120729,"('dependent', 'independent')",-0.7191774,-0.7120729,0.0071045
69,-0.94320554,-0.81302506,"('lazy', 'industrious')",-0.9432055,-0.8130251,0.1301804
70,0.31796515,0.17463621,"('lethargic', 'energetic')",0.3179651,0.1746362,-0.1433289
71,0.374362,0.44594872,"('diffident', 'self-confident')",0.374362,0.4459487,0.0715867
72,-0.56469184,-0.5096457,"('unambitious', 'ambitious')",-0.5646918,-0.5096457,0.0550461
73,-1.2019225,-1.2143478,"('helpless', 'self-reliant')",-1.2019225,-1.2143478,-0.0124253
74,-0.48366362,-0.5737258,"('undedicated', 'dedicated')",-0.4836636,-0.5737258,-0.0900622
75,-1.1313906,-0.96854216,"('meek', 'impulsive')",-1.1313906,-0.9685422,0.1628484
76,1.102389,1.0533804,"('anxious', 'daring')",1.102389,1.0533804,-0.0490086
77,0.051564224,0.08137013,"('unmotivated', 'motivated')",0.0515642,0.0813701,0.0298059
78,0.3871302,0.4248215,"('nonresilient', 'resilient')",0.3871302,0.4248215,0.0376913
79,-1.4840853,-1.4188671,"('wavering', 'unwavering')",-1.4840853,-1.4188671,0.0652182
80,0.2871352,0.23134841,"('dominated', 'dominating')",0.2871352,0.2313484,-0.0557868
81,0.8966948,0.85009146,"('submissive', 'aggressive')",0.8966948,0.8500915,-0.0466033
82,1.5428975,1.4239786,"('poor', 'rich')",1.5428975,1.4239786,-0.1189189
83,0.029972957,-0.07791637,"('powerless', 'powerful')",0.029973,-0.0779164,-0.1078894
84,0.3250472,0.31338593,"('inferior', 'superior')",0.3250472,0.3133859,-0.0116613
85,-0.8143727,-0.78551096,"('insignificant', 'prestigious')",-0.8143727,-0.785511,0.0288617
86,-0.93076044,-1.1694062,"('uninfluential', 'influential')",-0.9307604,-1.1694062,-0.2386458
87,0.08011877,-0.06131883,"('unsuccessful', 'successful')",0.0801188,-0.0613188,-0.1414376
88,-0.21807642,-0.35005227,"('low', 'eminent')",-0.2180764,-0.3500523,-0.1319759
