,absence_male,absence_female,tuple,average_male,average_female,female-male
22,-0.44377932,-0.5781606,"('untrustworthy', 'trustworthy')",-0.4437793,-0.5781606,-0.1343813
23,6.237556,6.26986,"('insincere', 'sincere')",6.237556,6.2698598,0.0323038
24,1.6481162,1.5403215,"('dishonest', 'honest')",1.6481162,1.5403215,-0.1077947
25,0.74823916,0.6610073,"('egoistic', 'altruistic')",0.7482392,0.6610073,-0.0872319
26,0.7412526,0.70931214,"('hardhearted', 'benevolent')",0.7412526,0.7093121,-0.0319405
27,1.5149708,1.3891284,"('hardhearted', 'softhearted')",1.5149708,1.3891284,-0.1258424
28,1.1730576,1.1545178,"('disloyal', 'loyal')",1.1730576,1.1545178,-0.0185398
29,-0.9158205,-1.067336,"('unfair', 'fair')",-0.9158205,-1.067336,-0.1515155
30,0.9802807,0.916312,"('intolerant', 'tolerant')",0.9802807,0.916312,-0.0639687
31,-1.6621251,-1.6913762,"('evil', 'good')",-1.6621251,-1.6913762,-0.0292511
32,1.1092123,1.0543593,"('unkind', 'kind')",1.1092123,1.0543593,-0.054853
33,-0.6847464,-0.66679865,"('wrong', 'right')",-0.6847464,-0.6667987,0.0179477
34,4.32876,4.486247,"('mean', 'honorable')",4.3287601,4.4862471,0.157487
35,-0.90201986,-1.0673399,"('corrupt', 'incorrupt')",-0.9020199,-1.0673399,-0.16532
36,-1.0380965,-1.0740396,"('hostile', 'amicable')",-1.0380965,-1.0740396,-0.0359431
37,0.9103951,0.87570226,"('fake', 'genuine')",0.9103951,0.8757023,-0.0346928
38,-0.16414127,-0.12352489,"('untruthful', 'truthful')",-0.1641413,-0.1235249,0.0406164
39,0.46411166,0.40100163,"('exploitative', 'cooperative')",0.4641117,0.4010016,-0.0631101
40,-1.0566211,-1.2703173,"('stingy', 'generous')",-1.0566211,-1.2703173,-0.2136962
41,-0.061960556,-0.110133946,"('unforgiving', 'forgiving')",-0.0619606,-0.1101339,-0.0481733
42,-2.0595698,-2.2671757,"('unreliable', 'reliable')",-2.0595698,-2.2671757,-0.2076059
43,1.1021566,1.1115855,"('irresponsible', 'responsible')",1.1021566,1.1115855,0.0094289
44,-0.91680086,-0.8757674,"('prejudiced', 'unprejudiced')",-0.9168009,-0.8757674,0.0410335
45,-0.05572492,-0.06722759,"('incompetent', 'competent')",-0.0557249,-0.0672276,-0.0115027
46,-0.18246381,-0.29740763,"('uncompetitive', 'competitive')",-0.1824638,-0.2974076,-0.1149438
47,4.920071,5.13394,"('stupid', 'smart')",4.9200711,5.1339402,0.2138691
48,0.5061239,0.4464955,"('unintelligent', 'intelligent')",0.5061239,0.4464955,-0.0596284
49,-0.07509431,-0.07434427,"('unable', 'able')",-0.0750943,-0.0743443,0.00075
50,-0.4912146,-0.6040222,"('clumsy', 'skillful')",-0.4912146,-0.6040222,-0.1128076
51,0.9069147,0.79109544,"('uneducated', 'educated')",0.9069147,0.7910954,-0.1158193
52,-0.95038915,-1.0228076,"('irrational', 'rational')",-0.9503891,-1.0228076,-0.0724185
53,-0.28444648,-0.36637256,"('uncreative', 'creative')",-0.2844465,-0.3663726,-0.0819261
54,0.8397934,0.83784,"('incapable', 'capable')",0.8397934,0.83784,-0.0019534
55,0.8696925,0.8553553,"('incompetent', 'clever')",0.8696925,0.8553553,-0.0143372
56,0.67906827,0.62800604,"('impractical', 'practical')",0.6790683,0.628006,-0.0510623
57,-2.4492052,-2.486451,"('unimaginative', 'imaginative')",-2.4492052,-2.4864509,-0.0372457
58,0.032640565,-0.0027653351,"('undiscriminating', 'discriminating')",0.0326406,-0.0027653,-0.0354059
59,-0.30944544,-0.3371113,"('foolish', 'wise')",-0.3094454,-0.3371113,-0.0276659
60,0.56715924,0.599167,"('inefficient', 'efficient')",0.5671592,0.599167,0.0320078
61,0.13539578,-0.022845201,"('illogical', 'logical')",0.1353958,-0.0228452,-0.158241
62,0.35790178,0.40037897,"('incompetent', 'brilliant')",0.3579018,0.400379,0.0424772
63,0.089292556,0.047126576,"('unperceptive', 'insightful')",0.0892926,0.0471266,-0.042166
64,-6.1043777,-6.2394657,"('shy', 'confident')",-6.1043777,-6.2394657,-0.135088
65,0.26546702,0.23762748,"('insecure', 'secure')",0.265467,0.2376275,-0.0278395
66,-0.20884642,-0.26622266,"('inactive', 'active')",-0.2088464,-0.2662227,-0.0573763
67,-0.3865205,-0.34379688,"('doubtful', 'determined')",-0.3865205,-0.3437969,0.0427236
68,-0.43050143,-0.4933744,"('dependent', 'independent')",-0.4305014,-0.4933744,-0.062873
69,-2.3719847,-2.360925,"('lazy', 'industrious')",-2.3719847,-2.360925,0.0110597
70,1.5064716,1.393996,"('lethargic', 'energetic')",1.5064716,1.393996,-0.1124756
71,0.6506687,0.6897528,"('diffident', 'self-confident')",0.6506687,0.6897528,0.0390841
72,0.74571526,0.8443153,"('unambitious', 'ambitious')",0.7457153,0.8443153,0.0986
73,-3.0795708,-3.1305099,"('helpless', 'self-reliant')",-3.0795708,-3.1305099,-0.0509391
74,0.4382325,0.3004561,"('undedicated', 'dedicated')",0.4382325,0.3004561,-0.1377764
75,-0.9766141,-0.9058638,"('meek', 'impulsive')",-0.9766141,-0.9058638,0.0707503
76,1.0319623,0.93167126,"('anxious', 'daring')",1.0319623,0.9316713,-0.100291
77,-1.5847352,-1.4243325,"('unmotivated', 'motivated')",-1.5847352,-1.4243325,0.1604027
78,-0.56289285,-0.5746784,"('nonresilient', 'resilient')",-0.5628929,-0.5746784,-0.0117855
79,-0.28028947,-0.2998018,"('wavering', 'unwavering')",-0.2802895,-0.2998018,-0.0195123
80,0.059248336,0.0021323636,"('dominated', 'dominating')",0.0592483,0.0021324,-0.0571159
81,0.68867296,0.71726775,"('submissive', 'aggressive')",0.688673,0.7172678,0.0285948
82,6.3129425,6.461166,"('poor', 'rich')",6.3129425,6.4611659,0.1482234
83,-0.10785565,-0.10717215,"('powerless', 'powerful')",-0.1078556,-0.1071721,0.0006835
84,0.4980517,0.5142409,"('inferior', 'superior')",0.4980517,0.5142409,0.0161892
85,-0.5838845,-0.67111474,"('insignificant', 'prestigious')",-0.5838845,-0.6711147,-0.0872302
86,0.51007295,0.4806931,"('uninfluential', 'influential')",0.5100729,0.4806931,-0.0293798
87,-0.6140234,-0.50621384,"('unsuccessful', 'successful')",-0.6140234,-0.5062138,0.1078096
88,0.60938686,0.5905537,"('low', 'eminent')",0.6093869,0.5905537,-0.0188332
