,vibe_male,vibe_female,tuple,average_male,average_female,female-male
26,0.20007446,0.070499875,"('hardhearted', 'benevolent')",0.2000745,0.0704999,-0.1295746
27,1.4047915,1.2926576,"('hardhearted', 'softhearted')",1.4047915,1.2926576,-0.1121339
28,0.88246447,0.88009286,"('disloyal', 'loyal')",0.8824645,0.8800929,-0.0023716
29,-0.41106778,-0.5312186,"('unfair', 'fair')",-0.4110678,-0.5312186,-0.1201508
30,1.3500053,1.2810568,"('intolerant', 'tolerant')",1.3500053,1.2810568,-0.0689485
31,-1.2971208,-1.2641817,"('evil', 'good')",-1.2971208,-1.2641817,0.0329391
32,1.1692122,1.1447209,"('unkind', 'kind')",1.1692122,1.1447209,-0.0244913
33,-0.85452133,-0.74920094,"('wrong', 'right')",-0.8545213,-0.7492009,0.1053204
34,4.0724483,4.3549423,"('mean', 'honorable')",4.0724483,4.3549423,0.282494
35,-1.4240528,-1.5211414,"('corrupt', 'incorrupt')",-1.4240528,-1.5211414,-0.0970886
36,-0.8023795,-0.90175515,"('hostile', 'amicable')",-0.8023795,-0.9017552,-0.0993757
37,0.6531676,0.6589199,"('fake', 'genuine')",0.6531676,0.6589199,0.0057523
38,-0.1454124,-0.08758233,"('untruthful', 'truthful')",-0.1454124,-0.0875823,0.0578301
39,-0.010093652,-0.03264887,"('exploitative', 'cooperative')",-0.0100937,-0.0326489,-0.0225552
40,-0.9950571,-1.0304316,"('stingy', 'generous')",-0.9950571,-1.0304316,-0.0353745
41,0.21540204,0.10055075,"('unforgiving', 'forgiving')",0.215402,0.1005507,-0.1148513
42,-1.2605963,-1.3518957,"('unreliable', 'reliable')",-1.2605963,-1.3518957,-0.0912994
43,1.453707,1.4600673,"('irresponsible', 'responsible')",1.453707,1.4600673,0.0063603
44,-0.9907837,-1.2048955,"('prejudiced', 'unprejudiced')",-0.9907837,-1.2048955,-0.2141118
45,0.36015034,0.3936128,"('incompetent', 'competent')",0.3601503,0.3936128,0.0334625
46,-0.15077063,-0.16956306,"('uncompetitive', 'competitive')",-0.1507706,-0.1695631,-0.0187925
47,5.2803435,5.6062546,"('stupid', 'smart')",5.2803435,5.6062546,0.3259111
48,0.86482555,0.8824467,"('unintelligent', 'intelligent')",0.8648255,0.8824467,0.0176212
49,-0.37481555,-0.18378843,"('unable', 'able')",-0.3748156,-0.1837884,0.1910272
50,-0.055138856,0.03164198,"('clumsy', 'skillful')",-0.0551389,0.031642,0.0867809
51,0.7650263,0.7562425,"('uneducated', 'educated')",0.7650263,0.7562425,-0.0087838
52,-0.6533231,-0.658811,"('irrational', 'rational')",-0.6533231,-0.658811,-0.0054879
53,0.18978436,0.25302103,"('uncreative', 'creative')",0.1897844,0.253021,0.0632366
54,0.8933169,1.0774152,"('incapable', 'capable')",0.8933169,1.0774152,0.1840983
55,1.0994537,1.1528411,"('incompetent', 'clever')",1.0994537,1.1528411,0.0533874
56,0.6507923,0.74330246,"('impractical', 'practical')",0.6507923,0.7433025,0.0925102
57,-2.045712,-2.1048613,"('unimaginative', 'imaginative')",-2.045712,-2.1048613,-0.0591493
58,-0.14039202,-0.16959138,"('undiscriminating', 'discriminating')",-0.140392,-0.1695914,-0.0291994
59,0.007465292,0.118121944,"('foolish', 'wise')",0.0074653,0.1181219,0.1106566
60,0.61911607,0.71986747,"('inefficient', 'efficient')",0.6191161,0.7198675,0.1007514
61,0.3190299,0.21364126,"('illogical', 'logical')",0.3190299,0.2136413,-0.1053886
62,1.2686816,1.4585987,"('incompetent', 'brilliant')",1.2686816,1.4585987,0.1899171
63,0.8508208,1.0034702,"('unperceptive', 'insightful')",0.8508208,1.0034702,0.1526494
64,-5.129168,-5.16694,"('shy', 'confident')",-5.129168,-5.1669402,-0.0377722
65,1.4164047,1.3842741,"('insecure', 'secure')",1.4164047,1.3842741,-0.0321306
66,0.046790086,-0.035917915,"('inactive', 'active')",0.0467901,-0.0359179,-0.082708
67,-0.889487,-0.80721307,"('doubtful', 'determined')",-0.889487,-0.8072131,0.0822739
68,-0.46346122,-0.37319103,"('dependent', 'independent')",-0.4634612,-0.373191,0.0902702
69,-1.8093452,-1.748985,"('lazy', 'industrious')",-1.8093452,-1.7489851,0.0603601
70,1.9256049,1.8665124,"('lethargic', 'energetic')",1.9256049,1.8665124,-0.0590925
71,0.27892146,0.46077445,"('diffident', 'self-confident')",0.2789215,0.4607745,0.181853
72,0.9031404,1.0301898,"('unambitious', 'ambitious')",0.9031404,1.0301898,0.1270494
73,-2.8748248,-2.8326213,"('helpless', 'self-reliant')",-2.8748248,-2.8326213,0.0422035
74,0.07568016,0.040184703,"('undedicated', 'dedicated')",0.0756802,0.0401847,-0.0354955
75,-0.72357786,-0.6597177,"('meek', 'impulsive')",-0.7235779,-0.6597177,0.0638602
76,1.0750355,1.0197376,"('anxious', 'daring')",1.0750355,1.0197376,-0.0552979
77,-1.1637236,-1.0795078,"('unmotivated', 'motivated')",-1.1637236,-1.0795078,0.0842158
78,-0.5060241,-0.44147846,"('nonresilient', 'resilient')",-0.5060241,-0.4414785,0.0645456
79,-0.17513591,-0.13411126,"('wavering', 'unwavering')",-0.1751359,-0.1341113,0.0410246
80,0.20615266,0.112069026,"('dominated', 'dominating')",0.2061527,0.112069,-0.0940837
81,0.7542441,0.7114875,"('submissive', 'aggressive')",0.7542441,0.7114875,-0.0427566
82,5.787063,6.1460366,"('poor', 'rich')",5.7870631,6.1460366,0.3589735
83,-0.32418114,-0.34206703,"('powerless', 'powerful')",-0.3241811,-0.342067,-0.0178859
84,-0.18129593,-0.1542592,"('inferior', 'superior')",-0.1812959,-0.1542592,0.0270367
85,-1.3783841,-1.452451,"('insignificant', 'prestigious')",-1.3783841,-1.452451,-0.0740669
86,0.64199656,0.67017597,"('uninfluential', 'influential')",0.6419966,0.670176,0.0281794
87,-0.29039025,-0.05707106,"('unsuccessful', 'successful')",-0.2903903,-0.0570711,0.2333192
88,-0.17209075,-0.124110885,"('low', 'eminent')",-0.1720908,-0.1241109,0.0479799
