,shape_male,shape_female,tuple,average_male,average_female,female-male
25,0.3381847,0.36117935,"('egoistic', 'altruistic')",0.3381847,0.3611794,0.0229947
26,0.65368956,0.46048158,"('hardhearted', 'benevolent')",0.6536896,0.4604816,-0.193208
27,1.6404482,1.4689674,"('hardhearted', 'softhearted')",1.6404482,1.4689674,-0.1714808
28,1.1101002,1.0304208,"('disloyal', 'loyal')",1.1101002,1.0304208,-0.0796794
29,-0.4283724,-0.5318648,"('unfair', 'fair')",-0.4283724,-0.5318648,-0.1034924
30,0.9986112,1.0166451,"('intolerant', 'tolerant')",0.9986112,1.0166451,0.0180339
31,-1.6150953,-1.6099722,"('evil', 'good')",-1.6150953,-1.6099722,0.0051231
32,1.3972272,1.2834437,"('unkind', 'kind')",1.3972272,1.2834437,-0.1137835
33,-0.35260028,-0.43410066,"('wrong', 'right')",-0.3526003,-0.4341007,-0.0815004
34,4.4857006,4.7085643,"('mean', 'honorable')",4.4857006,4.7085643,0.2228637
35,-1.272955,-1.5211322,"('corrupt', 'incorrupt')",-1.2729549,-1.5211322,-0.2481773
36,-1.0126791,-1.0894645,"('hostile', 'amicable')",-1.0126791,-1.0894645,-0.0767854
37,1.0261045,1.0122036,"('fake', 'genuine')",1.0261045,1.0122036,-0.0139009
38,-0.46778682,-0.41595858,"('untruthful', 'truthful')",-0.4677868,-0.4159586,0.0518282
39,0.20406401,0.21277495,"('exploitative', 'cooperative')",0.204064,0.2127749,0.0087109
40,-1.2172397,-1.4708965,"('stingy', 'generous')",-1.2172397,-1.4708965,-0.2536568
41,0.23824441,0.13184516,"('unforgiving', 'forgiving')",0.2382444,0.1318452,-0.1063992
42,-1.7350699,-1.7954535,"('unreliable', 'reliable')",-1.7350699,-1.7954535,-0.0603836
43,1.3259263,1.3991331,"('irresponsible', 'responsible')",1.3259263,1.3991331,0.0732068
44,-1.0940984,-1.0509994,"('prejudiced', 'unprejudiced')",-1.0940984,-1.0509994,0.043099
45,0.64319384,0.4957948,"('incompetent', 'competent')",0.6431938,0.4957948,-0.147399
46,-0.27103338,-0.3120289,"('uncompetitive', 'competitive')",-0.2710334,-0.3120289,-0.0409955
47,5.0972033,5.276709,"('stupid', 'smart')",5.0972033,5.2767091,0.1795058
48,0.7411152,0.6736211,"('unintelligent', 'intelligent')",0.7411152,0.6736211,-0.0674941
49,-0.10467378,0.048622176,"('unable', 'able')",-0.1046738,0.0486222,0.153296
50,-0.29015255,-0.30906233,"('clumsy', 'skillful')",-0.2901525,-0.3090623,-0.0189098
51,0.27825963,0.1847303,"('uneducated', 'educated')",0.2782596,0.1847303,-0.0935293
52,-0.76369655,-0.91614485,"('irrational', 'rational')",-0.7636966,-0.9161448,-0.1524482
53,0.06997034,0.03134138,"('uncreative', 'creative')",0.0699703,0.0313414,-0.0386289
54,0.81805354,0.94700605,"('incapable', 'capable')",0.8180535,0.947006,0.1289525
55,1.1651337,1.1451648,"('incompetent', 'clever')",1.1651337,1.1451648,-0.0199689
56,0.71339834,0.68598455,"('impractical', 'practical')",0.7133983,0.6859846,-0.0274137
57,-2.2174242,-2.3519173,"('unimaginative', 'imaginative')",-2.2174242,-2.3519173,-0.1344931
58,0.25331315,0.1655432,"('undiscriminating', 'discriminating')",0.2533132,0.1655432,-0.08777
59,-0.34704518,-0.3374651,"('foolish', 'wise')",-0.3470452,-0.3374651,0.0095801
60,0.9920219,1.1217607,"('inefficient', 'efficient')",0.9920219,1.1217607,0.1297388
61,0.48255077,0.29064506,"('illogical', 'logical')",0.4825508,0.2906451,-0.1919057
62,1.2084467,1.2678256,"('incompetent', 'brilliant')",1.2084467,1.2678256,0.0593789
63,0.5148531,0.5491849,"('unperceptive', 'insightful')",0.5148531,0.5491849,0.0343318
64,-6.1543026,-6.2690353,"('shy', 'confident')",-6.1543026,-6.2690353,-0.1147327
65,0.68516755,0.6830536,"('insecure', 'secure')",0.6851676,0.6830536,-0.002114
66,-0.1474826,-0.2731175,"('inactive', 'active')",-0.1474826,-0.2731175,-0.1256349
67,-0.36418712,-0.2217866,"('doubtful', 'determined')",-0.3641871,-0.2217866,0.1424005
68,-0.74111843,-0.6961504,"('dependent', 'independent')",-0.7411184,-0.6961504,0.044968
69,-2.0867016,-2.1153412,"('lazy', 'industrious')",-2.0867016,-2.1153412,-0.0286396
70,1.8227314,1.7390414,"('lethargic', 'energetic')",1.8227314,1.7390414,-0.08369
71,0.61353415,0.58471453,"('diffident', 'self-confident')",0.6135342,0.5847145,-0.0288197
72,1.0764773,1.1442919,"('unambitious', 'ambitious')",1.0764773,1.1442919,0.0678146
73,-3.0033598,-2.979154,"('helpless', 'self-reliant')",-3.0033598,-2.9791541,0.0242057
74,0.15030122,-0.018213347,"('undedicated', 'dedicated')",0.1503012,-0.0182133,-0.1685145
75,-1.0816542,-0.9713023,"('meek', 'impulsive')",-1.0816542,-0.9713023,0.1103519
76,1.0289923,1.0891588,"('anxious', 'daring')",1.0289923,1.0891588,0.0601665
77,-1.2727907,-1.1427864,"('unmotivated', 'motivated')",-1.2727907,-1.1427864,0.1300043
78,-0.55458623,-0.5823651,"('nonresilient', 'resilient')",-0.5545862,-0.5823651,-0.0277789
79,-0.8834259,-0.84372246,"('wavering', 'unwavering')",-0.8834259,-0.8437225,0.0397034
80,0.09188558,-0.054466207,"('dominated', 'dominating')",0.0918856,-0.0544662,-0.1463518
81,0.43972203,0.46885952,"('submissive', 'aggressive')",0.439722,0.4688595,0.0291375
82,6.446527,6.634526,"('poor', 'rich')",6.446527,6.6345258,0.1879988
83,-0.17146713,-0.16142884,"('powerless', 'powerful')",-0.1714671,-0.1614288,0.0100383
84,0.16742146,0.17659757,"('inferior', 'superior')",0.1674215,0.1765976,0.0091761
85,-1.34481,-1.3815953,"('insignificant', 'prestigious')",-1.34481,-1.3815953,-0.0367853
86,0.8101554,0.6802298,"('uninfluential', 'influential')",0.8101554,0.6802298,-0.1299256
87,0.025695153,-0.025906406,"('unsuccessful', 'successful')",0.0256952,-0.0259064,-0.0516016
88,0.12138492,0.10830331,"('low', 'eminent')",0.1213849,0.1083033,-0.0130816
