,pony_male,pony_female,tuple,average_male,average_female,female-male
21,-0.7047894,-0.40155023,"('immoral', 'moral')",-0.7047894,-0.4015502,0.3032392
22,-0.45617884,-0.41085416,"('untrustworthy', 'trustworthy')",-0.4561788,-0.4108542,0.0453246
23,5.6479473,5.8192406,"('insincere', 'sincere')",5.6479473,5.8192406,0.1712933
24,0.8754021,0.9400793,"('dishonest', 'honest')",0.8754021,0.9400793,0.0646772
25,1.021948,0.96761143,"('egoistic', 'altruistic')",1.021948,0.9676114,-0.0543366
26,1.4081918,1.2300342,"('hardhearted', 'benevolent')",1.4081918,1.2300342,-0.1781576
27,1.7063502,1.5052406,"('hardhearted', 'softhearted')",1.7063502,1.5052406,-0.2011096
28,1.3251107,1.1904919,"('disloyal', 'loyal')",1.3251107,1.1904919,-0.1346188
29,-0.14034882,-0.37764198,"('unfair', 'fair')",-0.1403488,-0.377642,-0.2372932
30,0.4669246,0.6312624,"('intolerant', 'tolerant')",0.4669246,0.6312624,0.1643378
31,-0.36324066,-0.58150554,"('evil', 'good')",-0.3632407,-0.5815055,-0.2182648
32,0.8696499,0.76686436,"('unkind', 'kind')",0.8696499,0.7668644,-0.1027855
33,-0.08912064,-0.18562563,"('wrong', 'right')",-0.0891206,-0.1856256,-0.096505
34,4.0408807,4.230897,"('mean', 'honorable')",4.0408807,4.2308969,0.1900162
35,-0.33244082,-0.7259352,"('corrupt', 'incorrupt')",-0.3324408,-0.7259352,-0.3934944
36,-0.13912724,-0.42769653,"('hostile', 'amicable')",-0.1391272,-0.4276965,-0.2885693
37,0.86265266,0.87339044,"('fake', 'genuine')",0.8626527,0.8733904,0.0107377
38,-0.6668122,-0.5597591,"('untruthful', 'truthful')",-0.6668122,-0.5597591,0.1070531
39,0.22924691,0.3067959,"('exploitative', 'cooperative')",0.2292469,0.3067959,0.077549
40,-1.2608418,-1.2767254,"('stingy', 'generous')",-1.2608418,-1.2767254,-0.0158836
41,0.62431943,0.5540343,"('unforgiving', 'forgiving')",0.6243194,0.5540343,-0.0702851
42,-2.1926427,-2.1889997,"('unreliable', 'reliable')",-2.1926427,-2.1889997,0.003643
43,0.4425341,0.6363202,"('irresponsible', 'responsible')",0.4425341,0.6363202,0.1937861
44,-1.0837951,-1.076512,"('prejudiced', 'unprejudiced')",-1.0837951,-1.076512,0.0072831
45,0.1717558,0.025387589,"('incompetent', 'competent')",0.1717558,0.0253876,-0.1463682
46,-1.0986922,-1.0327142,"('uncompetitive', 'competitive')",-1.0986922,-1.0327142,0.065978
47,4.2374287,4.3937693,"('stupid', 'smart')",4.2374287,4.3937693,0.1563406
48,-0.023293281,0.11587364,"('unintelligent', 'intelligent')",-0.0232933,0.1158736,0.1391669
49,-0.34287357,-0.23277885,"('unable', 'able')",-0.3428736,-0.2327788,0.1100948
50,-0.43880123,-0.46272716,"('clumsy', 'skillful')",-0.4388012,-0.4627272,-0.023926
51,-0.08588442,0.020905446,"('uneducated', 'educated')",-0.0858844,0.0209054,0.1067898
52,0.37424824,0.104345374,"('irrational', 'rational')",0.3742482,0.1043454,-0.2699028
53,0.21939522,0.054060295,"('uncreative', 'creative')",0.2193952,0.0540603,-0.1653349
54,0.747057,0.78352964,"('incapable', 'capable')",0.747057,0.7835296,0.0364726
55,0.3060242,0.49281764,"('incompetent', 'clever')",0.3060242,0.4928176,0.1867934
56,-0.0061218143,0.034516286,"('impractical', 'practical')",-0.0061218,0.0345163,0.0406381
57,-1.804438,-1.9398215,"('unimaginative', 'imaginative')",-1.804438,-1.9398215,-0.1353835
58,0.39169693,0.39421254,"('undiscriminating', 'discriminating')",0.3916969,0.3942125,0.0025156
59,0.03693682,0.03009513,"('foolish', 'wise')",0.0369368,0.0300951,-0.0068417
60,-0.6218915,-0.24548385,"('inefficient', 'efficient')",-0.6218915,-0.2454838,0.3764077
61,0.07515662,-0.032460026,"('illogical', 'logical')",0.0751566,-0.03246,-0.1076166
62,-0.08059827,0.20325662,"('incompetent', 'brilliant')",-0.0805983,0.2032566,0.2838549
63,-0.39355618,-0.25303417,"('unperceptive', 'insightful')",-0.3935562,-0.2530342,0.140522
64,-6.421923,-6.22617,"('shy', 'confident')",-6.4219232,-6.2261701,0.1957531
65,-0.11076634,0.12329784,"('insecure', 'secure')",-0.1107663,0.1232978,0.2340641
66,0.3545035,0.15244165,"('inactive', 'active')",0.3545035,0.1524417,-0.2020618
67,-0.7557674,-0.6635302,"('doubtful', 'determined')",-0.7557674,-0.6635302,0.0922372
68,-1.2972963,-1.1593629,"('dependent', 'independent')",-1.2972963,-1.1593629,0.1379334
69,-1.3646156,-1.531943,"('lazy', 'industrious')",-1.3646156,-1.531943,-0.1673274
70,0.9746773,1.0542877,"('lethargic', 'energetic')",0.9746773,1.0542877,0.0796104
71,0.49768096,0.3742042,"('diffident', 'self-confident')",0.497681,0.3742042,-0.1234768
72,0.56200343,0.8507373,"('unambitious', 'ambitious')",0.5620034,0.8507373,0.2887339
73,-2.7138257,-2.6351523,"('helpless', 'self-reliant')",-2.7138257,-2.6351523,0.0786734
74,0.22353771,0.071125284,"('undedicated', 'dedicated')",0.2235377,0.0711253,-0.1524124
75,-0.51370984,-0.5098861,"('meek', 'impulsive')",-0.5137098,-0.5098861,0.0038237
76,0.09417789,0.25279686,"('anxious', 'daring')",0.0941779,0.2527969,0.158619
77,-1.6789869,-1.5061316,"('unmotivated', 'motivated')",-1.6789869,-1.5061316,0.1728553
78,-0.9654885,-1.0835358,"('nonresilient', 'resilient')",-0.9654885,-1.0835358,-0.1180473
79,0.27158192,0.15067495,"('wavering', 'unwavering')",0.2715819,0.150675,-0.1209069
80,-0.29184347,-0.25910527,"('dominated', 'dominating')",-0.2918435,-0.2591053,0.0327382
81,-0.7013675,-0.49221677,"('submissive', 'aggressive')",-0.7013675,-0.4922168,0.2091507
82,6.0780897,6.0419607,"('poor', 'rich')",6.0780897,6.0419607,-0.036129
83,-0.6006872,-0.49324417,"('powerless', 'powerful')",-0.6006872,-0.4932442,0.107443
84,0.46900472,0.41947556,"('inferior', 'superior')",0.4690047,0.4194756,-0.0495291
85,-0.6566291,-0.8322873,"('insignificant', 'prestigious')",-0.6566291,-0.8322873,-0.1756582
86,0.26214448,0.2293652,"('uninfluential', 'influential')",0.2621445,0.2293652,-0.0327793
87,-0.22500768,-0.23287648,"('unsuccessful', 'successful')",-0.2250077,-0.2328765,-0.0078688
88,-0.3337572,-0.32840958,"('low', 'eminent')",-0.3337572,-0.3284096,0.0053476
