,belly_male,belly_female,tuple,average_male,average_female,female-male
55,1.288549,1.042149,"('incompetent', 'clever')",1.2885489,1.0421489,-0.2464
56,1.201543,1.1464428,"('impractical', 'practical')",1.201543,1.1464428,-0.0551002
57,-2.4445043,-2.6035576,"('unimaginative', 'imaginative')",-2.4445043,-2.6035576,-0.1590533
58,-0.35725302,-0.4672407,"('undiscriminating', 'discriminating')",-0.357253,-0.4672407,-0.1099877
59,-0.36723185,-0.2818859,"('foolish', 'wise')",-0.3672318,-0.2818859,0.0853459
60,1.2853223,1.0521456,"('inefficient', 'efficient')",1.2853223,1.0521456,-0.2331767
61,0.24700876,0.029559106,"('illogical', 'logical')",0.2470088,0.0295591,-0.2174497
62,1.5388155,1.4643991,"('incompetent', 'brilliant')",1.5388155,1.4643991,-0.0744164
63,0.578195,0.4865872,"('unperceptive', 'insightful')",0.578195,0.4865872,-0.0916078
64,-6.114546,-6.298748,"('shy', 'confident')",-6.1145458,-6.298748,-0.1842022
65,0.89998484,0.676549,"('insecure', 'secure')",0.8999848,0.676549,-0.2234358
66,-0.43107894,-0.43373403,"('inactive', 'active')",-0.4310789,-0.433734,-0.0026551
67,-0.61453325,-0.5586933,"('doubtful', 'determined')",-0.6145332,-0.5586933,0.0558399
68,-0.19034648,-0.33448383,"('dependent', 'independent')",-0.1903465,-0.3344838,-0.1441373
69,-2.2026196,-2.1789343,"('lazy', 'industrious')",-2.2026196,-2.1789343,0.0236853
70,1.6117659,1.4025079,"('lethargic', 'energetic')",1.6117659,1.4025079,-0.209258
71,0.26503694,0.27648795,"('diffident', 'self-confident')",0.2650369,0.2764879,0.011451
72,0.8200197,0.7728655,"('unambitious', 'ambitious')",0.8200197,0.7728655,-0.0471542
73,-3.317624,-3.3309016,"('helpless', 'self-reliant')",-3.3176241,-3.3309016,-0.0132775
74,-0.044804197,-0.19259325,"('undedicated', 'dedicated')",-0.0448042,-0.1925932,-0.147789
75,-1.0313762,-0.88731074,"('meek', 'impulsive')",-1.0313762,-0.8873107,0.1440655
76,1.0787933,0.8846849,"('anxious', 'daring')",1.0787933,0.8846849,-0.1941084
77,-1.0149652,-1.0448376,"('unmotivated', 'motivated')",-1.0149652,-1.0448376,-0.0298724
78,-0.5610639,-0.5276218,"('nonresilient', 'resilient')",-0.5610639,-0.5276218,0.0334421
79,-0.6082093,-0.3542874,"('wavering', 'unwavering')",-0.6082093,-0.3542874,0.2539219
80,0.044443384,-0.084027305,"('dominated', 'dominating')",0.0444434,-0.0840273,-0.1284707
81,0.57149875,0.3643649,"('submissive', 'aggressive')",0.5714988,0.3643649,-0.2071339
82,7.148308,7.3809633,"('poor', 'rich')",7.1483078,7.3809633,0.2326555
83,-0.5252776,-0.6503111,"('powerless', 'powerful')",-0.5252776,-0.6503111,-0.1250335
84,0.11898404,0.23656188,"('inferior', 'superior')",0.118984,0.2365619,0.1175779
85,-1.691045,-1.6559455,"('insignificant', 'prestigious')",-1.691045,-1.6559455,0.0350995
86,0.6496814,0.550902,"('uninfluential', 'influential')",0.6496814,0.550902,-0.0987794
87,-0.00541424,0.14579573,"('unsuccessful', 'successful')",-0.0054142,0.1457957,0.1512099
88,0.18458663,0.17193528,"('low', 'eminent')",0.1845866,0.1719353,-0.0126513
