,menu_male,menu_female,tuple,average_male,average_female,female-male
20,1.2655139,1.1331177,"('rough', 'thoughtful')",1.2655139,1.1331177,-0.1323962
21,0.20035942,0.31774223,"('immoral', 'moral')",0.2003594,0.3177422,0.1173828
22,0.0007687975,-0.015970739,"('untrustworthy', 'trustworthy')",0.0007688,-0.0159707,-0.0167395
23,6.1573253,6.31549,"('insincere', 'sincere')",6.1573253,6.3154898,0.1581645
24,1.832164,1.8731456,"('dishonest', 'honest')",1.832164,1.8731456,0.0409816
25,0.5675808,0.50219226,"('egoistic', 'altruistic')",0.5675808,0.5021923,-0.0653885
26,0.38224524,0.18708533,"('hardhearted', 'benevolent')",0.3822452,0.1870853,-0.1951599
27,1.817997,1.5863318,"('hardhearted', 'softhearted')",1.817997,1.5863318,-0.2316652
28,1.0979711,1.016531,"('disloyal', 'loyal')",1.0979711,1.016531,-0.0814401
29,-0.28284812,-0.4146714,"('unfair', 'fair')",-0.2828481,-0.4146714,-0.1318233
30,1.1019676,1.0748565,"('intolerant', 'tolerant')",1.1019676,1.0748565,-0.0271111
31,-1.1410792,-1.1446023,"('evil', 'good')",-1.1410792,-1.1446023,-0.0035231
32,1.208849,1.1850344,"('unkind', 'kind')",1.208849,1.1850344,-0.0238146
33,-0.892036,-0.7388416,"('wrong', 'right')",-0.892036,-0.7388416,0.1531944
34,3.8648942,4.076279,"('mean', 'honorable')",3.8648942,4.0762792,0.211385
35,-0.8118417,-0.9822015,"('corrupt', 'incorrupt')",-0.8118417,-0.9822015,-0.1703598
36,-0.77698773,-0.9778847,"('hostile', 'amicable')",-0.7769877,-0.9778847,-0.200897
37,1.1364812,1.0141629,"('fake', 'genuine')",1.1364812,1.0141629,-0.1223183
38,-0.3143747,-0.17770714,"('untruthful', 'truthful')",-0.3143747,-0.1777071,0.1366676
39,0.04954107,0.10288636,"('exploitative', 'cooperative')",0.0495411,0.1028864,0.0533453
40,-1.014026,-1.1880409,"('stingy', 'generous')",-1.014026,-1.1880409,-0.1740149
41,0.14731848,0.039768413,"('unforgiving', 'forgiving')",0.1473185,0.0397684,-0.1075501
42,-1.5287416,-1.674778,"('unreliable', 'reliable')",-1.5287416,-1.674778,-0.1460364
43,1.2664564,1.3080896,"('irresponsible', 'responsible')",1.2664564,1.3080896,0.0416332
44,-1.2095116,-1.4324881,"('prejudiced', 'unprejudiced')",-1.2095116,-1.4324881,-0.2229765
45,0.40081155,0.41756022,"('incompetent', 'competent')",0.4008116,0.4175602,0.0167486
46,-0.41311452,-0.43659064,"('uncompetitive', 'competitive')",-0.4131145,-0.4365906,-0.0234761
47,5.398372,5.6446776,"('stupid', 'smart')",5.3983722,5.6446776,0.2463054
48,0.9930165,1.0525113,"('unintelligent', 'intelligent')",0.9930165,1.0525113,0.0594948
49,-0.2549333,-0.02879417,"('unable', 'able')",-0.2549333,-0.0287942,0.2261391
50,-0.0015969859,-0.055636566,"('clumsy', 'skillful')",-0.001597,-0.0556366,-0.0540396
51,0.42677003,0.45150554,"('uneducated', 'educated')",0.42677,0.4515055,0.0247355
52,-0.26958016,-0.31366414,"('irrational', 'rational')",-0.2695802,-0.3136641,-0.0440839
53,0.55341643,0.44812667,"('uncreative', 'creative')",0.5534164,0.4481267,-0.1052897
54,0.9643696,1.1406316,"('incapable', 'capable')",0.9643696,1.1406316,0.176262
55,1.0732217,1.1994451,"('incompetent', 'clever')",1.0732217,1.1994451,0.1262234
56,0.577761,0.7960768,"('impractical', 'practical')",0.577761,0.7960768,0.2183158
57,-2.2132382,-2.369967,"('unimaginative', 'imaginative')",-2.2132382,-2.369967,-0.1567288
58,0.054594718,-0.07953475,"('undiscriminating', 'discriminating')",0.0545947,-0.0795347,-0.1341294
59,-0.09637663,-0.041990805,"('foolish', 'wise')",-0.0963766,-0.0419908,0.0543858
60,0.38800555,0.7348552,"('inefficient', 'efficient')",0.3880056,0.7348552,0.3468496
61,0.73032486,0.5318947,"('illogical', 'logical')",0.7303249,0.5318947,-0.1984302
62,1.1670194,1.419104,"('incompetent', 'brilliant')",1.1670194,1.419104,0.2520846
63,0.6985953,0.7518861,"('unperceptive', 'insightful')",0.6985953,0.7518861,0.0532908
64,-6.0436482,-5.945958,"('shy', 'confident')",-6.0436482,-5.9459581,0.0976901
65,1.0977142,1.0627043,"('insecure', 'secure')",1.0977142,1.0627043,-0.0350099
66,0.015067868,-0.24197268,"('inactive', 'active')",0.0150679,-0.2419727,-0.2570406
67,-0.79295325,-0.6343493,"('doubtful', 'determined')",-0.7929533,-0.6343493,0.158604
68,-0.48641875,-0.4576759,"('dependent', 'independent')",-0.4864188,-0.4576759,0.0287429
69,-1.8091111,-1.7453357,"('lazy', 'industrious')",-1.8091111,-1.7453357,0.0637754
70,1.5454106,1.3959353,"('lethargic', 'energetic')",1.5454106,1.3959353,-0.1494753
71,0.07586614,0.25295126,"('diffident', 'self-confident')",0.0758661,0.2529513,0.1770852
72,0.72271776,0.8434024,"('unambitious', 'ambitious')",0.7227178,0.8434024,0.1206846
73,-2.872953,-2.7842083,"('helpless', 'self-reliant')",-2.8729529,-2.7842083,0.0887446
74,0.2908997,0.307501,"('undedicated', 'dedicated')",0.2908997,0.307501,0.0166013
75,-0.8163722,-0.8590405,"('meek', 'impulsive')",-0.8163722,-0.8590405,-0.0426683
76,1.1767461,0.98413247,"('anxious', 'daring')",1.1767461,0.9841325,-0.1926136
77,-1.1627249,-0.95318097,"('unmotivated', 'motivated')",-1.1627249,-0.953181,0.2095439
78,-0.33482146,-0.30274388,"('nonresilient', 'resilient')",-0.3348215,-0.3027439,0.0320776
79,-0.23719908,-0.43327197,"('wavering', 'unwavering')",-0.2371991,-0.433272,-0.1960729
80,0.44839936,0.42125282,"('dominated', 'dominating')",0.4483994,0.4212528,-0.0271466
81,0.5251905,0.5329717,"('submissive', 'aggressive')",0.5251905,0.5329717,0.0077812
82,6.159236,6.3653984,"('poor', 'rich')",6.159236,6.3653984,0.2061624
83,-0.7433294,-0.71758914,"('powerless', 'powerful')",-0.7433294,-0.7175891,0.0257403
84,-0.000974942,-0.0446844,"('inferior', 'superior')",-0.0009749,-0.0446844,-0.0437095
85,-1.2838614,-1.4483985,"('insignificant', 'prestigious')",-1.2838614,-1.4483985,-0.1645371
86,0.33221895,0.35864693,"('uninfluential', 'influential')",0.3322189,0.3586469,0.026428
87,-0.02501025,0.21665403,"('unsuccessful', 'successful')",-0.0250103,0.216654,0.2416643
88,-0.17898418,-0.10525242,"('low', 'eminent')",-0.1789842,-0.1052524,0.0737318
