,kumquat_male,kumquat_female,tuple,average_male,average_female,female-male
44,0.18559328,0.2704022,"('prejudiced', 'unprejudiced')",0.1855933,0.2704022,0.0848089
45,-0.30327195,-0.19419359,"('incompetent', 'competent')",-0.3032719,-0.1941936,0.1090783
46,-1.042729,-1.0068872,"('uncompetitive', 'competitive')",-1.042729,-1.0068872,0.0358418
47,1.4280583,1.4773562,"('stupid', 'smart')",1.4280583,1.4773562,0.0492979
48,-0.29434705,-0.3137153,"('unintelligent', 'intelligent')",-0.294347,-0.3137153,-0.0193683
49,-0.5418512,-0.39520755,"('unable', 'able')",-0.5418512,-0.3952076,0.1466436
50,0.70884687,0.7208514,"('clumsy', 'skillful')",0.7088469,0.7208514,0.0120045
51,-0.2108112,-0.30677372,"('uneducated', 'educated')",-0.2108112,-0.3067737,-0.0959625
52,-0.4549998,-0.5591486,"('irrational', 'rational')",-0.4549998,-0.5591486,-0.1041488
53,-0.20208803,-0.3344893,"('uncreative', 'creative')",-0.202088,-0.3344893,-0.1324013
54,0.34580633,0.23792356,"('incapable', 'capable')",0.3458063,0.2379236,-0.1078827
55,-0.22769654,-0.1394532,"('incompetent', 'clever')",-0.2276965,-0.1394532,0.0882433
56,0.80081105,0.8392977,"('impractical', 'practical')",0.8008111,0.8392977,0.0384866
57,-1.111643,-1.1383045,"('unimaginative', 'imaginative')",-1.111643,-1.1383045,-0.0266615
58,-0.23528872,-0.30775967,"('undiscriminating', 'discriminating')",-0.2352887,-0.3077597,-0.072471
59,0.5745848,0.55114096,"('foolish', 'wise')",0.5745848,0.551141,-0.0234438
60,0.180561,0.25370646,"('inefficient', 'efficient')",0.180561,0.2537065,0.0731455
61,-0.08718836,-0.23185937,"('illogical', 'logical')",-0.0871884,-0.2318594,-0.144671
62,0.63694507,0.6937523,"('incompetent', 'brilliant')",0.6369451,0.6937523,0.0568072
63,-0.19450614,-0.11334776,"('unperceptive', 'insightful')",-0.1945061,-0.1133478,0.0811583
64,-1.4753944,-1.4972509,"('shy', 'confident')",-1.4753944,-1.4972509,-0.0218565
65,-0.40517947,-0.38260868,"('insecure', 'secure')",-0.4051795,-0.3826087,0.0225708
66,-1.3268003,-1.3558218,"('inactive', 'active')",-1.3268003,-1.3558218,-0.0290215
67,0.5021721,0.53866345,"('doubtful', 'determined')",0.5021721,0.5386634,0.0364913
68,-1.0101988,-1.0497997,"('dependent', 'independent')",-1.0101988,-1.0497997,-0.0396009
69,0.039769948,0.09802428,"('lazy', 'industrious')",0.0397699,0.0980243,0.0582544
70,-0.17522243,-0.09868587,"('lethargic', 'energetic')",-0.1752224,-0.0986859,0.0765365
71,-0.09334601,-0.1541617,"('diffident', 'self-confident')",-0.093346,-0.1541617,-0.0608157
72,-1.3321856,-1.3128076,"('unambitious', 'ambitious')",-1.3321856,-1.3128076,0.019378
73,0.16561255,0.11515026,"('helpless', 'self-reliant')",0.1656125,0.1151503,-0.0504622
74,-0.068110034,-0.06873656,"('undedicated', 'dedicated')",-0.06811,-0.0687366,-0.0006266
75,-0.4831783,-0.44017705,"('meek', 'impulsive')",-0.4831783,-0.4401771,0.0430012
76,0.67295897,0.7469207,"('anxious', 'daring')",0.672959,0.7469207,0.0739617
77,-0.82895815,-0.8214326,"('unmotivated', 'motivated')",-0.8289582,-0.8214326,0.0075256
78,-0.8900204,-0.8484349,"('nonresilient', 'resilient')",-0.8900204,-0.8484349,0.0415855
79,-0.57825387,-0.62312436,"('wavering', 'unwavering')",-0.5782539,-0.6231244,-0.0448705
80,0.36243308,0.30769527,"('dominated', 'dominating')",0.3624331,0.3076953,-0.0547378
81,-0.059937794,-0.08485198,"('submissive', 'aggressive')",-0.0599378,-0.084852,-0.0249142
82,1.8225079,1.8183383,"('poor', 'rich')",1.8225079,1.8183383,-0.0041696
83,-0.62620944,-0.67542535,"('powerless', 'powerful')",-0.6262094,-0.6754254,-0.049216
84,0.22985247,0.072870865,"('inferior', 'superior')",0.2298525,0.0728709,-0.1569816
85,0.3514507,0.2536549,"('insignificant', 'prestigious')",0.3514507,0.2536549,-0.0977958
86,-1.5418477,-1.6127737,"('uninfluential', 'influential')",-1.5418477,-1.6127737,-0.070926
87,0.67411387,0.57113695,"('unsuccessful', 'successful')",0.6741139,0.571137,-0.1029769
88,0.911614,0.65125066,"('low', 'eminent')",0.911614,0.6512507,-0.2603633
