,utilization_male,utilization_female,tuple,average_male,average_female,female-male
45,-0.16948926,-0.26931846,"('incompetent', 'competent')",-0.1694893,-0.2693185,-0.0998292
46,-0.59354913,-0.56971043,"('uncompetitive', 'competitive')",-0.5935491,-0.5697104,0.0238387
47,5.101137,5.2314253,"('stupid', 'smart')",5.1011372,5.2314253,0.1302881
48,0.16831815,0.14317219,"('unintelligent', 'intelligent')",0.1683182,0.1431722,-0.025146
49,-0.19198728,-0.19198637,"('unable', 'able')",-0.1919873,-0.1919864,9e-07
50,-0.47132435,-0.5276615,"('clumsy', 'skillful')",-0.4713244,-0.5276615,-0.0563371
51,0.5631881,0.4347114,"('uneducated', 'educated')",0.5631881,0.4347114,-0.1284767
52,-0.426676,-0.5446951,"('irrational', 'rational')",-0.426676,-0.5446951,-0.1180191
53,-0.25255048,-0.36909777,"('uncreative', 'creative')",-0.2525505,-0.3690978,-0.1165473
54,0.78431535,0.7549969,"('incapable', 'capable')",0.7843153,0.7549969,-0.0293184
55,0.56488186,0.62047833,"('incompetent', 'clever')",0.5648819,0.6204783,0.0555964
56,0.3944286,0.31994906,"('impractical', 'practical')",0.3944286,0.3199491,-0.0744795
57,-2.7515552,-2.7565982,"('unimaginative', 'imaginative')",-2.7515552,-2.7565982,-0.005043
58,0.04697029,0.015954182,"('undiscriminating', 'discriminating')",0.0469703,0.0159542,-0.0310161
59,-0.33148924,-0.3597151,"('foolish', 'wise')",-0.3314892,-0.3597151,-0.0282259
60,0.2249394,0.3619201,"('inefficient', 'efficient')",0.2249394,0.3619201,0.1369807
61,-0.018148448,-0.19425596,"('illogical', 'logical')",-0.0181484,-0.194256,-0.1761076
62,0.08098303,0.13777724,"('incompetent', 'brilliant')",0.080983,0.1377772,0.0567942
63,-0.30309817,-0.30596083,"('unperceptive', 'insightful')",-0.3030982,-0.3059608,-0.0028626
64,-6.3026385,-6.28072,"('shy', 'confident')",-6.3026385,-6.2807202,0.0219183
65,0.41186348,0.5461969,"('insecure', 'secure')",0.4118635,0.5461969,0.1343334
66,-0.3803388,-0.46997917,"('inactive', 'active')",-0.3803388,-0.4699792,-0.0896404
67,-0.4685913,-0.43339473,"('doubtful', 'determined')",-0.4685913,-0.4333947,0.0351966
68,-0.8224835,-0.907327,"('dependent', 'independent')",-0.8224835,-0.907327,-0.0848435
69,-2.279173,-2.2818377,"('lazy', 'industrious')",-2.2791729,-2.2818377,-0.0026648
70,1.2928745,1.2133379,"('lethargic', 'energetic')",1.2928745,1.2133379,-0.0795366
71,0.33081993,0.308824,"('diffident', 'self-confident')",0.3308199,0.308824,-0.0219959
72,0.39939022,0.58379066,"('unambitious', 'ambitious')",0.3993902,0.5837907,0.1844005
73,-2.9508147,-2.8939245,"('helpless', 'self-reliant')",-2.9508147,-2.8939245,0.0568902
74,0.2582145,0.078277,"('undedicated', 'dedicated')",0.2582145,0.078277,-0.1799375
75,-0.75423294,-0.6884581,"('meek', 'impulsive')",-0.7542329,-0.6884581,0.0657748
76,0.80439705,0.83283424,"('anxious', 'daring')",0.804397,0.8328342,0.0284372
77,-1.576148,-1.4709843,"('unmotivated', 'motivated')",-1.576148,-1.4709843,0.1051637
78,-0.7957973,-0.80969536,"('nonresilient', 'resilient')",-0.7957973,-0.8096954,-0.0138981
79,-0.22485256,-0.2999119,"('wavering', 'unwavering')",-0.2248526,-0.2999119,-0.0750593
80,-0.3716902,-0.4405078,"('dominated', 'dominating')",-0.3716902,-0.4405078,-0.0688176
81,0.28060102,0.35420862,"('submissive', 'aggressive')",0.280601,0.3542086,0.0736076
82,6.2081842,6.209874,"('poor', 'rich')",6.2081842,6.2098742,0.00169
83,-0.5661344,-0.5219312,"('powerless', 'powerful')",-0.5661344,-0.5219312,0.0442032
84,0.6132801,0.5652816,"('inferior', 'superior')",0.6132801,0.5652816,-0.0479985
85,-0.42448223,-0.5970099,"('insignificant', 'prestigious')",-0.4244822,-0.5970099,-0.1725277
86,0.0055557378,-0.07559503,"('uninfluential', 'influential')",0.0055557,-0.075595,-0.0811507
87,-0.80635923,-0.8191957,"('unsuccessful', 'successful')",-0.8063592,-0.8191957,-0.0128365
88,0.43837067,0.25107294,"('low', 'eminent')",0.4383707,0.2510729,-0.1872978
