,deer_male,deer_female,tuple,average_male,average_female,female-male
32,1.0750662,1.0217437,"('unkind', 'kind')",1.0750662,1.0217437,-0.0533225
33,-0.11121446,-0.04420519,"('wrong', 'right')",-0.1112145,-0.0442052,0.0670093
34,4.610351,4.9291167,"('mean', 'honorable')",4.6103511,4.9291167,0.3187656
35,-0.7260928,-0.7706603,"('corrupt', 'incorrupt')",-0.7260928,-0.7706603,-0.0445675
36,-0.6345604,-0.5867024,"('hostile', 'amicable')",-0.6345604,-0.5867024,0.047858
37,0.4994407,0.59412,"('fake', 'genuine')",0.4994407,0.59412,0.0946793
38,-0.13773295,-0.011020258,"('untruthful', 'truthful')",-0.137733,-0.0110203,0.1267127
39,0.49040982,0.35266754,"('exploitative', 'cooperative')",0.4904098,0.3526675,-0.1377423
40,-1.9085479,-2.1393096,"('stingy', 'generous')",-1.9085479,-2.1393096,-0.2307617
41,0.16681112,0.06606038,"('unforgiving', 'forgiving')",0.1668111,0.0660604,-0.1007507
42,-2.602468,-2.589783,"('unreliable', 'reliable')",-2.602468,-2.589783,0.012685
43,1.0959579,1.064904,"('irresponsible', 'responsible')",1.0959579,1.064904,-0.0310539
44,-1.2989941,-1.4365636,"('prejudiced', 'unprejudiced')",-1.2989941,-1.4365636,-0.1375695
45,-0.17769179,-0.25617355,"('incompetent', 'competent')",-0.1776918,-0.2561736,-0.0784818
46,-0.79396737,-0.8401224,"('uncompetitive', 'competitive')",-0.7939674,-0.8401224,-0.046155
47,4.999301,5.259462,"('stupid', 'smart')",4.999301,5.2594619,0.2601609
48,0.8759058,0.70511734,"('unintelligent', 'intelligent')",0.8759058,0.7051173,-0.1707885
49,0.19768345,0.3254775,"('unable', 'able')",0.1976835,0.3254775,0.127794
50,-0.16023517,-0.016201518,"('clumsy', 'skillful')",-0.1602352,-0.0162015,0.1440337
51,-0.0561229,-0.031573914,"('uneducated', 'educated')",-0.0561229,-0.0315739,0.024549
52,-0.3149305,-0.2515952,"('irrational', 'rational')",-0.3149305,-0.2515952,0.0633353
53,0.36086753,0.43097782,"('uncreative', 'creative')",0.3608675,0.4309778,0.0701103
54,1.0420619,1.4085695,"('incapable', 'capable')",1.0420619,1.4085695,0.3665076
55,0.5478651,0.3988893,"('incompetent', 'clever')",0.5478651,0.3988893,-0.1489758
56,0.88315374,0.8318897,"('impractical', 'practical')",0.8831537,0.8318897,-0.051264
57,-2.7767706,-2.8382528,"('unimaginative', 'imaginative')",-2.7767706,-2.8382528,-0.0614822
58,-0.37439275,-0.33452892,"('undiscriminating', 'discriminating')",-0.3743927,-0.3345289,0.0398638
59,0.20451054,0.3604603,"('foolish', 'wise')",0.2045105,0.3604603,0.1559498
60,0.59904283,0.5375852,"('inefficient', 'efficient')",0.5990428,0.5375852,-0.0614576
61,0.33142322,0.1597991,"('illogical', 'logical')",0.3314232,0.1597991,-0.1716241
62,0.5879831,0.69271964,"('incompetent', 'brilliant')",0.5879831,0.6927196,0.1047365
63,-0.11660132,0.06666194,"('unperceptive', 'insightful')",-0.1166013,0.0666619,0.1832632
64,-6.304108,-6.4670935,"('shy', 'confident')",-6.3041081,-6.4670935,-0.1629854
65,0.43866363,0.35355872,"('insecure', 'secure')",0.4386636,0.3535587,-0.0851049
66,-0.230713,-0.20037775,"('inactive', 'active')",-0.230713,-0.2003777,0.0303353
67,-0.481229,-0.42659903,"('doubtful', 'determined')",-0.481229,-0.426599,0.05463
68,-0.63036853,-0.532611,"('dependent', 'independent')",-0.6303685,-0.532611,0.0977575
69,-1.2653764,-1.2797779,"('lazy', 'industrious')",-1.2653764,-1.2797779,-0.0144015
70,0.6754434,0.63676894,"('lethargic', 'energetic')",0.6754434,0.6367689,-0.0386745
71,0.61531997,0.67657214,"('diffident', 'self-confident')",0.61532,0.6765721,0.0612521
72,0.1993902,0.32945704,"('unambitious', 'ambitious')",0.1993902,0.329457,0.1300668
73,-3.1614685,-3.1140497,"('helpless', 'self-reliant')",-3.1614685,-3.1140497,0.0474188
74,-0.19239545,-0.2684017,"('undedicated', 'dedicated')",-0.1923954,-0.2684017,-0.0760063
75,-0.86484396,-0.627748,"('meek', 'impulsive')",-0.864844,-0.627748,0.237096
76,0.30239543,0.26486725,"('anxious', 'daring')",0.3023954,0.2648672,-0.0375282
77,-0.84504426,-0.84511757,"('unmotivated', 'motivated')",-0.8450443,-0.8451176,-7.33e-05
78,-0.65299624,-0.63146,"('nonresilient', 'resilient')",-0.6529962,-0.63146,0.0215362
79,-0.21365316,0.006942435,"('wavering', 'unwavering')",-0.2136532,0.0069424,0.2205956
80,-0.637676,-0.8017517,"('dominated', 'dominating')",-0.637676,-0.8017517,-0.1640757
81,-0.006223507,-0.02989968,"('submissive', 'aggressive')",-0.0062235,-0.0298997,-0.0236762
82,6.345833,6.712044,"('poor', 'rich')",6.3458328,6.7120438,0.366211
83,-0.639123,-0.71377593,"('powerless', 'powerful')",-0.639123,-0.7137759,-0.0746529
84,0.37065312,0.42372984,"('inferior', 'superior')",0.3706531,0.4237298,0.0530767
85,-0.5161039,-0.4896452,"('insignificant', 'prestigious')",-0.5161039,-0.4896452,0.0264587
86,0.13301924,0.05235781,"('uninfluential', 'influential')",0.1330192,0.0523578,-0.0806614
87,-0.10310825,0.009504184,"('unsuccessful', 'successful')",-0.1031082,0.0095042,0.1126124
88,-0.29843077,-0.20830964,"('low', 'eminent')",-0.2984308,-0.2083096,0.0901212
