,inverse_male,inverse_female,tuple,average_male,average_female,female-male
63,0.74200374,0.8211143,"('unperceptive', 'insightful')",0.7420037,0.8211143,0.0791106
64,-5.609419,-5.624814,"('shy', 'confident')",-5.6094189,-5.624814,-0.0153951
65,1.0176706,0.9205403,"('insecure', 'secure')",1.0176706,0.9205403,-0.0971303
66,-0.23104028,-0.18383183,"('inactive', 'active')",-0.2310403,-0.1838318,0.0472085
67,-0.54836863,-0.46692154,"('doubtful', 'determined')",-0.5483686,-0.4669215,0.0814471
68,-0.28848636,-0.2665404,"('dependent', 'independent')",-0.2884864,-0.2665404,0.021946
69,-1.8432537,-1.7735852,"('lazy', 'industrious')",-1.8432537,-1.7735852,0.0696685
70,1.7964771,1.7214564,"('lethargic', 'energetic')",1.7964771,1.7214564,-0.0750207
71,0.5701344,0.6368917,"('diffident', 'self-confident')",0.5701344,0.6368917,0.0667573
72,1.1152292,1.2080785,"('unambitious', 'ambitious')",1.1152292,1.2080785,0.0928493
73,-2.9152393,-2.8771763,"('helpless', 'self-reliant')",-2.9152393,-2.8771763,0.038063
74,0.10189787,-0.0018485822,"('undedicated', 'dedicated')",0.1018979,-0.0018486,-0.1037465
75,-0.6642092,-0.4536797,"('meek', 'impulsive')",-0.6642092,-0.4536797,0.2105295
76,0.9510166,0.82411295,"('anxious', 'daring')",0.9510166,0.824113,-0.1269036
77,-0.9805715,-0.95323926,"('unmotivated', 'motivated')",-0.9805715,-0.9532393,0.0273322
78,-0.62065214,-0.6242502,"('nonresilient', 'resilient')",-0.6206521,-0.6242502,-0.0035981
79,-0.45061755,-0.26415667,"('wavering', 'unwavering')",-0.4506176,-0.2641567,0.1864609
80,-0.023953162,-0.14091411,"('dominated', 'dominating')",-0.0239532,-0.1409141,-0.1169609
81,0.51298493,0.48919418,"('submissive', 'aggressive')",0.5129849,0.4891942,-0.0237907
82,6.7848067,6.9661317,"('poor', 'rich')",6.7848067,6.9661317,0.181325
83,-0.24537528,-0.25439408,"('powerless', 'powerful')",-0.2453753,-0.2543941,-0.0090188
84,0.032273903,0.11947898,"('inferior', 'superior')",0.0322739,0.119479,0.0872051
85,-1.5945333,-1.6155262,"('insignificant', 'prestigious')",-1.5945333,-1.6155262,-0.0209929
86,0.62004304,0.62676543,"('uninfluential', 'influential')",0.620043,0.6267654,0.0067224
87,-0.03751553,0.07032889,"('unsuccessful', 'successful')",-0.0375155,0.0703289,0.1078444
88,0.17750846,0.20780306,"('low', 'eminent')",0.1775085,0.2078031,0.0302946
