,evil_male,evil_female,tuple,average_male,average_female,female-male
21,-0.580438,-0.47859505,"('immoral', 'moral')",-0.580438,-0.478595,0.101843
22,-1.2629355,-1.2699747,"('untrustworthy', 'trustworthy')",-1.2629355,-1.2699747,-0.0070392
23,6.6288023,6.712451,"('insincere', 'sincere')",6.6288023,6.712451,0.0836487
24,1.4544175,1.3390989,"('dishonest', 'honest')",1.4544175,1.3390989,-0.1153186
25,0.86721665,0.7825745,"('egoistic', 'altruistic')",0.8672166,0.7825745,-0.0846421
26,0.68810415,0.6551816,"('hardhearted', 'benevolent')",0.6881042,0.6551816,-0.0329226
27,1.5650682,1.4142504,"('hardhearted', 'softhearted')",1.5650682,1.4142504,-0.1508178
28,1.2753942,1.2441454,"('disloyal', 'loyal')",1.2753942,1.2441454,-0.0312488
29,-1.1021668,-1.2503957,"('unfair', 'fair')",-1.1021668,-1.2503957,-0.1482289
30,0.93817466,0.973463,"('intolerant', 'tolerant')",0.9381747,0.973463,0.0352883
31,-2.3883545,-2.454869,"('evil', 'good')",-2.3883545,-2.454869,-0.0665145
32,1.0998995,1.0877261,"('unkind', 'kind')",1.0998995,1.0877261,-0.0121734
33,-0.34668735,-0.43016988,"('wrong', 'right')",-0.3466873,-0.4301699,-0.0834826
34,5.0836635,5.272753,"('mean', 'honorable')",5.0836635,5.2727528,0.1890893
35,-0.71537405,-0.9224691,"('corrupt', 'incorrupt')",-0.7153741,-0.9224691,-0.207095
36,-0.68629867,-0.7860074,"('hostile', 'amicable')",-0.6862987,-0.7860074,-0.0997087
37,0.5471245,0.5317099,"('fake', 'genuine')",0.5471245,0.5317099,-0.0154146
38,-0.07974015,0.022501592,"('untruthful', 'truthful')",-0.0797402,0.0225016,0.1022418
39,-0.1952816,-0.18282083,"('exploitative', 'cooperative')",-0.1952816,-0.1828208,0.0124608
40,-1.8429867,-2.0634344,"('stingy', 'generous')",-1.8429867,-2.0634344,-0.2204477
41,-0.19845828,-0.23820774,"('unforgiving', 'forgiving')",-0.1984583,-0.2382077,-0.0397494
42,-3.090099,-3.2053578,"('unreliable', 'reliable')",-3.0900991,-3.2053578,-0.1152587
43,0.96109736,1.009343,"('irresponsible', 'responsible')",0.9610974,1.009343,0.0482456
44,-1.4304383,-1.4783419,"('prejudiced', 'unprejudiced')",-1.4304383,-1.4783419,-0.0479036
45,-0.41872692,-0.37081257,"('incompetent', 'competent')",-0.4187269,-0.3708126,0.0479143
46,-0.69424415,-0.7137389,"('uncompetitive', 'competitive')",-0.6942441,-0.7137389,-0.0194948
47,5.2111006,5.3984985,"('stupid', 'smart')",5.2111006,5.3984985,0.1873979
48,0.66322976,0.65867835,"('unintelligent', 'intelligent')",0.6632298,0.6586784,-0.0045514
49,0.51414204,0.60787225,"('unable', 'able')",0.514142,0.6078722,0.0937302
50,-0.36669767,-0.3970304,"('clumsy', 'skillful')",-0.3666977,-0.3970304,-0.0303327
51,0.6463857,0.64973676,"('uneducated', 'educated')",0.6463857,0.6497368,0.0033511
52,-0.79474384,-0.928062,"('irrational', 'rational')",-0.7947438,-0.928062,-0.1333182
53,0.10398187,0.087024,"('uncreative', 'creative')",0.1039819,0.087024,-0.0169579
54,1.2791419,1.3391124,"('incapable', 'capable')",1.2791419,1.3391124,0.0599705
55,0.57534474,0.61714387,"('incompetent', 'clever')",0.5753447,0.6171439,0.0417992
56,0.48089963,0.518935,"('impractical', 'practical')",0.4808996,0.518935,0.0380354
57,-2.9992998,-2.954079,"('unimaginative', 'imaginative')",-2.9992998,-2.9540789,0.0452209
58,-0.21065658,-0.22816555,"('undiscriminating', 'discriminating')",-0.2106566,-0.2281656,-0.017509
59,-0.37888718,-0.40054047,"('foolish', 'wise')",-0.3788872,-0.4005405,-0.0216533
60,0.996635,1.1384311,"('inefficient', 'efficient')",0.996635,1.1384311,0.1417961
61,0.21738473,0.07481931,"('illogical', 'logical')",0.2173847,0.0748193,-0.1425654
62,0.36879882,0.54181695,"('incompetent', 'brilliant')",0.3687988,0.5418169,0.1730181
63,0.011448912,0.12702875,"('unperceptive', 'insightful')",0.0114489,0.1270287,0.1155798
64,-7.006386,-7.0691447,"('shy', 'confident')",-7.0063858,-7.0691447,-0.0627589
65,-0.1492605,-0.14049351,"('insecure', 'secure')",-0.1492605,-0.1404935,0.008767
66,-0.6820224,-0.8123753,"('inactive', 'active')",-0.6820224,-0.8123753,-0.1303529
67,-0.44884765,-0.38298976,"('doubtful', 'determined')",-0.4488477,-0.3829898,0.0658579
68,-0.19375777,-0.272847,"('dependent', 'independent')",-0.1937578,-0.272847,-0.0790892
69,-2.3215563,-2.3916829,"('lazy', 'industrious')",-2.3215563,-2.3916829,-0.0701266
70,0.74087685,0.78773797,"('lethargic', 'energetic')",0.7408769,0.787738,0.0468611
71,0.5257252,0.54291964,"('diffident', 'self-confident')",0.5257252,0.5429196,0.0171944
72,0.6769775,0.7189261,"('unambitious', 'ambitious')",0.6769775,0.7189261,0.0419486
73,-3.387335,-3.4209046,"('helpless', 'self-reliant')",-3.3873351,-3.4209046,-0.0335695
74,0.0008703321,-0.058112267,"('undedicated', 'dedicated')",0.0008703,-0.0581123,-0.0589826
75,-0.9750704,-0.8937884,"('meek', 'impulsive')",-0.9750704,-0.8937884,0.081282
76,0.43768585,0.4436328,"('anxious', 'daring')",0.4376858,0.4436328,0.005947
77,-0.99059665,-0.81258327,"('unmotivated', 'motivated')",-0.9905967,-0.8125833,0.1780134
78,-0.0953332,-0.045271084,"('nonresilient', 'resilient')",-0.0953332,-0.0452711,0.0500621
79,-0.21980189,-0.24416989,"('wavering', 'unwavering')",-0.2198019,-0.2441699,-0.024368
80,-0.18073891,-0.20729423,"('dominated', 'dominating')",-0.1807389,-0.2072942,-0.0265553
81,0.2631438,0.3534081,"('submissive', 'aggressive')",0.2631438,0.3534081,0.0902643
82,6.4640374,6.605432,"('poor', 'rich')",6.4640374,6.605432,0.1413946
83,-0.38314688,-0.3909396,"('powerless', 'powerful')",-0.3831469,-0.3909396,-0.0077927
84,0.82035476,0.8013996,"('inferior', 'superior')",0.8203548,0.8013996,-0.0189552
85,-0.38931796,-0.45746285,"('insignificant', 'prestigious')",-0.389318,-0.4574628,-0.0681448
86,0.3701603,0.37292266,"('uninfluential', 'influential')",0.3701603,0.3729227,0.0027624
87,-0.6320188,-0.49294052,"('unsuccessful', 'successful')",-0.6320188,-0.4929405,0.1390783
88,0.3805908,0.43117535,"('low', 'eminent')",0.3805908,0.4311754,0.0505846
