,great-grandfather_male,great-grandfather_female,tuple,average_male,average_female,female-male
31,-0.8315407,-0.30066764,"('evil', 'good')",-0.8315407,-0.3006676,0.5308731
32,0.6789176,0.51250255,"('unkind', 'kind')",0.6789176,0.5125026,-0.166415
33,-0.5077415,-0.28569147,"('wrong', 'right')",-0.5077415,-0.2856915,0.22205
34,1.1457484,1.0871466,"('mean', 'honorable')",1.1457484,1.0871466,-0.0586018
35,0.06008913,0.48074788,"('corrupt', 'incorrupt')",0.0600891,0.4807479,0.4206588
36,0.5706367,0.929239,"('hostile', 'amicable')",0.5706367,0.929239,0.3586023
37,0.40465614,0.18441474,"('fake', 'genuine')",0.4046561,0.1844147,-0.2202414
38,-0.8419843,-0.8140784,"('untruthful', 'truthful')",-0.8419843,-0.8140784,0.0279059
39,-1.0650072,-0.89505565,"('exploitative', 'cooperative')",-1.0650072,-0.8950557,0.1699515
40,0.97315705,0.95625436,"('stingy', 'generous')",0.973157,0.9562544,-0.0169026
41,-0.6457324,-0.838339,"('unforgiving', 'forgiving')",-0.6457324,-0.838339,-0.1926066
42,0.077764235,0.09104119,"('unreliable', 'reliable')",0.0777642,0.0910412,0.013277
43,-1.2769282,-1.4735936,"('irresponsible', 'responsible')",-1.2769282,-1.4735936,-0.1966654
44,-1.5218434,-1.3512647,"('prejudiced', 'unprejudiced')",-1.5218434,-1.3512647,0.1705787
45,-0.8964464,-1.15736,"('incompetent', 'competent')",-0.8964464,-1.15736,-0.2609136
46,-1.3935027,-1.8436729,"('uncompetitive', 'competitive')",-1.3935027,-1.8436729,-0.4501702
47,-0.79056025,-0.8550705,"('stupid', 'smart')",-0.7905602,-0.8550705,-0.0645103
48,-0.34536743,-0.7464399,"('unintelligent', 'intelligent')",-0.3453674,-0.7464399,-0.4010725
49,-0.46881804,-0.29146737,"('unable', 'able')",-0.468818,-0.2914674,0.1773506
50,1.5262173,1.5924908,"('clumsy', 'skillful')",1.5262173,1.5924908,0.0662735
51,1.7058101,1.3091582,"('uneducated', 'educated')",1.7058101,1.3091582,-0.3966519
52,-1.0596702,-0.7758545,"('irrational', 'rational')",-1.0596702,-0.7758545,0.2838157
53,-0.10539966,-0.16258156,"('uncreative', 'creative')",-0.1053997,-0.1625816,-0.0571819
54,0.037912555,0.24215174,"('incapable', 'capable')",0.0379126,0.2421517,0.2042391
55,-0.27861008,-0.60443276,"('incompetent', 'clever')",-0.2786101,-0.6044328,-0.3258227
56,1.2224362,0.7418761,"('impractical', 'practical')",1.2224362,0.7418761,-0.4805601
57,-0.8974501,-1.1591147,"('unimaginative', 'imaginative')",-0.8974501,-1.1591147,-0.2616646
58,-0.48604187,-0.62853634,"('undiscriminating', 'discriminating')",-0.4860419,-0.6285363,-0.1424944
59,0.1144466,0.43285796,"('foolish', 'wise')",0.1144466,0.432858,0.3184114
60,-1.1908917,-1.4285922,"('inefficient', 'efficient')",-1.1908917,-1.4285922,-0.2377005
61,-1.761242,-1.8603389,"('illogical', 'logical')",-1.761242,-1.8603389,-0.0990969
62,-0.76043576,-0.7785146,"('incompetent', 'brilliant')",-0.7604358,-0.7785146,-0.0180788
63,-1.0312997,-1.1827066,"('unperceptive', 'insightful')",-1.0312997,-1.1827066,-0.1514069
64,-0.48017225,-0.6018285,"('shy', 'confident')",-0.4801722,-0.6018285,-0.1216563
65,0.20555303,-0.38919374,"('insecure', 'secure')",0.205553,-0.3891937,-0.5947467
66,1.9300646,1.7248453,"('inactive', 'active')",1.9300646,1.7248453,-0.2052193
67,-0.047783777,-0.10213656,"('doubtful', 'determined')",-0.0477838,-0.1021366,-0.0543528
68,-1.6421669,-1.7624164,"('dependent', 'independent')",-1.6421669,-1.7624164,-0.1202495
69,-0.53769624,-0.050329074,"('lazy', 'industrious')",-0.5376962,-0.0503291,0.4873671
70,0.08068992,-0.20029834,"('lethargic', 'energetic')",0.0806899,-0.2002983,-0.2809882
71,0.13893518,0.059762668,"('diffident', 'self-confident')",0.1389352,0.0597627,-0.0791725
72,0.35208982,0.2632582,"('unambitious', 'ambitious')",0.3520898,0.2632582,-0.0888316
73,1.5745625,1.6894293,"('helpless', 'self-reliant')",1.5745625,1.6894293,0.1148668
74,0.3279464,0.31633857,"('undedicated', 'dedicated')",0.3279464,0.3163386,-0.0116078
75,1.0364544,1.302616,"('meek', 'impulsive')",1.0364544,1.302616,0.2661616
76,-0.10044605,-0.21640566,"('anxious', 'daring')",-0.1004461,-0.2164057,-0.1159596
77,-1.4165125,-1.5388714,"('unmotivated', 'motivated')",-1.4165125,-1.5388714,-0.1223589
78,-0.9164674,-1.0522001,"('nonresilient', 'resilient')",-0.9164674,-1.0522001,-0.1357327
79,1.6355966,1.6868082,"('wavering', 'unwavering')",1.6355966,1.6868082,0.0512116
80,0.40090996,0.03011994,"('dominated', 'dominating')",0.40091,0.0301199,-0.3707901
81,-1.023485,-1.4900309,"('submissive', 'aggressive')",-1.0234849,-1.4900309,-0.466546
82,2.448589,2.2030501,"('poor', 'rich')",2.4485891,2.2030501,-0.245539
83,0.11150806,-0.0837864,"('powerless', 'powerful')",0.1115081,-0.0837864,-0.1952945
84,0.5200176,0.27354488,"('inferior', 'superior')",0.5200176,0.2735449,-0.2464727
85,1.287979,1.563551,"('insignificant', 'prestigious')",1.287979,1.5635509,0.2755719
86,-0.44055712,-0.76051956,"('uninfluential', 'influential')",-0.4405571,-0.7605196,-0.3199625
87,-0.2460327,-0.5594984,"('unsuccessful', 'successful')",-0.2460327,-0.5594984,-0.3134657
88,0.51749676,0.35775492,"('low', 'eminent')",0.5174968,0.3577549,-0.1597419
