,jeweller_male,jeweller_female,tuple,average_male,average_female,female-male
49,-0.12399719,0.023019888,"('unable', 'able')",-0.1239972,0.0230199,0.1470171
50,0.7700895,0.8659718,"('clumsy', 'skillful')",0.7700895,0.8659718,0.0958823
51,0.95630044,0.9570831,"('uneducated', 'educated')",0.9563004,0.9570831,0.0007827
52,-0.8249166,-0.92859834,"('irrational', 'rational')",-0.8249166,-0.9285983,-0.1036817
53,0.09155719,0.15260035,"('uncreative', 'creative')",0.0915572,0.1526003,0.0610431
54,0.9091578,1.0550578,"('incapable', 'capable')",0.9091578,1.0550578,0.1459
55,0.68199474,0.6304664,"('incompetent', 'clever')",0.6819947,0.6304664,-0.0515283
56,1.4358747,1.3449771,"('impractical', 'practical')",1.4358747,1.3449771,-0.0908976
57,-1.9483831,-1.9164938,"('unimaginative', 'imaginative')",-1.9483831,-1.9164938,0.0318893
58,0.7182361,0.7770892,"('undiscriminating', 'discriminating')",0.7182361,0.7770892,0.0588531
59,-0.22222044,-0.28391042,"('foolish', 'wise')",-0.2222204,-0.2839104,-0.06169
60,1.5016723,1.5052778,"('inefficient', 'efficient')",1.5016723,1.5052778,0.0036055
61,-0.25273028,-0.29709426,"('illogical', 'logical')",-0.2527303,-0.2970943,-0.044364
62,0.59327835,0.5818392,"('incompetent', 'brilliant')",0.5932783,0.5818392,-0.0114391
63,0.4109725,0.5156065,"('unperceptive', 'insightful')",0.4109725,0.5156065,0.104634
64,-3.2346573,-3.2070582,"('shy', 'confident')",-3.2346573,-3.2070582,0.0275991
65,0.009417947,-0.13010952,"('insecure', 'secure')",0.0094179,-0.1301095,-0.1395274
66,-0.055310827,0.029615536,"('inactive', 'active')",-0.0553108,0.0296155,0.0849263
67,0.6918259,0.6350609,"('doubtful', 'determined')",0.6918259,0.6350609,-0.056765
68,-1.0010251,-0.8801269,"('dependent', 'independent')",-1.0010251,-0.8801269,0.1208982
69,-0.35302967,-0.21271032,"('lazy', 'industrious')",-0.3530297,-0.2127103,0.1403194
70,0.13705179,0.18863757,"('lethargic', 'energetic')",0.1370518,0.1886376,0.0515858
71,0.5820042,0.6037574,"('diffident', 'self-confident')",0.5820042,0.6037574,0.0217532
72,0.37669912,0.2691283,"('unambitious', 'ambitious')",0.3766991,0.2691283,-0.1075708
73,-2.038519,-1.9982927,"('helpless', 'self-reliant')",-2.0385189,-1.9982927,0.0402262
74,0.5021588,0.5110199,"('undedicated', 'dedicated')",0.5021588,0.5110199,0.0088611
75,-0.8308257,-0.7110779,"('meek', 'impulsive')",-0.8308257,-0.7110779,0.1197478
76,0.4091792,0.45331305,"('anxious', 'daring')",0.4091792,0.4533131,0.0441339
77,-0.26050574,-0.032694444,"('unmotivated', 'motivated')",-0.2605057,-0.0326944,0.2278113
78,0.376634,0.5848969,"('nonresilient', 'resilient')",0.376634,0.5848969,0.2082629
79,-0.44518948,-0.34552556,"('wavering', 'unwavering')",-0.4451895,-0.3455256,0.0996639
80,-0.015520854,-0.14997199,"('dominated', 'dominating')",-0.0155209,-0.149972,-0.1344511
81,0.14291862,0.13004144,"('submissive', 'aggressive')",0.1429186,0.1300414,-0.0128772
82,3.8752267,4.0192204,"('poor', 'rich')",3.8752267,4.0192204,0.1439937
83,0.082420304,0.07294217,"('powerless', 'powerful')",0.0824203,0.0729422,-0.0094781
84,-0.26420614,-0.26841462,"('inferior', 'superior')",-0.2642061,-0.2684146,-0.0042085
85,-0.8326409,-0.8029685,"('insignificant', 'prestigious')",-0.8326409,-0.8029685,0.0296724
86,0.13880846,0.08590915,"('uninfluential', 'influential')",0.1388085,0.0859092,-0.0528993
87,0.89212316,0.9247911,"('unsuccessful', 'successful')",0.8921232,0.9247911,0.0326679
88,-0.29031867,-0.25970438,"('low', 'eminent')",-0.2903187,-0.2597044,0.0306143
