,moose_male,moose_female,tuple,average_male,average_female,female-male
35,-1.2525308,-1.313356,"('corrupt', 'incorrupt')",-1.2525308,-1.313356,-0.0608252
36,-1.0935339,-1.1185964,"('hostile', 'amicable')",-1.0935339,-1.1185964,-0.0250625
37,0.48324868,0.5700882,"('fake', 'genuine')",0.4832487,0.5700882,0.0868395
38,-0.2242744,-0.13359784,"('untruthful', 'truthful')",-0.2242744,-0.1335978,0.0906766
39,0.23690623,0.1717563,"('exploitative', 'cooperative')",0.2369062,0.1717563,-0.0651499
40,-1.707492,-1.8934977,"('stingy', 'generous')",-1.707492,-1.8934977,-0.1860057
41,-0.09839686,-0.0947119,"('unforgiving', 'forgiving')",-0.0983969,-0.0947119,0.003685
42,-2.177632,-2.151403,"('unreliable', 'reliable')",-2.1776321,-2.151403,0.0262291
43,1.4917083,1.4602808,"('irresponsible', 'responsible')",1.4917083,1.4602808,-0.0314275
44,-1.3698771,-1.3822479,"('prejudiced', 'unprejudiced')",-1.3698771,-1.3822479,-0.0123708
45,0.22954552,0.25749657,"('incompetent', 'competent')",0.2295455,0.2574966,0.0279511
46,-0.2538272,-0.3327739,"('uncompetitive', 'competitive')",-0.2538272,-0.3327739,-0.0789467
47,5.3128295,5.492248,"('stupid', 'smart')",5.3128295,5.4922481,0.1794186
48,1.073774,0.8554251,"('unintelligent', 'intelligent')",1.073774,0.8554251,-0.2183489
49,0.3551643,0.46812618,"('unable', 'able')",0.3551643,0.4681262,0.1129619
50,0.10643657,0.13576478,"('clumsy', 'skillful')",0.1064366,0.1357648,0.0293282
51,0.32522258,0.3023964,"('uneducated', 'educated')",0.3252226,0.3023964,-0.0228262
52,-0.55156225,-0.5635836,"('irrational', 'rational')",-0.5515622,-0.5635836,-0.0120214
53,0.37225655,0.32012483,"('uncreative', 'creative')",0.3722565,0.3201248,-0.0521317
54,1.067888,1.2853864,"('incapable', 'capable')",1.067888,1.2853864,0.2174984
55,0.9454582,0.7943626,"('incompetent', 'clever')",0.9454582,0.7943626,-0.1510956
56,1.101618,1.0942208,"('impractical', 'practical')",1.1016181,1.0942208,-0.0073973
57,-2.5827024,-2.546821,"('unimaginative', 'imaginative')",-2.5827024,-2.5468211,0.0358813
58,-0.18777591,-0.23635985,"('undiscriminating', 'discriminating')",-0.1877759,-0.2363598,-0.0485839
59,0.03319605,0.1250822,"('foolish', 'wise')",0.0331961,0.1250822,0.0918861
60,1.1108016,1.0697824,"('inefficient', 'efficient')",1.1108016,1.0697824,-0.0410192
61,0.38985917,0.12260586,"('illogical', 'logical')",0.3898592,0.1226059,-0.2672533
62,1.26812,1.3276057,"('incompetent', 'brilliant')",1.2681201,1.3276057,0.0594856
63,0.7307862,0.77270436,"('unperceptive', 'insightful')",0.7307862,0.7727044,0.0419182
64,-6.189002,-6.13366,"('shy', 'confident')",-6.189002,-6.1336598,0.0553422
65,0.72656727,0.6908268,"('insecure', 'secure')",0.7265673,0.6908268,-0.0357405
66,-0.19833973,-0.1714474,"('inactive', 'active')",-0.1983397,-0.1714474,0.0268923
67,-0.59131294,-0.4856056,"('doubtful', 'determined')",-0.5913129,-0.4856056,0.1057073
68,-0.27626255,-0.33010647,"('dependent', 'independent')",-0.2762626,-0.3301065,-0.0538439
69,-2.0107698,-1.9092925,"('lazy', 'industrious')",-2.0107698,-1.9092925,0.1014773
70,1.5269649,1.4884683,"('lethargic', 'energetic')",1.5269649,1.4884683,-0.0384966
71,0.5717252,0.6150211,"('diffident', 'self-confident')",0.5717252,0.6150211,0.0432959
72,0.76824075,0.8690108,"('unambitious', 'ambitious')",0.7682407,0.8690108,0.1007701
73,-3.2361925,-3.1710224,"('helpless', 'self-reliant')",-3.2361925,-3.1710224,0.0651701
74,0.055204783,-0.06731698,"('undedicated', 'dedicated')",0.0552048,-0.067317,-0.1225218
75,-0.95988345,-0.7339326,"('meek', 'impulsive')",-0.9598835,-0.7339326,0.2259509
76,0.8860657,0.79670674,"('anxious', 'daring')",0.8860657,0.7967067,-0.089359
77,-1.1098652,-1.0763358,"('unmotivated', 'motivated')",-1.1098652,-1.0763358,0.0335294
78,-0.37530005,-0.44454473,"('nonresilient', 'resilient')",-0.3753,-0.4445447,-0.0692447
79,-0.23938063,-0.1212905,"('wavering', 'unwavering')",-0.2393806,-0.1212905,0.1180901
80,-0.19076066,-0.23773852,"('dominated', 'dominating')",-0.1907607,-0.2377385,-0.0469778
81,0.39410275,0.38989556,"('submissive', 'aggressive')",0.3941028,0.3898956,-0.0042072
82,7.096077,7.2228794,"('poor', 'rich')",7.096077,7.2228794,0.1268024
83,-0.63154405,-0.60668725,"('powerless', 'powerful')",-0.6315441,-0.6066872,0.0248569
84,0.31853062,0.3231108,"('inferior', 'superior')",0.3185306,0.3231108,0.0045802
85,-1.0398881,-1.1663219,"('insignificant', 'prestigious')",-1.0398881,-1.1663219,-0.1264338
86,0.55300117,0.53361064,"('uninfluential', 'influential')",0.5530012,0.5336106,-0.0193906
87,0.119132854,0.18692182,"('unsuccessful', 'successful')",0.1191329,0.1869218,0.0677889
88,0.19918348,0.2037286,"('low', 'eminent')",0.1991835,0.2037286,0.0045451
