,crumb_male,crumb_female,tuple,average_male,average_female,female-male
35,0.018707544,-0.20688245,"('corrupt', 'incorrupt')",0.0187075,-0.2068824,-0.2255899
36,-1.0930256,-1.4376973,"('hostile', 'amicable')",-1.0930256,-1.4376973,-0.3446717
37,0.20575641,0.17376682,"('fake', 'genuine')",0.2057564,0.1737668,-0.0319896
38,-0.11212158,-0.16135558,"('untruthful', 'truthful')",-0.1121216,-0.1613556,-0.049234
39,0.84996444,1.0555316,"('exploitative', 'cooperative')",0.8499644,1.0555316,0.2055672
40,-0.95526505,-1.0887688,"('stingy', 'generous')",-0.955265,-1.0887688,-0.1335038
41,1.2350911,0.9563784,"('unforgiving', 'forgiving')",1.2350911,0.9563784,-0.2787127
42,-0.57216656,-0.36216348,"('unreliable', 'reliable')",-0.5721666,-0.3621635,0.2100031
43,0.3184143,0.40712237,"('irresponsible', 'responsible')",0.3184143,0.4071224,0.0887081
44,-0.5227868,-0.44144815,"('prejudiced', 'unprejudiced')",-0.5227868,-0.4414482,0.0813386
45,0.9892377,0.9385815,"('incompetent', 'competent')",0.9892377,0.9385815,-0.0506562
46,0.02135051,-0.03477986,"('uncompetitive', 'competitive')",0.0213505,-0.0347799,-0.0561304
47,1.8601519,1.5803063,"('stupid', 'smart')",1.8601519,1.5803063,-0.2798456
48,-0.28852668,-0.20291592,"('unintelligent', 'intelligent')",-0.2885267,-0.2029159,0.0856108
49,-1.0726726,-0.9790044,"('unable', 'able')",-1.0726726,-0.9790044,0.0936682
50,-0.7199818,-0.9508692,"('clumsy', 'skillful')",-0.7199818,-0.9508692,-0.2308874
51,-0.20207068,-0.16127217,"('uneducated', 'educated')",-0.2020707,-0.1612722,0.0407985
52,-1.3513317,-1.5332791,"('irrational', 'rational')",-1.3513317,-1.5332791,-0.1819474
53,-1.0997871,-1.3359426,"('uncreative', 'creative')",-1.0997871,-1.3359426,-0.2361555
54,-0.76668423,-0.99413985,"('incapable', 'capable')",-0.7666842,-0.9941399,-0.2274557
55,0.5078351,0.6621692,"('incompetent', 'clever')",0.5078351,0.6621692,0.1543341
56,0.8075887,1.0404063,"('impractical', 'practical')",0.8075887,1.0404063,0.2328176
57,-0.21812305,-0.12943847,"('unimaginative', 'imaginative')",-0.218123,-0.1294385,0.0886845
58,0.4631332,0.53683776,"('undiscriminating', 'discriminating')",0.4631332,0.5368378,0.0737046
59,-0.41507953,-0.61673903,"('foolish', 'wise')",-0.4150795,-0.616739,-0.2016595
60,0.2151089,0.61407626,"('inefficient', 'efficient')",0.2151089,0.6140763,0.3989674
61,-0.014130674,-0.109968066,"('illogical', 'logical')",-0.0141307,-0.1099681,-0.0958374
62,0.20399067,0.5033005,"('incompetent', 'brilliant')",0.2039907,0.5033005,0.2993098
63,0.083817326,0.1065722,"('unperceptive', 'insightful')",0.0838173,0.1065722,0.0227549
64,-2.2464755,-1.8799525,"('shy', 'confident')",-2.2464755,-1.8799525,0.366523
65,0.21227652,0.26539403,"('insecure', 'secure')",0.2122765,0.265394,0.0531175
66,-0.8989587,-1.0626158,"('inactive', 'active')",-0.8989587,-1.0626158,-0.1636571
67,-0.41065335,-0.20559953,"('doubtful', 'determined')",-0.4106534,-0.2055995,0.2050539
68,-0.6071148,-0.5700402,"('dependent', 'independent')",-0.6071148,-0.5700402,0.0370746
69,-1.0089618,-1.036159,"('lazy', 'industrious')",-1.0089618,-1.036159,-0.0271972
70,1.0257246,0.9325707,"('lethargic', 'energetic')",1.0257246,0.9325707,-0.0931539
71,-0.08922746,-0.06130889,"('diffident', 'self-confident')",-0.0892275,-0.0613089,0.0279186
72,-0.66561466,-0.687456,"('unambitious', 'ambitious')",-0.6656147,-0.687456,-0.0218413
73,-0.7105805,-0.43861908,"('helpless', 'self-reliant')",-0.7105805,-0.4386191,0.2719614
74,0.31723258,0.33627704,"('undedicated', 'dedicated')",0.3172326,0.336277,0.0190444
75,-0.0109831,-0.08505836,"('meek', 'impulsive')",-0.0109831,-0.0850584,-0.0740753
76,0.097942404,0.22295532,"('anxious', 'daring')",0.0979424,0.2229553,0.1250129
77,-0.97090274,-0.8020195,"('unmotivated', 'motivated')",-0.9709027,-0.8020195,0.1688832
78,-0.113971666,-0.19526277,"('nonresilient', 'resilient')",-0.1139717,-0.1952628,-0.0812911
79,-0.9831906,-1.2082326,"('wavering', 'unwavering')",-0.9831906,-1.2082326,-0.225042
80,0.9475867,1.0439,"('dominated', 'dominating')",0.9475867,1.0439,0.0963133
81,0.1946319,0.624266,"('submissive', 'aggressive')",0.1946319,0.624266,0.4296341
82,1.8166238,1.3519642,"('poor', 'rich')",1.8166238,1.3519642,-0.4646596
83,-0.29976967,-0.22478077,"('powerless', 'powerful')",-0.2997697,-0.2247808,0.0749889
84,-0.06343978,0.03423851,"('inferior', 'superior')",-0.0634398,0.0342385,0.0976783
85,-1.2287734,-1.3888181,"('insignificant', 'prestigious')",-1.2287734,-1.3888181,-0.1600447
86,-0.24426685,-0.37678242,"('uninfluential', 'influential')",-0.2442669,-0.3767824,-0.1325155
87,0.20965005,0.38154703,"('unsuccessful', 'successful')",0.2096501,0.381547,0.1718969
88,-1.347191,-1.2777375,"('low', 'eminent')",-1.347191,-1.2777375,0.0694535
