,deep_male,deep_female,tuple,average_male,average_female,female-male
64,-6.6152315,-6.6446304,"('shy', 'confident')",-6.6152315,-6.6446304,-0.0293989
65,-0.4398037,-0.37848103,"('insecure', 'secure')",-0.4398037,-0.378481,0.0613227
66,0.27094895,0.26120153,"('inactive', 'active')",0.2709489,0.2612015,-0.0097474
67,-0.29244795,-0.24860914,"('doubtful', 'determined')",-0.292448,-0.2486091,0.0438389
68,-0.49156898,-0.5716768,"('dependent', 'independent')",-0.491569,-0.5716768,-0.0801078
69,-1.5016807,-1.5047811,"('lazy', 'industrious')",-1.5016807,-1.5047811,-0.0031004
70,0.77833366,0.7662817,"('lethargic', 'energetic')",0.7783337,0.7662817,-0.012052
71,0.84128976,0.8619519,"('diffident', 'self-confident')",0.8412898,0.8619519,0.0206621
72,0.44809818,0.57401943,"('unambitious', 'ambitious')",0.4480982,0.5740194,0.1259212
73,-2.6521435,-2.723086,"('helpless', 'self-reliant')",-2.6521435,-2.7230861,-0.0709426
74,0.33917224,0.16786496,"('undedicated', 'dedicated')",0.3391722,0.167865,-0.1713072
75,-0.64994997,-0.51319665,"('meek', 'impulsive')",-0.64995,-0.5131966,0.1367534
76,0.47976616,0.4946079,"('anxious', 'daring')",0.4797662,0.4946079,0.0148417
77,-1.5212448,-1.3703521,"('unmotivated', 'motivated')",-1.5212448,-1.3703521,0.1508927
78,-0.5743307,-0.62353843,"('nonresilient', 'resilient')",-0.5743307,-0.6235384,-0.0492077
79,0.4227568,0.29412004,"('wavering', 'unwavering')",0.4227568,0.29412,-0.1286368
80,-0.71025956,-0.77123487,"('dominated', 'dominating')",-0.7102596,-0.7712349,-0.0609753
81,-0.46539158,-0.38230252,"('submissive', 'aggressive')",-0.4653916,-0.3823025,0.0830891
82,6.390489,6.5186357,"('poor', 'rich')",6.3904891,6.5186357,0.1281466
83,-0.3948045,-0.38136837,"('powerless', 'powerful')",-0.3948045,-0.3813684,0.0134361
84,0.7383857,0.67190987,"('inferior', 'superior')",0.7383857,0.6719099,-0.0664758
85,0.83591086,0.6411239,"('insignificant', 'prestigious')",0.8359109,0.6411239,-0.194787
86,0.18026406,0.13914756,"('uninfluential', 'influential')",0.1802641,0.1391476,-0.0411165
87,-0.07390535,-0.049943767,"('unsuccessful', 'successful')",-0.0739053,-0.0499438,0.0239615
88,0.6059435,0.47872537,"('low', 'eminent')",0.6059435,0.4787254,-0.1272181
