,tummy_male,tummy_female,tuple,average_male,average_female,female-male
42,-1.3698323,-1.4072884,"('unreliable', 'reliable')",-1.3698323,-1.4072884,-0.0374561
43,0.1286228,-0.029311843,"('irresponsible', 'responsible')",0.1286228,-0.0293118,-0.1579346
44,-0.54887986,-0.45842934,"('prejudiced', 'unprejudiced')",-0.5488799,-0.4584293,0.0904506
45,-0.13817187,-0.30842182,"('incompetent', 'competent')",-0.1381719,-0.3084218,-0.1702499
46,-0.6259318,-0.79947835,"('uncompetitive', 'competitive')",-0.6259318,-0.7994784,-0.1735466
47,2.7061732,2.6921933,"('stupid', 'smart')",2.7061732,2.6921933,-0.0139799
48,0.3910426,0.2769556,"('unintelligent', 'intelligent')",0.3910426,0.2769556,-0.114087
49,-0.11938365,-0.2361154,"('unable', 'able')",-0.1193836,-0.2361154,-0.1167318
50,-0.059130177,-0.14020306,"('clumsy', 'skillful')",-0.0591302,-0.1402031,-0.0810729
51,0.71011704,0.6506328,"('uneducated', 'educated')",0.710117,0.6506328,-0.0594842
52,-1.5999169,-1.5676279,"('irrational', 'rational')",-1.5999169,-1.5676279,0.032289
53,-1.5769837,-1.7744212,"('uncreative', 'creative')",-1.5769837,-1.7744212,-0.1974375
54,-0.6617097,-0.8066862,"('incapable', 'capable')",-0.6617097,-0.8066862,-0.1449765
55,0.68575186,0.581012,"('incompetent', 'clever')",0.6857519,0.581012,-0.1047399
56,1.467782,1.3239943,"('impractical', 'practical')",1.467782,1.3239943,-0.1437877
57,-2.5440915,-2.683369,"('unimaginative', 'imaginative')",-2.5440915,-2.6833689,-0.1392774
58,-0.6192395,-0.6237345,"('undiscriminating', 'discriminating')",-0.6192395,-0.6237345,-0.004495
59,-0.31925005,-0.2743475,"('foolish', 'wise')",-0.31925,-0.2743475,0.0449025
60,0.66874385,0.52533233,"('inefficient', 'efficient')",0.6687438,0.5253323,-0.1434115
61,-0.40256476,-0.64858484,"('illogical', 'logical')",-0.4025648,-0.6485848,-0.24602
62,0.29175258,0.1819151,"('incompetent', 'brilliant')",0.2917526,0.1819151,-0.1098375
63,0.3569634,0.14525874,"('unperceptive', 'insightful')",0.3569634,0.1452587,-0.2117047
64,-3.1362965,-2.9700105,"('shy', 'confident')",-3.1362965,-2.9700105,0.166286
65,-0.2653711,-0.27843174,"('insecure', 'secure')",-0.2653711,-0.2784317,-0.0130606
66,-1.1198713,-1.1194729,"('inactive', 'active')",-1.1198713,-1.1194729,0.0003984
67,0.33781317,0.36969978,"('doubtful', 'determined')",0.3378132,0.3696998,0.0318866
68,-0.20475797,-0.31961268,"('dependent', 'independent')",-0.204758,-0.3196127,-0.1148547
69,-1.1869314,-1.15364,"('lazy', 'industrious')",-1.1869314,-1.15364,0.0332914
70,-0.004791326,-0.09362654,"('lethargic', 'energetic')",-0.0047913,-0.0936265,-0.0888352
71,0.4282793,0.2869658,"('diffident', 'self-confident')",0.4282793,0.2869658,-0.1413135
72,-0.7031034,-0.6777033,"('unambitious', 'ambitious')",-0.7031034,-0.6777033,0.0254001
73,-1.3306178,-1.2132964,"('helpless', 'self-reliant')",-1.3306178,-1.2132964,0.1173214
74,0.6365222,0.4960086,"('undedicated', 'dedicated')",0.6365222,0.4960086,-0.1405136
75,-0.06778741,0.12704037,"('meek', 'impulsive')",-0.0677874,0.1270404,0.1948278
76,-0.073821425,-0.24816188,"('anxious', 'daring')",-0.0738214,-0.2481619,-0.1743405
77,-1.3244014,-1.3870816,"('unmotivated', 'motivated')",-1.3244014,-1.3870816,-0.0626802
78,0.033936743,-0.17574167,"('nonresilient', 'resilient')",0.0339367,-0.1757417,-0.2096784
79,-0.5980093,-0.68908656,"('wavering', 'unwavering')",-0.5980093,-0.6890866,-0.0910773
80,0.36532438,0.34385103,"('dominated', 'dominating')",0.3653244,0.343851,-0.0214734
81,-0.4391224,-0.47516713,"('submissive', 'aggressive')",-0.4391224,-0.4751671,-0.0360447
82,2.480648,2.360485,"('poor', 'rich')",2.480648,2.3604851,-0.1201629
83,0.31869254,0.30483156,"('powerless', 'powerful')",0.3186925,0.3048316,-0.0138609
84,0.0373794,0.03969363,"('inferior', 'superior')",0.0373794,0.0396936,0.0023142
85,-0.72329766,-0.8337781,"('insignificant', 'prestigious')",-0.7232977,-0.8337781,-0.1104804
86,-0.82917005,-0.98725426,"('uninfluential', 'influential')",-0.82917,-0.9872543,-0.1580843
87,-0.05736042,-0.062574595,"('unsuccessful', 'successful')",-0.0573604,-0.0625746,-0.0052142
88,-0.011575366,-0.118521765,"('low', 'eminent')",-0.0115754,-0.1185218,-0.1069464
