,villa_male,villa_female,tuple,average_male,average_female,female-male
53,-0.11548245,-0.011445437,"('uncreative', 'creative')",-0.1154824,-0.0114454,0.104037
54,1.2080051,1.4648781,"('incapable', 'capable')",1.2080051,1.4648781,0.256873
55,0.92251265,0.82753694,"('incompetent', 'clever')",0.9225127,0.8275369,-0.0949758
56,1.0978895,0.9103401,"('impractical', 'practical')",1.0978895,0.9103401,-0.1875494
57,-2.5509553,-2.73359,"('unimaginative', 'imaginative')",-2.5509553,-2.7335899,-0.1826346
58,0.012224112,-0.0794155,"('undiscriminating', 'discriminating')",0.0122241,-0.0794155,-0.0916396
59,-0.058502898,0.15243539,"('foolish', 'wise')",-0.0585029,0.1524354,0.2109383
60,1.0053321,0.9586513,"('inefficient', 'efficient')",1.0053321,0.9586513,-0.0466808
61,0.34706634,0.18872164,"('illogical', 'logical')",0.3470663,0.1887216,-0.1583447
62,1.360119,1.398928,"('incompetent', 'brilliant')",1.360119,1.398928,0.038809
63,0.41128767,0.46121114,"('unperceptive', 'insightful')",0.4112877,0.4612111,0.0499234
64,-5.9271865,-6.0554614,"('shy', 'confident')",-5.9271865,-6.0554614,-0.1282749
65,0.25282344,0.19280647,"('insecure', 'secure')",0.2528234,0.1928065,-0.0600169
66,-0.10656114,-0.16953301,"('inactive', 'active')",-0.1065611,-0.169533,-0.0629719
67,0.15787901,0.10179271,"('doubtful', 'determined')",0.157879,0.1017927,-0.0560863
68,-0.56151146,-0.4244296,"('dependent', 'independent')",-0.5615115,-0.4244296,0.1370819
69,-2.0580404,-1.954993,"('lazy', 'industrious')",-2.0580404,-1.954993,0.1030474
70,1.2126772,1.0502108,"('lethargic', 'energetic')",1.2126772,1.0502108,-0.1624664
71,0.40582573,0.43262127,"('diffident', 'self-confident')",0.4058257,0.4326213,0.0267956
72,0.9398525,0.9870405,"('unambitious', 'ambitious')",0.9398525,0.9870405,0.047188
73,-3.0497136,-3.0618002,"('helpless', 'self-reliant')",-3.0497136,-3.0618002,-0.0120866
74,0.10537969,-0.027963057,"('undedicated', 'dedicated')",0.1053797,-0.0279631,-0.1333428
75,-0.9427437,-0.825472,"('meek', 'impulsive')",-0.9427437,-0.825472,0.1172717
76,0.65013164,0.48604226,"('anxious', 'daring')",0.6501316,0.4860423,-0.1640893
77,-1.1731626,-1.0711151,"('unmotivated', 'motivated')",-1.1731626,-1.0711151,0.1020475
78,-0.8029812,-0.77740353,"('nonresilient', 'resilient')",-0.8029812,-0.7774035,0.0255777
79,-0.56523305,-0.3521458,"('wavering', 'unwavering')",-0.5652331,-0.3521458,0.2130873
80,-0.25871763,-0.572511,"('dominated', 'dominating')",-0.2587176,-0.572511,-0.3137934
81,0.21431014,0.13683942,"('submissive', 'aggressive')",0.2143101,0.1368394,-0.0774707
82,6.584158,6.9105678,"('poor', 'rich')",6.5841579,6.9105678,0.3264099
83,-0.049183205,-0.18396935,"('powerless', 'powerful')",-0.0491832,-0.1839693,-0.1347861
84,0.11705813,0.16727486,"('inferior', 'superior')",0.1170581,0.1672749,0.0502168
85,-1.2578418,-1.0945816,"('insignificant', 'prestigious')",-1.2578418,-1.0945816,0.1632602
86,0.4118435,0.34745014,"('uninfluential', 'influential')",0.4118435,0.3474501,-0.0643934
87,0.16114424,0.1292503,"('unsuccessful', 'successful')",0.1611442,0.1292503,-0.0318939
88,0.15651172,0.06829732,"('low', 'eminent')",0.1565117,0.0682973,-0.0882144
