,segment_male,segment_female,tuple,average_male,average_female,female-male
25,1.1317939,1.1949581,"('egoistic', 'altruistic')",1.1317939,1.1949581,0.0631642
26,0.8984288,0.7013682,"('hardhearted', 'benevolent')",0.8984288,0.7013682,-0.1970606
27,1.9178953,1.9035501,"('hardhearted', 'softhearted')",1.9178953,1.9035501,-0.0143452
28,1.5034925,1.3554171,"('disloyal', 'loyal')",1.5034925,1.3554171,-0.1480754
29,-0.7295836,-0.8478951,"('unfair', 'fair')",-0.7295836,-0.8478951,-0.1183115
30,1.1091822,1.1038629,"('intolerant', 'tolerant')",1.1091822,1.1038629,-0.0053193
31,-1.2015809,-1.0611327,"('evil', 'good')",-1.2015809,-1.0611327,0.1404482
32,1.6049827,1.4612232,"('unkind', 'kind')",1.6049827,1.4612232,-0.1437595
33,-0.23595822,-0.26360533,"('wrong', 'right')",-0.2359582,-0.2636053,-0.0276471
34,4.6088195,4.8046618,"('mean', 'honorable')",4.6088195,4.8046618,0.1958423
35,-1.3412603,-1.4050394,"('corrupt', 'incorrupt')",-1.3412603,-1.4050394,-0.0637791
36,-1.1321398,-1.1460657,"('hostile', 'amicable')",-1.1321398,-1.1460657,-0.0139259
37,1.3077083,1.344777,"('fake', 'genuine')",1.3077083,1.344777,0.0370687
38,0.27823353,0.26909342,"('untruthful', 'truthful')",0.2782335,0.2690934,-0.0091401
39,0.30795303,0.26837125,"('exploitative', 'cooperative')",0.307953,0.2683713,-0.0395817
40,-1.2533635,-1.2839221,"('stingy', 'generous')",-1.2533635,-1.2839221,-0.0305586
41,0.37525794,0.24135289,"('unforgiving', 'forgiving')",0.3752579,0.2413529,-0.133905
42,-2.6172485,-2.5472512,"('unreliable', 'reliable')",-2.6172485,-2.5472512,0.0699973
43,1.2716053,1.3351401,"('irresponsible', 'responsible')",1.2716053,1.3351401,0.0635348
44,-1.6414204,-1.6412526,"('prejudiced', 'unprejudiced')",-1.6414204,-1.6412526,0.0001678
45,0.6457673,0.5664748,"('incompetent', 'competent')",0.6457673,0.5664748,-0.0792925
46,-0.49134302,-0.53743345,"('uncompetitive', 'competitive')",-0.491343,-0.5374334,-0.0460904
47,4.9307885,5.027557,"('stupid', 'smart')",4.9307885,5.0275569,0.0967684
48,0.84950817,0.7068991,"('unintelligent', 'intelligent')",0.8495082,0.7068991,-0.1426091
49,0.11258278,0.2791075,"('unable', 'able')",0.1125828,0.2791075,0.1665247
50,-0.29179323,-0.26711673,"('clumsy', 'skillful')",-0.2917932,-0.2671167,0.0246765
51,0.76003355,0.5693569,"('uneducated', 'educated')",0.7600335,0.5693569,-0.1906766
52,-0.15793219,-0.1516436,"('irrational', 'rational')",-0.1579322,-0.1516436,0.0062886
53,0.07713434,0.106630236,"('uncreative', 'creative')",0.0771343,0.1066302,0.0294959
54,0.95749754,1.0885434,"('incapable', 'capable')",0.9574975,1.0885434,0.1310459
55,1.4212096,1.4132712,"('incompetent', 'clever')",1.4212096,1.4132712,-0.0079384
56,0.5115889,0.49488738,"('impractical', 'practical')",0.5115889,0.4948874,-0.0167015
57,-2.706836,-2.720327,"('unimaginative', 'imaginative')",-2.706836,-2.7203269,-0.0134909
58,0.56176656,0.57693434,"('undiscriminating', 'discriminating')",0.5617666,0.5769343,0.0151677
59,-0.45597112,-0.4346528,"('foolish', 'wise')",-0.4559711,-0.4346528,0.0213183
60,0.9653545,0.9442321,"('inefficient', 'efficient')",0.9653545,0.9442321,-0.0211224
61,0.59641683,0.39474663,"('illogical', 'logical')",0.5964168,0.3947466,-0.2016702
62,1.2210687,1.2876014,"('incompetent', 'brilliant')",1.2210687,1.2876014,0.0665327
63,0.6834554,0.68790877,"('unperceptive', 'insightful')",0.6834554,0.6879088,0.0044534
64,-6.742084,-6.7053246,"('shy', 'confident')",-6.742084,-6.7053246,0.0367594
65,0.20075123,0.2063887,"('insecure', 'secure')",0.2007512,0.2063887,0.0056375
66,-0.49156588,-0.4569263,"('inactive', 'active')",-0.4915659,-0.4569263,0.0346396
67,-0.5945294,-0.7085662,"('doubtful', 'determined')",-0.5945294,-0.7085662,-0.1140368
68,-0.63777065,-0.6215913,"('dependent', 'independent')",-0.6377707,-0.6215913,0.0161794
69,-1.9297246,-1.8824652,"('lazy', 'industrious')",-1.9297246,-1.8824652,0.0472594
70,1.1890166,1.1574541,"('lethargic', 'energetic')",1.1890166,1.1574541,-0.0315625
71,-0.12678882,-0.10909065,"('diffident', 'self-confident')",-0.1267888,-0.1090906,0.0176982
72,0.6774871,0.82607967,"('unambitious', 'ambitious')",0.6774871,0.8260797,0.1485926
73,-2.7994552,-2.6076705,"('helpless', 'self-reliant')",-2.7994552,-2.6076705,0.1917847
74,0.5692195,0.45276043,"('undedicated', 'dedicated')",0.5692195,0.4527604,-0.1164591
75,-1.252453,-1.1281734,"('meek', 'impulsive')",-1.252453,-1.1281734,0.1242796
76,0.60323167,0.49203554,"('anxious', 'daring')",0.6032317,0.4920355,-0.1111962
77,-1.4885796,-1.4243066,"('unmotivated', 'motivated')",-1.4885796,-1.4243066,0.064273
78,-1.028488,-1.0273542,"('nonresilient', 'resilient')",-1.028488,-1.0273542,0.0011338
79,-0.78063726,-0.78332984,"('wavering', 'unwavering')",-0.7806373,-0.7833298,-0.0026925
80,0.35268196,0.27874306,"('dominated', 'dominating')",0.352682,0.2787431,-0.0739389
81,-0.09999186,-0.14753784,"('submissive', 'aggressive')",-0.0999919,-0.1475378,-0.0475459
82,6.4847445,6.6201925,"('poor', 'rich')",6.4847445,6.6201925,0.135448
83,-0.58343893,-0.60333574,"('powerless', 'powerful')",-0.5834389,-0.6033357,-0.0198968
84,0.044490997,0.058143083,"('inferior', 'superior')",0.044491,0.0581431,0.0136521
85,-1.2069348,-1.2365164,"('insignificant', 'prestigious')",-1.2069348,-1.2365164,-0.0295816
86,0.87384695,0.73687726,"('uninfluential', 'influential')",0.8738469,0.7368773,-0.1369696
87,0.5743241,0.6157954,"('unsuccessful', 'successful')",0.5743241,0.6157954,0.0414713
88,0.2699176,0.2153296,"('low', 'eminent')",0.2699176,0.2153296,-0.054588
