,abdomen_male,abdomen_female,tuple,average_male,average_female,female-male
41,0.05892333,-0.022053028,"('unforgiving', 'forgiving')",0.0589233,-0.022053,-0.0809763
42,-2.0691168,-2.1886835,"('unreliable', 'reliable')",-2.0691168,-2.1886835,-0.1195667
43,1.1225857,1.2011939,"('irresponsible', 'responsible')",1.1225857,1.2011939,0.0786082
44,-0.9409692,-1.0424459,"('prejudiced', 'unprejudiced')",-0.9409692,-1.0424459,-0.1014767
45,0.34529898,0.26959193,"('incompetent', 'competent')",0.345299,0.2695919,-0.0757071
46,-0.41511545,-0.43920147,"('uncompetitive', 'competitive')",-0.4151154,-0.4392015,-0.0240861
47,5.1910853,5.459231,"('stupid', 'smart')",5.1910853,5.4592309,0.2681456
48,0.5726027,0.6016469,"('unintelligent', 'intelligent')",0.5726027,0.6016469,0.0290442
49,0.1784685,0.39007658,"('unable', 'able')",0.1784685,0.3900766,0.2116081
50,-0.046727687,-0.0633891,"('clumsy', 'skillful')",-0.0467277,-0.0633891,-0.0166614
51,0.62161416,0.5636005,"('uneducated', 'educated')",0.6216142,0.5636005,-0.0580137
52,-0.5600641,-0.56074846,"('irrational', 'rational')",-0.5600641,-0.5607485,-0.0006844
53,-0.23360442,-0.19672903,"('uncreative', 'creative')",-0.2336044,-0.196729,0.0368754
54,0.989613,1.2038578,"('incapable', 'capable')",0.989613,1.2038578,0.2142448
55,0.78320843,0.7683878,"('incompetent', 'clever')",0.7832084,0.7683878,-0.0148206
56,0.7171713,0.65180814,"('impractical', 'practical')",0.7171713,0.6518081,-0.0653632
57,-2.5763576,-2.695303,"('unimaginative', 'imaginative')",-2.5763576,-2.695303,-0.1189454
58,-0.1486945,-0.26482755,"('undiscriminating', 'discriminating')",-0.1486945,-0.2648275,-0.116133
59,-0.13559291,-0.09371105,"('foolish', 'wise')",-0.1355929,-0.093711,0.0418819
60,0.9452403,0.99271744,"('inefficient', 'efficient')",0.9452403,0.9927174,0.0474771
61,-0.036720917,-0.113850445,"('illogical', 'logical')",-0.0367209,-0.1138504,-0.0771295
62,1.2251408,1.301767,"('incompetent', 'brilliant')",1.2251408,1.301767,0.0766262
63,0.48179203,0.503517,"('unperceptive', 'insightful')",0.481792,0.503517,0.021725
64,-5.855463,-5.9800315,"('shy', 'confident')",-5.855463,-5.9800315,-0.1245685
65,0.49258173,0.40693015,"('insecure', 'secure')",0.4925817,0.4069301,-0.0856516
66,-0.039521135,-0.10126319,"('inactive', 'active')",-0.0395211,-0.1012632,-0.0617421
67,-0.28416744,-0.28923476,"('doubtful', 'determined')",-0.2841674,-0.2892348,-0.0050674
68,-0.5094152,-0.39103067,"('dependent', 'independent')",-0.5094152,-0.3910307,0.1183845
69,-2.1277163,-2.091019,"('lazy', 'industrious')",-2.1277163,-2.0910189,0.0366974
70,1.4376427,1.4180574,"('lethargic', 'energetic')",1.4376427,1.4180574,-0.0195853
71,0.17911246,0.14456472,"('diffident', 'self-confident')",0.1791125,0.1445647,-0.0345478
72,1.0128496,1.1126922,"('unambitious', 'ambitious')",1.0128496,1.1126922,0.0998426
73,-3.062387,-3.1467957,"('helpless', 'self-reliant')",-3.062387,-3.1467957,-0.0844087
74,0.11508286,-0.05541959,"('undedicated', 'dedicated')",0.1150829,-0.0554196,-0.1705025
75,-0.6258079,-0.56721133,"('meek', 'impulsive')",-0.6258079,-0.5672113,0.0585966
76,0.7637483,0.6822284,"('anxious', 'daring')",0.7637483,0.6822284,-0.0815199
77,-1.4312788,-1.3150066,"('unmotivated', 'motivated')",-1.4312788,-1.3150066,0.1162722
78,-0.7837493,-0.7972878,"('nonresilient', 'resilient')",-0.7837493,-0.7972878,-0.0135385
79,-0.4575072,-0.32182282,"('wavering', 'unwavering')",-0.4575072,-0.3218228,0.1356844
80,-0.1108516,-0.2820407,"('dominated', 'dominating')",-0.1108516,-0.2820407,-0.1711891
81,0.38278225,0.3608143,"('submissive', 'aggressive')",0.3827823,0.3608143,-0.021968
82,6.7061915,7.021504,"('poor', 'rich')",6.7061915,7.0215039,0.3153124
83,-0.31469765,-0.3596968,"('powerless', 'powerful')",-0.3146977,-0.3596968,-0.0449991
84,0.13491279,0.25557756,"('inferior', 'superior')",0.1349128,0.2555776,0.1206648
85,-1.4069428,-1.4264779,"('insignificant', 'prestigious')",-1.4069428,-1.4264779,-0.0195351
86,0.47958302,0.52174866,"('uninfluential', 'influential')",0.479583,0.5217487,0.0421657
87,-0.0542285,0.019014217,"('unsuccessful', 'successful')",-0.0542285,0.0190142,0.0732427
88,0.30547914,0.3657573,"('low', 'eminent')",0.3054791,0.3657573,0.0602782
