,pg&e_male,pg&e_female,tuple,corp_male,corp_female,average_male,average_female,female-male
77,0.85475886,0.9048245,"('unmotivated', 'motivated')",-0.39379928,-0.53532225,0.2304798,0.1847511,-0.0457287
78,-0.62684745,-0.49424616,"('nonresilient', 'resilient')",-1.0247284,-0.89850247,-0.8257879,-0.6963743,0.1294136
79,0.021096513,0.088725604,"('wavering', 'unwavering')",0.77334434,0.7161943,0.3972204,0.4024599,0.0052395
80,0.42771265,0.28838545,"('dominated', 'dominating')",-0.3439687,-0.40041262,0.041872,-0.0560136,-0.0978856
81,-1.1530151,-1.5449252,"('submissive', 'aggressive')",0.18419747,-0.13704698,-0.4844088,-0.8409861,-0.3565773
82,-0.44873953,-0.45865515,"('poor', 'rich')",0.16423792,0.06256107,-0.1422508,-0.198047,-0.0557962
83,0.68246955,0.57030827,"('powerless', 'powerful')",-0.5573475,-0.68838096,0.062561,-0.0590363,-0.1215973
84,0.7426438,0.6960692,"('inferior', 'superior')",-0.0028549284,-0.121528,0.3698944,0.2872706,-0.0826238
85,1.1696979,1.4089246,"('insignificant', 'prestigious')",1.153756,1.3409497,1.161727,1.3749371,0.2132101
86,-0.5496496,-0.76281816,"('uninfluential', 'influential')",-1.6322768,-1.8085536,-1.0909631,-1.2856859,-0.1947228
87,0.5456248,0.41606253,"('unsuccessful', 'successful')",1.2956253,1.1846666,0.9206251,0.8003646,-0.1202605
88,-0.43166298,-0.6700115,"('low', 'eminent')",1.018686,0.6940634,0.2935115,0.012026,-0.2814855
