,something_male,something_female,tuple,average_male,average_female,female-male
69,-1.0860775,-1.0414481,"('lazy', 'industrious')",-1.0860775,-1.0414481,0.0446294
70,1.2917885,1.2391553,"('lethargic', 'energetic')",1.2917885,1.2391553,-0.0526332
71,0.78323066,0.9500888,"('diffident', 'self-confident')",0.7832307,0.9500888,0.1668581
72,0.96072716,0.9453927,"('unambitious', 'ambitious')",0.9607272,0.9453927,-0.0153345
73,-2.680299,-2.681969,"('helpless', 'self-reliant')",-2.680299,-2.6819689,-0.0016699
74,0.098335564,0.009464759,"('undedicated', 'dedicated')",0.0983356,0.0094648,-0.0888708
75,-0.3842888,-0.35361204,"('meek', 'impulsive')",-0.3842888,-0.353612,0.0306768
76,0.509388,0.41286176,"('anxious', 'daring')",0.509388,0.4128618,-0.0965262
77,-1.3775615,-1.3269781,"('unmotivated', 'motivated')",-1.3775615,-1.3269781,0.0505834
78,0.0037928764,0.00577851,"('nonresilient', 'resilient')",0.0037929,0.0057785,0.0019856
79,0.1783445,0.16224252,"('wavering', 'unwavering')",0.1783445,0.1622425,-0.016102
80,-0.11605772,-0.14775172,"('dominated', 'dominating')",-0.1160577,-0.1477517,-0.031694
81,-0.1295175,-0.12847185,"('submissive', 'aggressive')",-0.1295175,-0.1284719,0.0010456
82,6.3382616,6.49481,"('poor', 'rich')",6.3382616,6.4948101,0.1565485
83,-0.62053823,-0.55381286,"('powerless', 'powerful')",-0.6205382,-0.5538129,0.0667253
84,0.0059890226,0.015100457,"('inferior', 'superior')",0.005989,0.0151005,0.0091115
85,-1.0142398,-0.99418676,"('insignificant', 'prestigious')",-1.0142398,-0.9941868,0.020053
86,0.6703409,0.6465096,"('uninfluential', 'influential')",0.6703409,0.6465096,-0.0238313
87,0.30448657,0.39445773,"('unsuccessful', 'successful')",0.3044866,0.3944577,0.0899711
88,0.07463496,0.08798857,"('low', 'eminent')",0.074635,0.0879886,0.0133536
