,foot_male,foot_female,tuple,locker_male,locker_female,inc_male,inc_female,average_male,average_female,female-male
74,1.0288285,1.0677056,"('undedicated', 'dedicated')",0.5130079,0.4468361,0.1250621,0.14479473,0.5556328,0.5531121,-0.0025207
75,-0.46227035,-0.5347662,"('meek', 'impulsive')",-1.5608242,-1.6008095,-0.4245804,-0.3529927,-0.8158916,-0.8295228,-0.0136312
76,-0.8943772,-0.75867796,"('anxious', 'daring')",0.18941712,0.3669239,-0.006054461,0.070644006,-0.2370048,-0.1070367,0.1299681
77,-1.096587,-1.075324,"('unmotivated', 'motivated')",-0.65180707,-0.57394844,-1.2525251,-1.1120821,-1.0003064,-0.9204515,0.0798549
78,-0.6996175,-0.54359376,"('nonresilient', 'resilient')",-0.5109407,-0.44900993,-0.059128497,-0.011219166,-0.4232289,-0.3346076,0.0886213
79,0.5001802,0.39625958,"('wavering', 'unwavering')",-1.8033273,-1.9259107,-0.06541794,-0.03817718,-0.4561883,-0.5226094,-0.0664211
80,0.25710213,0.11779032,"('dominated', 'dominating')",0.7651342,0.7318918,-0.7805446,-0.8671974,0.0805639,-0.0058384,-0.0864023
81,0.07786715,-0.056357272,"('submissive', 'aggressive')",0.7442657,0.5575623,-0.8022771,-0.711524,0.0066186,-0.0701063,-0.0767249
82,-1.0879351,-1.0343572,"('poor', 'rich')",-0.034744196,-0.00079057366,6.2373815,6.373171,1.7049007,1.7793411,0.0744404
83,0.07767056,-0.0023406558,"('powerless', 'powerful')",0.1839054,0.11164324,-0.9739039,-1.0766069,-0.2374427,-0.3224348,-0.0849921
84,0.42333984,0.4139734,"('inferior', 'superior')",-0.1430862,-0.19154608,0.39885953,0.30479795,0.226371,0.1757418,-0.0506292
85,0.3266166,0.36925098,"('insignificant', 'prestigious')",-1.120969,-1.0340223,-0.33665824,-0.22013822,-0.3770036,-0.2949698,0.0820338
86,-0.47444078,-0.57877064,"('uninfluential', 'influential')",-0.039445072,-0.24345943,0.5941949,0.48815027,0.0267697,-0.1113599,-0.1381296
87,-0.13643299,-0.13722865,"('unsuccessful', 'successful')",0.10011285,0.10301528,0.54277724,0.61152124,0.168819,0.192436,0.023617
88,-0.8539619,-0.8569488,"('low', 'eminent')",-0.96783817,-0.9618153,-0.06576796,0.0030908324,-0.6291893,-0.6052244,0.0239649
