,palm_male,palm_female,tuple,average_male,average_female,female-male
44,-1.0615821,-1.0158031,"('prejudiced', 'unprejudiced')",-1.0615821,-1.0158031,0.045779
45,-0.8368349,-0.8579688,"('incompetent', 'competent')",-0.8368349,-0.8579688,-0.0211339
46,-1.6356535,-1.710471,"('uncompetitive', 'competitive')",-1.6356535,-1.710471,-0.0748175
47,4.735829,4.8582172,"('stupid', 'smart')",4.7358289,4.8582172,0.1223883
48,0.41577503,0.3393854,"('unintelligent', 'intelligent')",0.415775,0.3393854,-0.0763896
49,0.3956958,0.39856642,"('unable', 'able')",0.3956958,0.3985664,0.0028706
50,-0.18144795,-0.22157754,"('clumsy', 'skillful')",-0.181448,-0.2215775,-0.0401295
51,0.042370643,-0.023278676,"('uneducated', 'educated')",0.0423706,-0.0232787,-0.0656493
52,0.2031405,0.14245152,"('irrational', 'rational')",0.2031405,0.1424515,-0.060689
53,0.20137033,0.14689359,"('uncreative', 'creative')",0.2013703,0.1468936,-0.0544767
54,1.3583081,1.4010267,"('incapable', 'capable')",1.3583081,1.4010267,0.0427186
55,0.005920399,-0.0031526908,"('incompetent', 'clever')",0.0059204,-0.0031527,-0.0090731
56,-0.26345095,-0.2183884,"('impractical', 'practical')",-0.263451,-0.2183884,0.0450626
57,-3.1502492,-3.0916069,"('unimaginative', 'imaginative')",-3.1502492,-3.0916069,0.0586423
58,-0.4141793,-0.4070906,"('undiscriminating', 'discriminating')",-0.4141793,-0.4070906,0.0070887
59,0.33163533,0.3035469,"('foolish', 'wise')",0.3316353,0.3035469,-0.0280884
60,-0.3949944,-0.36494854,"('inefficient', 'efficient')",-0.3949944,-0.3649485,0.0300459
61,0.22034553,-0.010876551,"('illogical', 'logical')",0.2203455,-0.0108766,-0.2312221
62,-0.10252342,-0.061647996,"('incompetent', 'brilliant')",-0.1025234,-0.061648,0.0408754
63,-0.5148069,-0.5147391,"('unperceptive', 'insightful')",-0.5148069,-0.5147391,6.78e-05
64,-6.7365584,-6.6821227,"('shy', 'confident')",-6.7365584,-6.6821227,0.0544357
65,-0.37648842,-0.37843084,"('insecure', 'secure')",-0.3764884,-0.3784308,-0.0019424
66,-0.35466594,-0.35317293,"('inactive', 'active')",-0.3546659,-0.3531729,0.001493
67,-0.4703167,-0.41212457,"('doubtful', 'determined')",-0.4703167,-0.4121246,0.0581921
68,-0.8734559,-0.933053,"('dependent', 'independent')",-0.8734559,-0.933053,-0.0595971
69,-1.3128103,-1.2905988,"('lazy', 'industrious')",-1.3128103,-1.2905988,0.0222115
70,0.17167386,0.18240054,"('lethargic', 'energetic')",0.1716739,0.1824005,0.0107266
71,0.54178476,0.6020385,"('diffident', 'self-confident')",0.5417848,0.6020385,0.0602537
72,0.31464863,0.39003587,"('unambitious', 'ambitious')",0.3146486,0.3900359,0.0753873
73,-2.7344246,-2.7026157,"('helpless', 'self-reliant')",-2.7344246,-2.7026157,0.0318089
74,-0.26700324,-0.38623732,"('undedicated', 'dedicated')",-0.2670032,-0.3862373,-0.1192341
75,-0.6915957,-0.58586335,"('meek', 'impulsive')",-0.6915957,-0.5858634,0.1057323
76,0.3595007,0.36002207,"('anxious', 'daring')",0.3595007,0.3600221,0.0005214
77,-1.6048912,-1.4725581,"('unmotivated', 'motivated')",-1.6048912,-1.4725581,0.1323331
78,-0.7325338,-0.76755255,"('nonresilient', 'resilient')",-0.7325338,-0.7675526,-0.0350188
79,0.13886982,0.14441893,"('wavering', 'unwavering')",0.1388698,0.1444189,0.0055491
80,-0.8408722,-0.8861221,"('dominated', 'dominating')",-0.8408722,-0.8861221,-0.0452499
81,-0.6712246,-0.603768,"('submissive', 'aggressive')",-0.6712246,-0.603768,0.0674566
82,5.718589,5.8341637,"('poor', 'rich')",5.7185888,5.8341637,0.1155749
83,-0.31058115,-0.29813525,"('powerless', 'powerful')",-0.3105811,-0.2981353,0.0124458
84,0.7286782,0.68592125,"('inferior', 'superior')",0.7286782,0.6859213,-0.0427569
85,0.8347601,0.7261447,"('insignificant', 'prestigious')",0.8347601,0.7261447,-0.1086154
86,-0.2550098,-0.32222453,"('uninfluential', 'influential')",-0.2550098,-0.3222245,-0.0672147
87,-0.3643171,-0.31390733,"('unsuccessful', 'successful')",-0.3643171,-0.3139073,0.0504098
88,0.34907654,0.3218451,"('low', 'eminent')",0.3490765,0.3218451,-0.0272314
