,hunt_male,hunt_female,tuple,average_male,average_female,female-male
23,6.091456,6.2581496,"('insincere', 'sincere')",6.0914559,6.2581496,0.1666937
24,1.3708632,1.3111793,"('dishonest', 'honest')",1.3708632,1.3111793,-0.0596839
25,0.93758816,0.8467676,"('egoistic', 'altruistic')",0.9375882,0.8467676,-0.0908206
26,1.3424506,1.2227745,"('hardhearted', 'benevolent')",1.3424506,1.2227745,-0.1196761
27,1.658869,1.4981873,"('hardhearted', 'softhearted')",1.658869,1.4981873,-0.1606817
28,0.9776545,0.928204,"('disloyal', 'loyal')",0.9776545,0.928204,-0.0494505
29,-0.56561625,-0.69232714,"('unfair', 'fair')",-0.5656163,-0.6923271,-0.1267108
30,0.64390415,0.72516125,"('intolerant', 'tolerant')",0.6439041,0.7251613,0.0812572
31,-1.3409024,-1.4761285,"('evil', 'good')",-1.3409024,-1.4761285,-0.1352261
32,0.99915123,0.9458924,"('unkind', 'kind')",0.9991512,0.9458924,-0.0532588
33,-0.52265006,-0.6132464,"('wrong', 'right')",-0.5226501,-0.6132464,-0.0905963
34,4.7117834,4.8952813,"('mean', 'honorable')",4.7117834,4.8952813,0.1834979
35,-0.45838934,-0.7333398,"('corrupt', 'incorrupt')",-0.4583893,-0.7333398,-0.2749505
36,-0.40417418,-0.6010279,"('hostile', 'amicable')",-0.4041742,-0.6010279,-0.1968537
37,0.68408906,0.6985076,"('fake', 'genuine')",0.6840891,0.6985076,0.0144185
38,-0.40797475,-0.36083394,"('untruthful', 'truthful')",-0.4079747,-0.3608339,0.0471408
39,0.29483923,0.3513282,"('exploitative', 'cooperative')",0.2948392,0.3513282,0.056489
40,-1.4549284,-1.6268849,"('stingy', 'generous')",-1.4549284,-1.6268849,-0.1719565
41,0.004084561,0.008289046,"('unforgiving', 'forgiving')",0.0040846,0.008289,0.0042044
42,-2.7333534,-2.7405365,"('unreliable', 'reliable')",-2.7333534,-2.7405365,-0.0071831
43,0.9164068,1.0367665,"('irresponsible', 'responsible')",0.9164068,1.0367665,0.1203597
44,-0.8678864,-0.88227963,"('prejudiced', 'unprejudiced')",-0.8678864,-0.8822796,-0.0143932
45,-0.22826882,-0.19906862,"('incompetent', 'competent')",-0.2282688,-0.1990686,0.0292002
46,-0.7908418,-0.7236742,"('uncompetitive', 'competitive')",-0.7908418,-0.7236742,0.0671676
47,5.0997925,5.2768803,"('stupid', 'smart')",5.0997925,5.2768803,0.1770878
48,0.25701627,0.33842716,"('unintelligent', 'intelligent')",0.2570163,0.3384272,0.0814109
49,-0.2014441,-0.096363336,"('unable', 'able')",-0.2014441,-0.0963633,0.1050808
50,-0.7344497,-0.7669044,"('clumsy', 'skillful')",-0.7344497,-0.7669044,-0.0324547
51,0.10372201,0.13873458,"('uneducated', 'educated')",0.103722,0.1387346,0.0350126
52,-0.37304512,-0.5888998,"('irrational', 'rational')",-0.3730451,-0.5888998,-0.2158547
53,0.11547665,0.04178554,"('uncreative', 'creative')",0.1154767,0.0417855,-0.0736912
54,0.9890912,1.0310292,"('incapable', 'capable')",0.9890912,1.0310292,0.041938
55,0.45766822,0.580731,"('incompetent', 'clever')",0.4576682,0.580731,0.1230628
56,0.17041896,0.23109642,"('impractical', 'practical')",0.170419,0.2310964,0.0606774
57,-2.675355,-2.6846986,"('unimaginative', 'imaginative')",-2.675355,-2.6846986,-0.0093436
58,0.12619358,0.17059937,"('undiscriminating', 'discriminating')",0.1261936,0.1705994,0.0444058
59,-0.15416688,-0.23111619,"('foolish', 'wise')",-0.1541669,-0.2311162,-0.0769493
60,0.07699446,0.3559618,"('inefficient', 'efficient')",0.0769945,0.3559618,0.2789673
61,0.053791247,0.010746669,"('illogical', 'logical')",0.0537912,0.0107467,-0.0430445
62,0.037272356,0.22885782,"('incompetent', 'brilliant')",0.0372724,0.2288578,0.1915854
63,-0.33231324,-0.18105139,"('unperceptive', 'insightful')",-0.3323132,-0.1810514,0.1512618
64,-6.559864,-6.571807,"('shy', 'confident')",-6.559864,-6.5718069,-0.0119429
65,-0.12048072,-0.008571841,"('insecure', 'secure')",-0.1204807,-0.0085718,0.1119089
66,0.3037013,0.15427616,"('inactive', 'active')",0.3037013,0.1542762,-0.1494251
67,-0.51323456,-0.40484262,"('doubtful', 'determined')",-0.5132346,-0.4048426,0.108392
68,-0.9222668,-0.87241775,"('dependent', 'independent')",-0.9222668,-0.8724177,0.0498491
69,-1.6739953,-1.8006217,"('lazy', 'industrious')",-1.6739953,-1.8006217,-0.1266264
70,1.1079309,1.1526271,"('lethargic', 'energetic')",1.1079309,1.1526271,0.0446962
71,0.86645496,0.8287659,"('diffident', 'self-confident')",0.866455,0.8287659,-0.0376891
72,0.57585067,0.6821275,"('unambitious', 'ambitious')",0.5758507,0.6821275,0.1062768
73,-3.124732,-3.1395915,"('helpless', 'self-reliant')",-3.124732,-3.1395915,-0.0148595
74,-0.120459385,-0.19838521,"('undedicated', 'dedicated')",-0.1204594,-0.1983852,-0.0779258
75,-0.5521955,-0.56363827,"('meek', 'impulsive')",-0.5521955,-0.5636383,-0.0114428
76,0.35864317,0.5156422,"('anxious', 'daring')",0.3586432,0.5156422,0.156999
77,-1.4664868,-1.2396185,"('unmotivated', 'motivated')",-1.4664868,-1.2396185,0.2268683
78,-0.7248978,-0.7264044,"('nonresilient', 'resilient')",-0.7248978,-0.7264044,-0.0015066
79,-0.09713869,-0.17837332,"('wavering', 'unwavering')",-0.0971387,-0.1783733,-0.0812346
80,-0.65193886,-0.61329037,"('dominated', 'dominating')",-0.6519389,-0.6132904,0.0386485
81,-0.23091121,-0.0723325,"('submissive', 'aggressive')",-0.2309112,-0.0723325,0.1585787
82,6.2747765,6.358255,"('poor', 'rich')",6.2747765,6.3582549,0.0834784
83,-0.54094005,-0.4958098,"('powerless', 'powerful')",-0.54094,-0.4958098,0.0451302
84,0.58522016,0.6055495,"('inferior', 'superior')",0.5852202,0.6055495,0.0203293
85,-0.0009383932,-0.112680346,"('insignificant', 'prestigious')",-0.0009384,-0.1126803,-0.1117419
86,0.089130804,0.09031661,"('uninfluential', 'influential')",0.0891308,0.0903166,0.0011858
87,-0.6551229,-0.56409246,"('unsuccessful', 'successful')",-0.6551229,-0.5640925,0.0910304
88,-0.04746783,0.032515854,"('low', 'eminent')",-0.0474678,0.0325159,0.0799837
